candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Attala,Aponaug,0,
Thad Cochran,U.S. Senate,,Republican,Attala,Aponaug,16,
Chris McDaniel,U.S. Senate,,Republican,Attala,Aponaug,44,
Thomas L. Carey,U.S. Senate,,Republican,Attala,Berea,2,
Thad Cochran,U.S. Senate,,Republican,Attala,Berea,13,
Chris McDaniel,U.S. Senate,,Republican,Attala,Berea,29,
Thomas L. Carey,U.S. Senate,,Republican,Attala,Carmack,0,
Thad Cochran,U.S. Senate,,Republican,Attala,Carmack,42,
Chris McDaniel,U.S. Senate,,Republican,Attala,Carmack,63,
Thomas L. Carey,U.S. Senate,,Republican,Attala,East,1,
Thad Cochran,U.S. Senate,,Republican,Attala,East,172,
Chris McDaniel,U.S. Senate,,Republican,Attala,East,108,
Thomas L. Carey,U.S. Senate,,Republican,Attala,Ethel,1,
Thad Cochran,U.S. Senate,,Republican,Attala,Ethel,25,
Chris McDaniel,U.S. Senate,,Republican,Attala,Ethel,47,
Thomas L. Carey,U.S. Senate,,Republican,Attala,Hesterville,2,
Thad Cochran,U.S. Senate,,Republican,Attala,Hesterville,26,
Chris McDaniel,U.S. Senate,,Republican,Attala,Hesterville,37,
Thomas L. Carey,U.S. Senate,,Republican,Attala,Liberty Chapel,0,
Thad Cochran,U.S. Senate,,Republican,Attala,Liberty Chapel,32,
Chris McDaniel,U.S. Senate,,Republican,Attala,Liberty Chapel,30,
Thomas L. Carey,U.S. Senate,,Republican,Attala,Mcadams,0,
Thad Cochran,U.S. Senate,,Republican,Attala,Mcadams,16,
Chris McDaniel,U.S. Senate,,Republican,Attala,Mcadams,15,
Thomas L. Carey,U.S. Senate,,Republican,Attala,Mccool,0,
Thad Cochran,U.S. Senate,,Republican,Attala,Mccool,26,
Chris McDaniel,U.S. Senate,,Republican,Attala,Mccool,34,
Thomas L. Carey,U.S. Senate,,Republican,Attala,Newport,0,
Thad Cochran,U.S. Senate,,Republican,Attala,Newport,30,
Chris McDaniel,U.S. Senate,,Republican,Attala,Newport,24,
Thomas L. Carey,U.S. Senate,,Republican,Attala,North Central,4,
Thad Cochran,U.S. Senate,,Republican,Attala,North Central,45,
Chris McDaniel,U.S. Senate,,Republican,Attala,North Central,52,
Thomas L. Carey,U.S. Senate,,Republican,Attala,North East,0,
Thad Cochran,U.S. Senate,,Republican,Attala,North East,51,
Chris McDaniel,U.S. Senate,,Republican,Attala,North East,52,
Thomas L. Carey,U.S. Senate,,Republican,Attala,North West,0,
Thad Cochran,U.S. Senate,,Republican,Attala,North West,41,
Chris McDaniel,U.S. Senate,,Republican,Attala,North West,50,
Thomas L. Carey,U.S. Senate,,Republican,Attala,Possumneck,2,
Thad Cochran,U.S. Senate,,Republican,Attala,Possumneck,23,
Chris McDaniel,U.S. Senate,,Republican,Attala,Possumneck,30,
Thomas L. Carey,U.S. Senate,,Republican,Attala,Providence,0,
Thad Cochran,U.S. Senate,,Republican,Attala,Providence,45,
Chris McDaniel,U.S. Senate,,Republican,Attala,Providence,50,
Thomas L. Carey,U.S. Senate,,Republican,Attala,Sallis,1,
Thad Cochran,U.S. Senate,,Republican,Attala,Sallis,39,
Chris McDaniel,U.S. Senate,,Republican,Attala,Sallis,53,
Thomas L. Carey,U.S. Senate,,Republican,Attala,South Central,3,
Thad Cochran,U.S. Senate,,Republican,Attala,South Central,78,
Chris McDaniel,U.S. Senate,,Republican,Attala,South Central,72,
Thomas L. Carey,U.S. Senate,,Republican,Attala,South West,0,
Thad Cochran,U.S. Senate,,Republican,Attala,South West,10,
Chris McDaniel,U.S. Senate,,Republican,Attala,South West,19,
Thomas L. Carey,U.S. Senate,,Republican,Attala,Thompson,0,
Thad Cochran,U.S. Senate,,Republican,Attala,Thompson,25,
Chris McDaniel,U.S. Senate,,Republican,Attala,Thompson,28,
Thomas L. Carey,U.S. Senate,,Republican,Attala,Williamsville,2,
Thad Cochran,U.S. Senate,,Republican,Attala,Williamsville,139,
Chris McDaniel,U.S. Senate,,Republican,Attala,Williamsville,172,
Thomas L. Carey,U.S. Senate,,Republican,Attala,Zama,0,
Thad Cochran,U.S. Senate,,Republican,Attala,Zama,20,
Chris McDaniel,U.S. Senate,,Republican,Attala,Zama,35,
Thomas L. Carey,U.S. Senate,,Republican,Attala,,18,
Thad Cochran,U.S. Senate,,Republican,Attala,,914,
Chris McDaniel,U.S. Senate,,Republican,Attala,,1044,TRUE
