candidate,office,district,party,county,precinct,votes,winner
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Horn Lake North,27,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Horn Lake North,14,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Horn Lake West,12,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Horn Lake West,1,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Horn Lake West,3,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Horn Lake West,0,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Horn Lake West,8,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Horn Lake West,8,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Ingrams Mill,27,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Ingrams Mill,1,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Ingrams Mill,0,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Ingrams Mill,1,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Ingrams Mill,13,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Ingrams Mill,16,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Lake Cormorant,11,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Lake Cormorant,0,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Lake Cormorant,0,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Lake Cormorant,0,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Lake Cormorant,7,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Lake Cormorant,4,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Lewisburg,43,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Lewisburg,1,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Lewisburg,1,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Lewisburg,3,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Lewisburg,31,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Lewisburg,13,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Lewisburg East,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Lewisburg East,0,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Lewisburg East,0,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Lewisburg East,0,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Lewisburg East,3,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Lewisburg East,0,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Love,20,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Love,0,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Love,0,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Love,0,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Love,13,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Love,6,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Miller,55,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Miller,3,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Miller,0,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Miller,0,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Miller,44,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Miller,8,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Mineral Wells,32,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Mineral Wells,0,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Mineral Wells,1,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Mineral Wells,1,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Mineral Wells,25,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Mineral Wells,8,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Nesbit East,34,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Nesbit East,2,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Nesbit East,1,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Nesbit East,1,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Nesbit East,28,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Nesbit East,10,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Nesbit West,47,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Nesbit West,2,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Nesbit West,1,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Nesbit West,2,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Nesbit West,45,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Nesbit West,9,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Northwest Community College,26,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Northwest Community College,0,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Northwest Community College,1,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Northwest Community College,1,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Northwest Community College,17,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Northwest Community College,10,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Olive Branch North,37,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Olive Branch North,2,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Olive Branch North,2,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Olive Branch North,0,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Olive Branch North,27,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Olive Branch North,13,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Olive Branch South,22,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Olive Branch South,3,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Olive Branch South,2,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Olive Branch South,2,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Olive Branch South,19,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Olive Branch South,12,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Olive Branch West,13,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Olive Branch West,2,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Olive Branch West,0,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Olive Branch West,1,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Olive Branch West,11,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Olive Branch West,4,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Pleasant Hill North,21,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Pleasant Hill North,0,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Pleasant Hill North,1,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Pleasant Hill North,0,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Pleasant Hill North,20,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Pleasant Hill North,1,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Southhaven North,17,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Southhaven North,1,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Southhaven North,1,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Southhaven North,2,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Southhaven North,11,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Southhaven North,10,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Southhaven South,16,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Southhaven South,2,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Southhaven South,1,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Southhaven South,3,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Southhaven South,13,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Southhaven South,8,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Southhaven West,32,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Southhaven West,4,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Southhaven West,1,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Southhaven West,0,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Southhaven West,20,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Southhaven West,12,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Summershill,26,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Summershill,0,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Summershill,1,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Summershill,0,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Summershill,18,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Summershill,9,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,Walls,27,
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,Walls,5,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,Walls,1,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,Walls,0,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,Walls,18,
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,Walls,15,
Travis W. Childers,U.S. Senate,,Democrat,DeSoto,,1086,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,DeSoto,,61,
Bill Marcy,U.S. Senate,,Democrat,DeSoto,,43,
Jonathan Rawl,U.S. Senate,,Democrat,DeSoto,,42,
Ron E. Dickey,U.S. House,1,Democrat,DeSoto,,831,TRUE
Rex N. Weathers,U.S. House,1,Democrat,DeSoto,,350,
