candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Yazoo,3-1 West,0,
Thad Cochran,U.S. Senate,,Republican,Yazoo,3-1 West,0,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,3-1 West,0,
Thomas L. Carey,U.S. Senate,,Republican,Yazoo,3-2 East,0,
Thad Cochran,U.S. Senate,,Republican,Yazoo,3-2 East,33,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,3-2 East,11,
Thomas L. Carey,U.S. Senate,,Republican,Yazoo,3-4 South,0,
Thad Cochran,U.S. Senate,,Republican,Yazoo,3-4 South,45,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,3-4 South,30,
Thomas L. Carey,U.S. Senate,,Republican,Yazoo,Benton,1,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Benton,93,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Benton,94,
Thomas L. Carey,U.S. Senate,,Republican,Yazoo,Center Ridge,2,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Center Ridge,92,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Center Ridge,51,
Thomas L. Carey,U.S. Senate,,Republican,Yazoo,Deasonville,0,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Deasonville,65,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Deasonville,36,
Thomas L. Carey,U.S. Senate,,Republican,Yazoo,Dover,0,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Dover,37,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Dover,55,
Thomas L. Carey,U.S. Senate,,Republican,Yazoo,East Bentonia,1,
Thad Cochran,U.S. Senate,,Republican,Yazoo,East Bentonia,54,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,East Bentonia,46,
Thomas L. Carey,U.S. Senate,,Republican,Yazoo,East Midway,0,
Thad Cochran,U.S. Senate,,Republican,Yazoo,East Midway,24,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,East Midway,18,
Thomas L. Carey,U.S. Senate,,Republican,Yazoo,Eden,0,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Eden,30,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Eden,35,
Thomas L. Carey,U.S. Senate,,Republican,Yazoo,Free Run,1,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Free Run,35,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Free Run,34,
Thomas L. Carey,U.S. Senate,,Republican,Yazoo,Fugates,1,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Fugates,62,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Fugates,58,
Thomas L. Carey,U.S. Senate,,Republican,Yazoo,Harttown,1,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Harttown,20,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Harttown,5,
Thomas L. Carey,U.S. Senate,,Republican,Yazoo,Holly Bluff,0,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Holly Bluff,37,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Holly Bluff,24,
Thomas L. Carey,U.S. Senate,,Republican,Yazoo,Jonestown,0,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Jonestown,0,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Jonestown,0,
Thomas L. Carey,U.S. Senate,,Republican,Yazoo,Lake City,0,
