candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Madison,Bear Creek,1,
Thad Cochran,U.S. Senate,,Republican,Madison,Bear Creek,110,
Chris McDaniel,U.S. Senate,,Republican,Madison,Bear Creek,137,
Hardy Caraway,U.S. House,3,Republican,Madison,Bear Creek,18,
Gregg Harper,U.S. House,3,Republican,Madison,Bear Creek,223,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Bible Church,0,
Thad Cochran,U.S. Senate,,Republican,Madison,Bible Church,0,
Chris McDaniel,U.S. Senate,,Republican,Madison,Bible Church,1,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Camden,1,
Thad Cochran,U.S. Senate,,Republican,Madison,Camden,25,
Chris McDaniel,U.S. Senate,,Republican,Madison,Camden,19,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Cameron,0,
Thad Cochran,U.S. Senate,,Republican,Madison,Cameron,30,
Chris McDaniel,U.S. Senate,,Republican,Madison,Cameron,24,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Canton Fire Station #4,0,
Thad Cochran,U.S. Senate,,Republican,Madison,Canton Fire Station #4,17,
Chris McDaniel,U.S. Senate,,Republican,Madison,Canton Fire Station #4,22,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Canton Precinct 1,3,
Thad Cochran,U.S. Senate,,Republican,Madison,Canton Precinct 1,104,
Chris McDaniel,U.S. Senate,,Republican,Madison,Canton Precinct 1,82,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Canton Precinct 2,3,
Thad Cochran,U.S. Senate,,Republican,Madison,Canton Precinct 2,232,
Chris McDaniel,U.S. Senate,,Republican,Madison,Canton Precinct 2,136,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Canton Precinct 3,0,
Thad Cochran,U.S. Senate,,Republican,Madison,Canton Precinct 3,37,
Chris McDaniel,U.S. Senate,,Republican,Madison,Canton Precinct 3,42,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Canton Precinct 4,0,
Thad Cochran,U.S. Senate,,Republican,Madison,Canton Precinct 4,53,
Chris McDaniel,U.S. Senate,,Republican,Madison,Canton Precinct 4,27,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Canton Precinct 5,1,
Thad Cochran,U.S. Senate,,Republican,Madison,Canton Precinct 5,0,
Chris McDaniel,U.S. Senate,,Republican,Madison,Canton Precinct 5,1,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Canton Precinct 7,0,
Thad Cochran,U.S. Senate,,Republican,Madison,Canton Precinct 7,2,
Chris McDaniel,U.S. Senate,,Republican,Madison,Canton Precinct 7,3,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Cedar Grove Baptist,0,
Thad Cochran,U.S. Senate,,Republican,Madison,Cedar Grove Baptist,23,
Chris McDaniel,U.S. Senate,,Republican,Madison,Cedar Grove Baptist,38,
Thomas L. Carey,U.S. Senate,,Republican,Madison,China Grove Church,2,
Thad Cochran,U.S. Senate,,Republican,Madison,China Grove Church,571,
Chris McDaniel,U.S. Senate,,Republican,Madison,China Grove Church,275,
Hardy Caraway,U.S. House,3,Republican,Madison,China Grove Church,56,
Gregg Harper,U.S. House,3,Republican,Madison,China Grove Church,770,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Colonial Heights,6,
Thad Cochran,U.S. Senate,,Republican,Madison,Colonial Heights,157,
Chris McDaniel,U.S. Senate,,Republican,Madison,Colonial Heights,112,
Hardy Caraway,U.S. House,3,Republican,Madison,Colonial Heights,23,
Gregg Harper,U.S. House,3,Republican,Madison,Colonial Heights,233,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Couparle,0,
Thad Cochran,U.S. Senate,,Republican,Madison,Couparle,3,
Chris McDaniel,U.S. Senate,,Republican,Madison,Couparle,2,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Farmhaven,2,
Thad Cochran,U.S. Senate,,Republican,Madison,Farmhaven,32,
Chris McDaniel,U.S. Senate,,Republican,Madison,Farmhaven,19,
Thomas L. Carey,U.S. Senate,,Republican,Madison,FBC Madison Campus,6,
Thad Cochran,U.S. Senate,,Republican,Madison,FBC Madison Campus,403,
Chris McDaniel,U.S. Senate,,Republican,Madison,FBC Madison Campus,308,
Hardy Caraway,U.S. House,3,Republican,Madison,FBC Madison Campus,54,
Gregg Harper,U.S. House,3,Republican,Madison,FBC Madison Campus,646,
Thomas L. Carey,U.S. Senate,,Republican,Madison,FBC of Madison,7,
Thad Cochran,U.S. Senate,,Republican,Madison,FBC of Madison,617,
Chris McDaniel,U.S. Senate,,Republican,Madison,FBC of Madison,360,
Hardy Caraway,U.S. House,3,Republican,Madison,FBC of Madison,61,
Gregg Harper,U.S. House,3,Republican,Madison,FBC of Madison,897,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Fearns Chapel Freewill Baptist,1,
Thad Cochran,U.S. Senate,,Republican,Madison,Fearns Chapel Freewill Baptist,207,
Chris McDaniel,U.S. Senate,,Republican,Madison,Fearns Chapel Freewill Baptist,201,
Hardy Caraway,U.S. House,3,Republican,Madison,Fearns Chapel Freewill Baptist,25,
Gregg Harper,U.S. House,3,Republican,Madison,Fearns Chapel Freewill Baptist,375,
Thomas L. Carey,U.S. Senate,,Republican,Madison,First Presbyterian Madison,5,
Thad Cochran,U.S. Senate,,Republican,Madison,First Presbyterian Madison,435,
Chris McDaniel,U.S. Senate,,Republican,Madison,First Presbyterian Madison,295,
Hardy Caraway,U.S. House,3,Republican,Madison,First Presbyterian Madison,48,
Gregg Harper,U.S. House,3,Republican,Madison,First Presbyterian Madison,664,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Gluckstadt,5,
Thad Cochran,U.S. Senate,,Republican,Madison,Gluckstadt,519,
Chris McDaniel,U.S. Senate,,Republican,Madison,Gluckstadt,425,
Hardy Caraway,U.S. House,3,Republican,Madison,Gluckstadt,57,
Gregg Harper,U.S. House,3,Republican,Madison,Gluckstadt,852,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Greater Mt. Levi Full Gospel,0,
Thad Cochran,U.S. Senate,,Republican,Madison,Greater Mt. Levi Full Gospel,0,
Chris McDaniel,U.S. Senate,,Republican,Madison,Greater Mt. Levi Full Gospel,5,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Highland Colony Baptist,6,
Thad Cochran,U.S. Senate,,Republican,Madison,Highland Colony Baptist,1017,
Chris McDaniel,U.S. Senate,,Republican,Madison,Highland Colony Baptist,330,
Hardy Caraway,U.S. House,3,Republican,Madison,Highland Colony Baptist,66,
Gregg Harper,U.S. House,3,Republican,Madison,Highland Colony Baptist,1235,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Lake Caroline Clubhouse,3,
Thad Cochran,U.S. Senate,,Republican,Madison,Lake Caroline Clubhouse,457,
Chris McDaniel,U.S. Senate,,Republican,Madison,Lake Caroline Clubhouse,312,
Hardy Caraway,U.S. House,3,Republican,Madison,Lake Caroline Clubhouse,49,
Gregg Harper,U.S. House,3,Republican,Madison,Lake Caroline Clubhouse,697,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Mad. Co. Baptist Family Life Ct,0,
Thad Cochran,U.S. Senate,,Republican,Madison,Mad. Co. Baptist Family Life Ct,0,
Chris McDaniel,U.S. Senate,,Republican,Madison,Mad. Co. Baptist Family Life Ct,0,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Magnolia Heights,0,
Thad Cochran,U.S. Senate,,Republican,Madison,Magnolia Heights,35,
Chris McDaniel,U.S. Senate,,Republican,Madison,Magnolia Heights,64,
Thomas L. Carey,U.S. Senate,,Republican,Madison,New Life,2,
Thad Cochran,U.S. Senate,,Republican,Madison,New Life,334,
Chris McDaniel,U.S. Senate,,Republican,Madison,New Life,251,
Hardy Caraway,U.S. House,3,Republican,Madison,New Life,40,
Gregg Harper,U.S. House,3,Republican,Madison,New Life,526,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Northbay,1,
Thad Cochran,U.S. Senate,,Republican,Madison,Northbay,276,
Chris McDaniel,U.S. Senate,,Republican,Madison,Northbay,152,
Hardy Caraway,U.S. House,3,Republican,Madison,Northbay,20,
Gregg Harper,U.S. House,3,Republican,Madison,Northbay,396,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Parkway,6,
Thad Cochran,U.S. Senate,,Republican,Madison,Parkway,779,
Chris McDaniel,U.S. Senate,,Republican,Madison,Parkway,386,
Hardy Caraway,U.S. House,3,Republican,Madison,Parkway,70,
Gregg Harper,U.S. House,3,Republican,Madison,Parkway,1058,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Pleasant Gift Baptist,1,
Thad Cochran,U.S. Senate,,Republican,Madison,Pleasant Gift Baptist,56,
Chris McDaniel,U.S. Senate,,Republican,Madison,Pleasant Gift Baptist,93,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Ridgeland 1st Methodist Church,5,
Thad Cochran,U.S. Senate,,Republican,Madison,Ridgeland 1st Methodist Church,331,
Chris McDaniel,U.S. Senate,,Republican,Madison,Ridgeland 1st Methodist Church,233,
Hardy Caraway,U.S. House,3,Republican,Madison,Ridgeland 1st Methodist Church,48,
Gregg Harper,U.S. House,3,Republican,Madison,Ridgeland 1st Methodist Church,502,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Ridgeland Precinct 4,0,
Thad Cochran,U.S. Senate,,Republican,Madison,Ridgeland Precinct 4,76,
Chris McDaniel,U.S. Senate,,Republican,Madison,Ridgeland Precinct 4,50,
Hardy Caraway,U.S. House,3,Republican,Madison,Ridgeland Precinct 4,10,
Gregg Harper,U.S. House,3,Republican,Madison,Ridgeland Precinct 4,110,
Thomas L. Carey,U.S. Senate,,Republican,Madison,Ridgeland Recreation Center,10,
Thad Cochran,U.S. Senate,,Republican,Madison,Ridgeland Recreation Center,586,
Chris McDaniel,U.S. Senate,,Republican,Madison,Ridgeland Recreation Center,337,
Hardy Caraway,U.S. House,3,Republican,Madison,Ridgeland Recreation Center,71,
