candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Blue Cane,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Blue Cane,9,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Blue Cane,6,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Brazil,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Brazil,0,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Brazil,0,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Cascilla,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Cascilla,27,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Cascilla,20,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #1,2,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #1,33,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #1,12,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #2,1,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #2,62,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #2,26,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #3,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #3,36,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Charleston Beat #3,15,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Enid,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Enid,29,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Enid,16,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Glendora,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Glendora,2,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Glendora,3,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Leverette,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Leverette,6,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Leverette,7,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Murphreesboro,1,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Murphreesboro,20,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Murphreesboro,23,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Paynes,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Paynes,20,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Paynes,13,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Phillip,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Phillip,11,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Phillip,7,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Rosebloom,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Rosebloom,20,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Rosebloom,24,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Springhill,3,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Springhill,32,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Springhill,5,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Sumner Beat #2,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Sumner Beat #2,50,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Sumner Beat #2,18,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Sumner Beat #5,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Sumner Beat #5,6,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Sumner Beat #5,11,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Teasdale,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Teasdale,29,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Teasdale,31,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Tippo,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Tippo,35,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Tippo,7,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Tutwiler,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Tutwiler,8,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Tutwiler,3,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Webb Beat #4,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Webb Beat #4,5,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Webb Beat #4,4,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,Webb Beat #5,0,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,Webb Beat #5,14,
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,Webb Beat #5,0,
Thomas L. Carey,U.S. Senate,,Republican,Tallahatchie,,7,
Thad Cochran,U.S. Senate,,Republican,Tallahatchie,,454,TRUE
Chris McDaniel,U.S. Senate,,Republican,Tallahatchie,,251,
