candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Marion,Balls Mill,1,
Thad Cochran,U.S. Senate,,Republican,Marion,Balls Mill,43,
Chris McDaniel,U.S. Senate,,Republican,Marion,Balls Mill,121,
Tom Carter,U.S. House,4,Republican,Marion,Balls Mill,7,
Tavish C. Kelly,U.S. House,4,Republican,Marion,Balls Mill,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Marion,Balls Mill,121,
Gene Taylor,U.S. House,4,Republican,Marion,Balls Mill,33,
Ron Vincent,U.S. House,4,Republican,Marion,Balls Mill,4,
Thomas L. Carey,U.S. Senate,,Republican,Marion,Carley,7,
Thad Cochran,U.S. Senate,,Republican,Marion,Carley,100,
Chris McDaniel,U.S. Senate,,Republican,Marion,Carley,245,
Tom Carter,U.S. House,4,Republican,Marion,Carley,15,
Tavish C. Kelly,U.S. House,4,Republican,Marion,Carley,1,
Steven McCarty Palazzo,U.S. House,4,Republican,Marion,Carley,248,
Gene Taylor,U.S. House,4,Republican,Marion,Carley,82,
Ron Vincent,U.S. House,4,Republican,Marion,Carley,0,
Thomas L. Carey,U.S. Senate,,Republican,Marion,Cedar Grove,0,
Thad Cochran,U.S. Senate,,Republican,Marion,Cedar Grove,38,
Chris McDaniel,U.S. Senate,,Republican,Marion,Cedar Grove,96,
Tom Carter,U.S. House,4,Republican,Marion,Cedar Grove,6,
Tavish C. Kelly,U.S. House,4,Republican,Marion,Cedar Grove,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Marion,Cedar Grove,97,
Gene Taylor,U.S. House,4,Republican,Marion,Cedar Grove,28,
Ron Vincent,U.S. House,4,Republican,Marion,Cedar Grove,0,
Thomas L. Carey,U.S. Senate,,Republican,Marion,City Hall,1,
Thad Cochran,U.S. Senate,,Republican,Marion,City Hall,35,
Chris McDaniel,U.S. Senate,,Republican,Marion,City Hall,41,
Tom Carter,U.S. House,4,Republican,Marion,City Hall,5,
Tavish C. Kelly,U.S. House,4,Republican,Marion,City Hall,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Marion,City Hall,49,
Gene Taylor,U.S. House,4,Republican,Marion,City Hall,23,
Ron Vincent,U.S. House,4,Republican,Marion,City Hall,0,
Thomas L. Carey,U.S. Senate,,Republican,Marion,Court House,1,
Thad Cochran,U.S. Senate,,Republican,Marion,Court House,98,
Chris McDaniel,U.S. Senate,,Republican,Marion,Court House,96,
Tom Carter,U.S. House,4,Republican,Marion,Court House,9,
Tavish C. Kelly,U.S. House,4,Republican,Marion,Court House,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Marion,Court House,128,
Gene Taylor,U.S. House,4,Republican,Marion,Court House,56,
Ron Vincent,U.S. House,4,Republican,Marion,Court House,2,
Thomas L. Carey,U.S. Senate,,Republican,Marion,Darbun,2,
Thad Cochran,U.S. Senate,,Republican,Marion,Darbun,30,
Chris McDaniel,U.S. Senate,,Republican,Marion,Darbun,49,
Tom Carter,U.S. House,4,Republican,Marion,Darbun,2,
Tavish C. Kelly,U.S. House,4,Republican,Marion,Darbun,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Marion,Darbun,61,
Gene Taylor,U.S. House,4,Republican,Marion,Darbun,17,
Ron Vincent,U.S. House,4,Republican,Marion,Darbun,0,
Thomas L. Carey,U.S. Senate,,Republican,Marion,East Columbia,1,
Thad Cochran,U.S. Senate,,Republican,Marion,East Columbia,62,
Chris McDaniel,U.S. Senate,,Republican,Marion,East Columbia,73,
Tom Carter,U.S. House,4,Republican,Marion,East Columbia,9,
Tavish C. Kelly,U.S. House,4,Republican,Marion,East Columbia,1,
Steven McCarty Palazzo,U.S. House,4,Republican,Marion,East Columbia,94,
Gene Taylor,U.S. House,4,Republican,Marion,East Columbia,32,
Ron Vincent,U.S. House,4,Republican,Marion,East Columbia,0,
Thomas L. Carey,U.S. Senate,,Republican,Marion,Foxworth,6,
Thad Cochran,U.S. Senate,,Republican,Marion,Foxworth,68,
Chris McDaniel,U.S. Senate,,Republican,Marion,Foxworth,126,
Tom Carter,U.S. House,4,Republican,Marion,Foxworth,12,
Tavish C. Kelly,U.S. House,4,Republican,Marion,Foxworth,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Marion,Foxworth,139,
