candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Clay,Cairo,1,
Thad Cochran,U.S. Senate,,Republican,Clay,Cairo,51,
Chris McDaniel,U.S. Senate,,Republican,Clay,Cairo,35,
Alan Nunnelee,U.S. House,1,Republican,Clay,Cairo,76,
Thomas L. Carey,U.S. Senate,,Republican,Clay,Caradine,0,
Thad Cochran,U.S. Senate,,Republican,Clay,Caradine,20,
Chris McDaniel,U.S. Senate,,Republican,Clay,Caradine,20,
Alan Nunnelee,U.S. House,1,Republican,Clay,Caradine,29,
Thomas L. Carey,U.S. Senate,,Republican,Clay,Cedar Bluff,0,
Thad Cochran,U.S. Senate,,Republican,Clay,Cedar Bluff,30,
Chris McDaniel,U.S. Senate,,Republican,Clay,Cedar Bluff,22,
Alan Nunnelee,U.S. House,1,Republican,Clay,Cedar Bluff,45,
Thomas L. Carey,U.S. Senate,,Republican,Clay,Central-West Point,2,
Thad Cochran,U.S. Senate,,Republican,Clay,Central-West Point,120,
Chris McDaniel,U.S. Senate,,Republican,Clay,Central-West Point,51,
Alan Nunnelee,U.S. House,1,Republican,Clay,Central-West Point,149,
Thomas L. Carey,U.S. Senate,,Republican,Clay,East-West Point,1,
Thad Cochran,U.S. Senate,,Republican,Clay,East-West Point,298,
Chris McDaniel,U.S. Senate,,Republican,Clay,East-West Point,121,
Alan Nunnelee,U.S. House,1,Republican,Clay,East-West Point,382,
Thomas L. Carey,U.S. Senate,,Republican,Clay,North-West Point,1,
Thad Cochran,U.S. Senate,,Republican,Clay,North-West Point,118,
Chris McDaniel,U.S. Senate,,Republican,Clay,North-West Point,87,
Alan Nunnelee,U.S. House,1,Republican,Clay,North-West Point,187,
Thomas L. Carey,U.S. Senate,,Republican,Clay,Pheba,1,
Thad Cochran,U.S. Senate,,Republican,Clay,Pheba,38,
Chris McDaniel,U.S. Senate,,Republican,Clay,Pheba,21,
Alan Nunnelee,U.S. House,1,Republican,Clay,Pheba,56,
Thomas L. Carey,U.S. Senate,,Republican,Clay,Pine Bluff,1,
Thad Cochran,U.S. Senate,,Republican,Clay,Pine Bluff,11,
Chris McDaniel,U.S. Senate,,Republican,Clay,Pine Bluff,8,
Alan Nunnelee,U.S. House,1,Republican,Clay,Pine Bluff,10,
Thomas L. Carey,U.S. Senate,,Republican,Clay,Siloam,1,
Thad Cochran,U.S. Senate,,Republican,Clay,Siloam,96,
Chris McDaniel,U.S. Senate,,Republican,Clay,Siloam,79,
Alan Nunnelee,U.S. House,1,Republican,Clay,Siloam,159,
Thomas L. Carey,U.S. Senate,,Republican,Clay,South-West Point,0,
Thad Cochran,U.S. Senate,,Republican,Clay,South-West Point,93,
Chris McDaniel,U.S. Senate,,Republican,Clay,South-West Point,46,
Alan Nunnelee,U.S. House,1,Republican,Clay,South-West Point,119,
Thomas L. Carey,U.S. Senate,,Republican,Clay,Tibbee,0,
Thad Cochran,U.S. Senate,,Republican,Clay,Tibbee,23,
Chris McDaniel,U.S. Senate,,Republican,Clay,Tibbee,18,
Alan Nunnelee,U.S. House,1,Republican,Clay,Tibbee,39,
Thomas L. Carey,U.S. Senate,,Republican,Clay,Union Star,1,
Thad Cochran,U.S. Senate,,Republican,Clay,Union Star,52,
Chris McDaniel,U.S. Senate,,Republican,Clay,Union Star,43,
Alan Nunnelee,U.S. House,1,Republican,Clay,Union Star,91,
Thomas L. Carey,U.S. Senate,,Republican,Clay,Vinton,3,
Thad Cochran,U.S. Senate,,Republican,Clay,Vinton,52,
Chris McDaniel,U.S. Senate,,Republican,Clay,Vinton,26,
Alan Nunnelee,U.S. House,1,Republican,Clay,Vinton,66,
Thomas L. Carey,U.S. Senate,,Republican,Clay,West-West Point,0,
Thad Cochran,U.S. Senate,,Republican,Clay,West-West Point,86,
Chris McDaniel,U.S. Senate,,Republican,Clay,West-West Point,43,
Alan Nunnelee,U.S. House,1,Republican,Clay,West-West Point,109,
Thomas L. Carey,U.S. Senate,,Republican,Clay,,12,
Thad Cochran,U.S. Senate,,Republican,Clay,,1088,TRUE
Chris McDaniel,U.S. Senate,,Republican,Clay,,620,
Alan Nunnelee,U.S. House,1,Republican,Clay,,1517,TRUE
