candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,R,Attala,Aponaug,24,
Chris McDaniel,U.S. Senate,,R,Attala,Aponaug,40,
Thad Cochran,U.S. Senate,,R,Attala,Berea,16,
Chris McDaniel,U.S. Senate,,R,Attala,Berea,33,
Thad Cochran,U.S. Senate,,R,Attala,Carmack,35,
Chris McDaniel,U.S. Senate,,R,Attala,Carmack,56,
Thad Cochran,U.S. Senate,,R,Attala,East,192,
Chris McDaniel,U.S. Senate,,R,Attala,East,131,
Thad Cochran,U.S. Senate,,R,Attala,Ethel,37,
Chris McDaniel,U.S. Senate,,R,Attala,Ethel,60,
Thad Cochran,U.S. Senate,,R,Attala,Hesterville,29,
Chris McDaniel,U.S. Senate,,R,Attala,Hesterville,38,
Thad Cochran,U.S. Senate,,R,Attala,Liberty Chapel,32,
Chris McDaniel,U.S. Senate,,R,Attala,Liberty Chapel,42,
Thad Cochran,U.S. Senate,,R,Attala,Mcadams,24,
Chris McDaniel,U.S. Senate,,R,Attala,Mcadams,25,
Thad Cochran,U.S. Senate,,R,Attala,Mccool,29,
Chris McDaniel,U.S. Senate,,R,Attala,Mccool,40,
Thad Cochran,U.S. Senate,,R,Attala,Newport,37,
Chris McDaniel,U.S. Senate,,R,Attala,Newport,29,
Thad Cochran,U.S. Senate,,R,Attala,North Central,50,
Chris McDaniel,U.S. Senate,,R,Attala,North Central,59,
Thad Cochran,U.S. Senate,,R,Attala,North East,76,
Chris McDaniel,U.S. Senate,,R,Attala,North East,63,
Thad Cochran,U.S. Senate,,R,Attala,North West,57,
Chris McDaniel,U.S. Senate,,R,Attala,North West,69,
Thad Cochran,U.S. Senate,,R,Attala,Possumneck,23,
Chris McDaniel,U.S. Senate,,R,Attala,Possumneck,35,
Thad Cochran,U.S. Senate,,R,Attala,Providence,33,
Chris McDaniel,U.S. Senate,,R,Attala,Providence,52,
Thad Cochran,U.S. Senate,,R,Attala,Sallis,51,
Chris McDaniel,U.S. Senate,,R,Attala,Sallis,62,
Thad Cochran,U.S. Senate,,R,Attala,South Central,96,
Chris McDaniel,U.S. Senate,,R,Attala,South Central,102,
Thad Cochran,U.S. Senate,,R,Attala,South West,13,
Chris McDaniel,U.S. Senate,,R,Attala,South West,28,
Thad Cochran,U.S. Senate,,R,Attala,Thompson,27,
Chris McDaniel,U.S. Senate,,R,Attala,Thompson,28,
Thad Cochran,U.S. Senate,,R,Attala,Williamsville,165,
Chris McDaniel,U.S. Senate,,R,Attala,Williamsville,200,
Thad Cochran,U.S. Senate,,R,Attala,Zama,18,
Chris McDaniel,U.S. Senate,,R,Attala,Zama,43,
Thad Cochran,U.S. Senate,,R,Attala,,1064,
Chris McDaniel,U.S. Senate,,R,Attala,,1235,TRUE
