candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Marion,Balls Mill,36,
William Bond Compton Jr.,U.S. Senate,,Democrat,Marion,Balls Mill,4,
Bill Marcy,U.S. Senate,,Democrat,Marion,Balls Mill,0,
Jonathan Rawl,U.S. Senate,,Democrat,Marion,Balls Mill,5,
Trish Causey,U.S. House,4,Democrat,Marion,Balls Mill,8,
Matt Moore,U.S. House,4,Democrat,Marion,Balls Mill,37,
Travis W. Childers,U.S. Senate,,Democrat,Marion,Carley,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Marion,Carley,1,
Bill Marcy,U.S. Senate,,Democrat,Marion,Carley,1,
Jonathan Rawl,U.S. Senate,,Democrat,Marion,Carley,0,
Trish Causey,U.S. House,4,Democrat,Marion,Carley,1,
Matt Moore,U.S. House,4,Democrat,Marion,Carley,5,
Travis W. Childers,U.S. Senate,,Democrat,Marion,Cedar Grove,28,
William Bond Compton Jr.,U.S. Senate,,Democrat,Marion,Cedar Grove,3,
Bill Marcy,U.S. Senate,,Democrat,Marion,Cedar Grove,1,
Jonathan Rawl,U.S. Senate,,Democrat,Marion,Cedar Grove,2,
Trish Causey,U.S. House,4,Democrat,Marion,Cedar Grove,11,
Matt Moore,U.S. House,4,Democrat,Marion,Cedar Grove,19,
Travis W. Childers,U.S. Senate,,Democrat,Marion,City Hall,18,
William Bond Compton Jr.,U.S. Senate,,Democrat,Marion,City Hall,3,
Bill Marcy,U.S. Senate,,Democrat,Marion,City Hall,0,
Jonathan Rawl,U.S. Senate,,Democrat,Marion,City Hall,0,
Trish Causey,U.S. House,4,Democrat,Marion,City Hall,4,
Matt Moore,U.S. House,4,Democrat,Marion,City Hall,15,
Travis W. Childers,U.S. Senate,,Democrat,Marion,Court House,9,
William Bond Compton Jr.,U.S. Senate,,Democrat,Marion,Court House,1,
Bill Marcy,U.S. Senate,,Democrat,Marion,Court House,1,
Jonathan Rawl,U.S. Senate,,Democrat,Marion,Court House,1,
Trish Causey,U.S. House,4,Democrat,Marion,Court House,7,
Matt Moore,U.S. House,4,Democrat,Marion,Court House,5,
Travis W. Childers,U.S. Senate,,Democrat,Marion,Darbun,20,
William Bond Compton Jr.,U.S. Senate,,Democrat,Marion,Darbun,1,
Bill Marcy,U.S. Senate,,Democrat,Marion,Darbun,0,
Jonathan Rawl,U.S. Senate,,Democrat,Marion,Darbun,0,
Trish Causey,U.S. House,4,Democrat,Marion,Darbun,0,
Matt Moore,U.S. House,4,Democrat,Marion,Darbun,17,
Travis W. Childers,U.S. Senate,,Democrat,Marion,East Columbia,136,
William Bond Compton Jr.,U.S. Senate,,Democrat,Marion,East Columbia,12,
Bill Marcy,U.S. Senate,,Democrat,Marion,East Columbia,3,
Jonathan Rawl,U.S. Senate,,Democrat,Marion,East Columbia,3,
Trish Causey,U.S. House,4,Democrat,Marion,East Columbia,37,
Matt Moore,U.S. House,4,Democrat,Marion,East Columbia,115,
Travis W. Childers,U.S. Senate,,Democrat,Marion,Foxworth,58,
William Bond Compton Jr.,U.S. Senate,,Democrat,Marion,Foxworth,11,
