candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Washington,Arcola Technology Center,43,
William Bond Compton Jr.,U.S. Senate,,Democrat,Washington,Arcola Technology Center,10,
Bill Marcy,U.S. Senate,,Democrat,Washington,Arcola Technology Center,7,
Jonathan Rawl,U.S. Senate,,Democrat,Washington,Arcola Technology Center,2,
Damien Fairconetue,U.S. House,2,Democrat,Washington,Arcola Technology Center,0,
Bennie G. Thompson,U.S. House,2,Democrat,Washington,Arcola Technology Center,81,
Travis W. Childers,U.S. Senate,,Democrat,Washington,Buster Brown Community Center,124,
William Bond Compton Jr.,U.S. Senate,,Democrat,Washington,Buster Brown Community Center,17,
Bill Marcy,U.S. Senate,,Democrat,Washington,Buster Brown Community Center,25,
Jonathan Rawl,U.S. Senate,,Democrat,Washington,Buster Brown Community Center,8,
Damien Fairconetue,U.S. House,2,Democrat,Washington,Buster Brown Community Center,6,
Bennie G. Thompson,U.S. House,2,Democrat,Washington,Buster Brown Community Center,201,
Travis W. Childers,U.S. Senate,,Democrat,Washington,Covenant Presbyterian,28,
William Bond Compton Jr.,U.S. Senate,,Democrat,Washington,Covenant Presbyterian,5,
Bill Marcy,U.S. Senate,,Democrat,Washington,Covenant Presbyterian,9,
Jonathan Rawl,U.S. Senate,,Democrat,Washington,Covenant Presbyterian,4,
Damien Fairconetue,U.S. House,2,Democrat,Washington,Covenant Presbyterian,5,
Bennie G. Thompson,U.S. House,2,Democrat,Washington,Covenant Presbyterian,50,
Travis W. Childers,U.S. Senate,,Democrat,Washington,Darlove,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Washington,Darlove,2,
Bill Marcy,U.S. Senate,,Democrat,Washington,Darlove,5,
Jonathan Rawl,U.S. Senate,,Democrat,Washington,Darlove,0,
Damien Fairconetue,U.S. House,2,Democrat,Washington,Darlove,0,
Bennie G. Thompson,U.S. House,2,Democrat,Washington,Darlove,13,
Travis W. Childers,U.S. Senate,,Democrat,Washington,Elks Lodge,164,
William Bond Compton Jr.,U.S. Senate,,Democrat,Washington,Elks Lodge,28,
Bill Marcy,U.S. Senate,,Democrat,Washington,Elks Lodge,54,
Jonathan Rawl,U.S. Senate,,Democrat,Washington,Elks Lodge,14,
Damien Fairconetue,U.S. House,2,Democrat,Washington,Elks Lodge,4,
Bennie G. Thompson,U.S. House,2,Democrat,Washington,Elks Lodge,336,
Travis W. Childers,U.S. Senate,,Democrat,Washington,Extension Building,43,
William Bond Compton Jr.,U.S. Senate,,Democrat,Washington,Extension Building,11,
Bill Marcy,U.S. Senate,,Democrat,Washington,Extension Building,11,
Jonathan Rawl,U.S. Senate,,Democrat,Washington,Extension Building,8,
Damien Fairconetue,U.S. House,2,Democrat,Washington,Extension Building,1,
Bennie G. Thompson,U.S. House,2,Democrat,Washington,Extension Building,94,
Travis W. Childers,U.S. Senate,,Democrat,Washington,Glen Allen Library,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Washington,Glen Allen Library,14,
Bill Marcy,U.S. Senate,,Democrat,Washington,Glen Allen Library,5,
Jonathan Rawl,U.S. Senate,,Democrat,Washington,Glen Allen Library,2,
Damien Fairconetue,U.S. House,2,Democrat,Washington,Glen Allen Library,0,
Bennie G. Thompson,U.S. House,2,Democrat,Washington,Glen Allen Library,52,
Travis W. Childers,U.S. Senate,,Democrat,Washington,Greenville Daycare Center,66,
William Bond Compton Jr.,U.S. Senate,,Democrat,Washington,Greenville Daycare Center,19,
Bill Marcy,U.S. Senate,,Democrat,Washington,Greenville Daycare Center,13,
Jonathan Rawl,U.S. Senate,,Democrat,Washington,Greenville Daycare Center,8,
Damien Fairconetue,U.S. House,2,Democrat,Washington,Greenville Daycare Center,2,
Bennie G. Thompson,U.S. House,2,Democrat,Washington,Greenville Daycare Center,129,
Travis W. Childers,U.S. Senate,,Democrat,Washington,Greenville Industrial College,110,
William Bond Compton Jr.,U.S. Senate,,Democrat,Washington,Greenville Industrial College,23,
Bill Marcy,U.S. Senate,,Democrat,Washington,Greenville Industrial College,21,
Jonathan Rawl,U.S. Senate,,Democrat,Washington,Greenville Industrial College,15,
Damien Fairconetue,U.S. House,2,Democrat,Washington,Greenville Industrial College,3,
Bennie G. Thompson,U.S. House,2,Democrat,Washington,Greenville Industrial College,206,
Travis W. Childers,U.S. Senate,,Democrat,Washington,Hollandale City Hall,105,
William Bond Compton Jr.,U.S. Senate,,Democrat,Washington,Hollandale City Hall,24,
Bill Marcy,U.S. Senate,,Democrat,Washington,Hollandale City Hall,17,
Jonathan Rawl,U.S. Senate,,Democrat,Washington,Hollandale City Hall,11,
Damien Fairconetue,U.S. House,2,Democrat,Washington,Hollandale City Hall,1,
Bennie G. Thompson,U.S. House,2,Democrat,Washington,Hollandale City Hall,202,
Travis W. Childers,U.S. Senate,,Democrat,Washington,Lake Vista Masonic Lodge,119,
William Bond Compton Jr.,U.S. Senate,,Democrat,Washington,Lake Vista Masonic Lodge,23,
Bill Marcy,U.S. Senate,,Democrat,Washington,Lake Vista Masonic Lodge,18,
Jonathan Rawl,U.S. Senate,,Democrat,Washington,Lake Vista Masonic Lodge,12,
Damien Fairconetue,U.S. House,2,Democrat,Washington,Lake Vista Masonic Lodge,5,
Bennie G. Thompson,U.S. House,2,Democrat,Washington,Lake Vista Masonic Lodge,204,
Travis W. Childers,U.S. Senate,,Democrat,Washington,Leland Health Department,107,
William Bond Compton Jr.,U.S. Senate,,Democrat,Washington,Leland Health Department,26,
Bill Marcy,U.S. Senate,,Democrat,Washington,Leland Health Department,35,
Jonathan Rawl,U.S. Senate,,Democrat,Washington,Leland Health Department,5,
