candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Leake,Conway,0,
Thad Cochran,U.S. Senate,,Republican,Leake,Conway,11,
Chris McDaniel,U.S. Senate,,Republican,Leake,Conway,11,
Thomas L. Carey,U.S. Senate,,Republican,Leake,East Carthage,1,
Thad Cochran,U.S. Senate,,Republican,Leake,East Carthage,123,
Chris McDaniel,U.S. Senate,,Republican,Leake,East Carthage,85,
Thomas L. Carey,U.S. Senate,,Republican,Leake,Harmony,1,
Thad Cochran,U.S. Senate,,Republican,Leake,Harmony,8,
Chris McDaniel,U.S. Senate,,Republican,Leake,Harmony,12,
Thomas L. Carey,U.S. Senate,,Republican,Leake,Edinburg,1,
Thad Cochran,U.S. Senate,,Republican,Leake,Edinburg,45,
Chris McDaniel,U.S. Senate,,Republican,Leake,Edinburg,64,
Thomas L. Carey,U.S. Senate,,Republican,Leake,Freeny,0,
Thad Cochran,U.S. Senate,,Republican,Leake,Freeny,65,
Chris McDaniel,U.S. Senate,,Republican,Leake,Freeny,58,
Thomas L. Carey,U.S. Senate,,Republican,Leake,Good Hope,0,
Thad Cochran,U.S. Senate,,Republican,Leake,Good Hope,61,
Chris McDaniel,U.S. Senate,,Republican,Leake,Good Hope,63,
Thomas L. Carey,U.S. Senate,,Republican,Leake,Lena,0,
Thad Cochran,U.S. Senate,,Republican,Leake,Lena,42,
Chris McDaniel,U.S. Senate,,Republican,Leake,Lena,30,
Thomas L. Carey,U.S. Senate,,Republican,Leake,Madden,2,
Thad Cochran,U.S. Senate,,Republican,Leake,Madden,65,
Chris McDaniel,U.S. Senate,,Republican,Leake,Madden,51,
Thomas L. Carey,U.S. Senate,,Republican,Leake,North Carthage,0,
Thad Cochran,U.S. Senate,,Republican,Leake,North Carthage,117,
Chris McDaniel,U.S. Senate,,Republican,Leake,North Carthage,62,
Thomas L. Carey,U.S. Senate,,Republican,Leake,Ofahoma,0,
Thad Cochran,U.S. Senate,,Republican,Leake,Ofahoma,14,
Chris McDaniel,U.S. Senate,,Republican,Leake,Ofahoma,2,
Thomas L. Carey,U.S. Senate,,Republican,Leake,Renfroe,2,
Thad Cochran,U.S. Senate,,Republican,Leake,Renfroe,50,
Chris McDaniel,U.S. Senate,,Republican,Leake,Renfroe,33,
Thomas L. Carey,U.S. Senate,,Republican,Leake,South Carthage,1,
Thad Cochran,U.S. Senate,,Republican,Leake,South Carthage,26,
Chris McDaniel,U.S. Senate,,Republican,Leake,South Carthage,44,
Thomas L. Carey,U.S. Senate,,Republican,Leake,Salem,1,
Thad Cochran,U.S. Senate,,Republican,Leake,Salem,48,
Chris McDaniel,U.S. Senate,,Republican,Leake,Salem,42,
Thomas L. Carey,U.S. Senate,,Republican,Leake,Singleton,0,
Thad Cochran,U.S. Senate,,Republican,Leake,Singleton,54,
Chris McDaniel,U.S. Senate,,Republican,Leake,Singleton,78,
Thomas L. Carey,U.S. Senate,,Republican,Leake,Sunrise,1,
Thad Cochran,U.S. Senate,,Republican,Leake,Sunrise,44,
Chris McDaniel,U.S. Senate,,Republican,Leake,Sunrise,44,
Thomas L. Carey,U.S. Senate,,Republican,Leake,Thomastown,1,
Thad Cochran,U.S. Senate,,Republican,Leake,Thomastown,21,
Chris McDaniel,U.S. Senate,,Republican,Leake,Thomastown,31,
Thomas L. Carey,U.S. Senate,,Republican,Leake,West Carthage,0,
Thad Cochran,U.S. Senate,,Republican,Leake,West Carthage,49,
Chris McDaniel,U.S. Senate,,Republican,Leake,West Carthage,27,
Thomas L. Carey,U.S. Senate,,Republican,Leake,Walnut Grove,0,
Thad Cochran,U.S. Senate,,Republican,Leake,Walnut Grove,19,
Chris McDaniel,U.S. Senate,,Republican,Leake,Walnut Grove,19,
Thomas L. Carey,U.S. Senate,,Republican,Leake,Wiggins,0,
Thad Cochran,U.S. Senate,,Republican,Leake,Wiggins,28,
Chris McDaniel,U.S. Senate,,Republican,Leake,Wiggins,14,
Thomas L. Carey,U.S. Senate,,Republican,Leake,,11,
Thad Cochran,U.S. Senate,,Republican,Leake,,890,TRUE
Chris McDaniel,U.S. Senate,,Republican,Leake,,770,
