candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Calhoun,Banner,17,
William Bond Compton Jr.,U.S. Senate,,Democrat,Calhoun,Banner,0,
Bill Marcy,U.S. Senate,,Democrat,Calhoun,Banner,1,
Jonathan Rawl,U.S. Senate,,Democrat,Calhoun,Banner,1,
Ron E. Dickey,U.S. House,1,Democrat,Calhoun,Banner,14,
Rex N. Weathers,U.S. House,1,Democrat,Calhoun,Banner,4,
Travis W. Childers,U.S. Senate,,Democrat,Calhoun,Bruce #3,39,
William Bond Compton Jr.,U.S. Senate,,Democrat,Calhoun,Bruce #3,4,
Bill Marcy,U.S. Senate,,Democrat,Calhoun,Bruce #3,1,
Jonathan Rawl,U.S. Senate,,Democrat,Calhoun,Bruce #3,1,
Ron E. Dickey,U.S. House,1,Democrat,Calhoun,Bruce #3,23,
Rex N. Weathers,U.S. House,1,Democrat,Calhoun,Bruce #3,14,
Travis W. Childers,U.S. Senate,,Democrat,Calhoun,Calhoun City #1,65,
William Bond Compton Jr.,U.S. Senate,,Democrat,Calhoun,Calhoun City #1,5,
Bill Marcy,U.S. Senate,,Democrat,Calhoun,Calhoun City #1,4,
Jonathan Rawl,U.S. Senate,,Democrat,Calhoun,Calhoun City #1,0,
Ron E. Dickey,U.S. House,1,Democrat,Calhoun,Calhoun City #1,40,
Rex N. Weathers,U.S. House,1,Democrat,Calhoun,Calhoun City #1,13,
Travis W. Childers,U.S. Senate,,Democrat,Calhoun,Calhoun City #4,46,
William Bond Compton Jr.,U.S. Senate,,Democrat,Calhoun,Calhoun City #4,3,
Bill Marcy,U.S. Senate,,Democrat,Calhoun,Calhoun City #4,2,
Jonathan Rawl,U.S. Senate,,Democrat,Calhoun,Calhoun City #4,0,
Ron E. Dickey,U.S. House,1,Democrat,Calhoun,Calhoun City #4,20,
Rex N. Weathers,U.S. House,1,Democrat,Calhoun,Calhoun City #4,19,
Travis W. Childers,U.S. Senate,,Democrat,Calhoun,Derma #4,21,
William Bond Compton Jr.,U.S. Senate,,Democrat,Calhoun,Derma #4,0,
Bill Marcy,U.S. Senate,,Democrat,Calhoun,Derma #4,0,
Jonathan Rawl,U.S. Senate,,Democrat,Calhoun,Derma #4,2,
Ron E. Dickey,U.S. House,1,Democrat,Calhoun,Derma #4,9,
Rex N. Weathers,U.S. House,1,Democrat,Calhoun,Derma #4,4,
Travis W. Childers,U.S. Senate,,Democrat,Calhoun,Derma #5,24,
William Bond Compton Jr.,U.S. Senate,,Democrat,Calhoun,Derma #5,1,
Bill Marcy,U.S. Senate,,Democrat,Calhoun,Derma #5,2,
Jonathan Rawl,U.S. Senate,,Democrat,Calhoun,Derma #5,2,
Ron E. Dickey,U.S. House,1,Democrat,Calhoun,Derma #5,18,
Rex N. Weathers,U.S. House,1,Democrat,Calhoun,Derma #5,9,
Travis W. Childers,U.S. Senate,,Democrat,Calhoun,Northeast Calhoun,27,
William Bond Compton Jr.,U.S. Senate,,Democrat,Calhoun,Northeast Calhoun,2,
Bill Marcy,U.S. Senate,,Democrat,Calhoun,Northeast Calhoun,0,
Jonathan Rawl,U.S. Senate,,Democrat,Calhoun,Northeast Calhoun,0,
Ron E. Dickey,U.S. House,1,Democrat,Calhoun,Northeast Calhoun,14,
Rex N. Weathers,U.S. House,1,Democrat,Calhoun,Northeast Calhoun,8,
Travis W. Childers,U.S. Senate,,Democrat,Calhoun,Pittsboro #1,65,
William Bond Compton Jr.,U.S. Senate,,Democrat,Calhoun,Pittsboro #1,5,
Bill Marcy,U.S. Senate,,Democrat,Calhoun,Pittsboro #1,0,
Jonathan Rawl,U.S. Senate,,Democrat,Calhoun,Pittsboro #1,0,
Ron E. Dickey,U.S. House,1,Democrat,Calhoun,Pittsboro #1,31,
Rex N. Weathers,U.S. House,1,Democrat,Calhoun,Pittsboro #1,21,
Travis W. Childers,U.S. Senate,,Democrat,Calhoun,Pittsboro #2,18,
William Bond Compton Jr.,U.S. Senate,,Democrat,Calhoun,Pittsboro #2,1,
Bill Marcy,U.S. Senate,,Democrat,Calhoun,Pittsboro #2,3,
Jonathan Rawl,U.S. Senate,,Democrat,Calhoun,Pittsboro #2,1,
Ron E. Dickey,U.S. House,1,Democrat,Calhoun,Pittsboro #2,15,
Rex N. Weathers,U.S. House,1,Democrat,Calhoun,Pittsboro #2,6,
Travis W. Childers,U.S. Senate,,Democrat,Calhoun,Vardaman,51,
William Bond Compton Jr.,U.S. Senate,,Democrat,Calhoun,Vardaman,1,
Bill Marcy,U.S. Senate,,Democrat,Calhoun,Vardaman,4,
Jonathan Rawl,U.S. Senate,,Democrat,Calhoun,Vardaman,0,
Ron E. Dickey,U.S. House,1,Democrat,Calhoun,Vardaman,33,
Rex N. Weathers,U.S. House,1,Democrat,Calhoun,Vardaman,14,
Travis W. Childers,U.S. Senate,,Democrat,Calhoun,,373,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Calhoun,,22,
Bill Marcy,U.S. Senate,,Democrat,Calhoun,,17,
Jonathan Rawl,U.S. Senate,,Democrat,Calhoun,,7,
Ron E. Dickey,U.S. House,1,Democrat,Calhoun,,217,TRUE
Rex N. Weathers,U.S. House,1,Democrat,Calhoun,,112,
