candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Union,Beacon Hill,1,
Thad Cochran,U.S. Senate,,Republican,Union,Beacon Hill,94,
Chris McDaniel,U.S. Senate,,Republican,Union,Beacon Hill,72,
Alan Nunnelee,U.S. House,1,Republican,Union,Beacon Hill,140,
Thomas L. Carey,U.S. Senate,,Republican,Union,Blue Springs,0,
Thad Cochran,U.S. Senate,,Republican,Union,Blue Springs,57,
Chris McDaniel,U.S. Senate,,Republican,Union,Blue Springs,80,
Alan Nunnelee,U.S. House,1,Republican,Union,Blue Springs,118,
Thomas L. Carey,U.S. Senate,,Republican,Union,Blythe,0,
Thad Cochran,U.S. Senate,,Republican,Union,Blythe,29,
Chris McDaniel,U.S. Senate,,Republican,Union,Blythe,33,
Alan Nunnelee,U.S. House,1,Republican,Union,Blythe,55,
Thomas L. Carey,U.S. Senate,,Republican,Union,Center,4,
Thad Cochran,U.S. Senate,,Republican,Union,Center,61,
Chris McDaniel,U.S. Senate,,Republican,Union,Center,46,
Alan Nunnelee,U.S. House,1,Republican,Union,Center,94,
Thomas L. Carey,U.S. Senate,,Republican,Union,Central Maintenance,0,
Thad Cochran,U.S. Senate,,Republican,Union,Central Maintenance,138,
Chris McDaniel,U.S. Senate,,Republican,Union,Central Maintenance,120,
Alan Nunnelee,U.S. House,1,Republican,Union,Central Maintenance,225,
Thomas L. Carey,U.S. Senate,,Republican,Union,Courthouse,1,
Thad Cochran,U.S. Senate,,Republican,Union,Courthouse,137,
Chris McDaniel,U.S. Senate,,Republican,Union,Courthouse,67,
Alan Nunnelee,U.S. House,1,Republican,Union,Courthouse,174,
Thomas L. Carey,U.S. Senate,,Republican,Union,East Union,2,
Thad Cochran,U.S. Senate,,Republican,Union,East Union,74,
Chris McDaniel,U.S. Senate,,Republican,Union,East Union,91,
Alan Nunnelee,U.S. House,1,Republican,Union,East Union,142,
Thomas L. Carey,U.S. Senate,,Republican,Union,Glenfield,2,
Thad Cochran,U.S. Senate,,Republican,Union,Glenfield,94,
Chris McDaniel,U.S. Senate,,Republican,Union,Glenfield,77,
Alan Nunnelee,U.S. House,1,Republican,Union,Glenfield,142,
Thomas L. Carey,U.S. Senate,,Republican,Union,Hillcrest Church,1,
Thad Cochran,U.S. Senate,,Republican,Union,Hillcrest Church,99,
Chris McDaniel,U.S. Senate,,Republican,Union,Hillcrest Church,56,
Alan Nunnelee,U.S. House,1,Republican,Union,Hillcrest Church,124,
Thomas L. Carey,U.S. Senate,,Republican,Union,Ingomar,0,
Thad Cochran,U.S. Senate,,Republican,Union,Ingomar,81,
Chris McDaniel,U.S. Senate,,Republican,Union,Ingomar,61,
Alan Nunnelee,U.S. House,1,Republican,Union,Ingomar,120,
Thomas L. Carey,U.S. Senate,,Republican,Union,Jericho,0,
Thad Cochran,U.S. Senate,,Republican,Union,Jericho,58,
Chris McDaniel,U.S. Senate,,Republican,Union,Jericho,31,
Alan Nunnelee,U.S. House,1,Republican,Union,Jericho,75,
Thomas L. Carey,U.S. Senate,,Republican,Union,Keownville,1,
Thad Cochran,U.S. Senate,,Republican,Union,Keownville,60,
Chris McDaniel,U.S. Senate,,Republican,Union,Keownville,54,
Alan Nunnelee,U.S. House,1,Republican,Union,Keownville,88,
Thomas L. Carey,U.S. Senate,,Republican,Union,King's Chapel,0,
Thad Cochran,U.S. Senate,,Republican,Union,King's Chapel,39,
Chris McDaniel,U.S. Senate,,Republican,Union,King's Chapel,42,
Alan Nunnelee,U.S. House,1,Republican,Union,King's Chapel,70,
Thomas L. Carey,U.S. Senate,,Republican,Union,Macedonia,3,
Thad Cochran,U.S. Senate,,Republican,Union,Macedonia,47,
Chris McDaniel,U.S. Senate,,Republican,Union,Macedonia,32,
Alan Nunnelee,U.S. House,1,Republican,Union,Macedonia,68,
Thomas L. Carey,U.S. Senate,,Republican,Union,Myrtle,6,
Thad Cochran,U.S. Senate,,Republican,Union,Myrtle,92,
Chris McDaniel,U.S. Senate,,Republican,Union,Myrtle,73,
Alan Nunnelee,U.S. House,1,Republican,Union,Myrtle,147,
Thomas L. Carey,U.S. Senate,,Republican,Union,NE Community College,3,
Thad Cochran,U.S. Senate,,Republican,Union,NE Community College,187,
Chris McDaniel,U.S. Senate,,Republican,Union,NE Community College,81,
Alan Nunnelee,U.S. House,1,Republican,Union,NE Community College,233,
Thomas L. Carey,U.S. Senate,,Republican,Union,Pinedale,0,
Thad Cochran,U.S. Senate,,Republican,Union,Pinedale,55,
Chris McDaniel,U.S. Senate,,Republican,Union,Pinedale,32,
Alan Nunnelee,U.S. House,1,Republican,Union,Pinedale,77,
Thomas L. Carey,U.S. Senate,,Republican,Union,Pleasant Ridge,3,
Thad Cochran,U.S. Senate,,Republican,Union,Pleasant Ridge,38,
Chris McDaniel,U.S. Senate,,Republican,Union,Pleasant Ridge,35,
Alan Nunnelee,U.S. House,1,Republican,Union,Pleasant Ridge,65,
Thomas L. Carey,U.S. Senate,,Republican,Union,Sportsplex,3,
Thad Cochran,U.S. Senate,,Republican,Union,Sportsplex,113,
Chris McDaniel,U.S. Senate,,Republican,Union,Sportsplex,94,
Alan Nunnelee,U.S. House,1,Republican,Union,Sportsplex,183,
Thomas L. Carey,U.S. Senate,,Republican,Union,West Union,0,
Thad Cochran,U.S. Senate,,Republican,Union,West Union,76,
Chris McDaniel,U.S. Senate,,Republican,Union,West Union,54,
Alan Nunnelee,U.S. House,1,Republican,Union,West Union,104,
Thomas L. Carey,U.S. Senate,,Republican,Union,,30,
Thad Cochran,U.S. Senate,,Republican,Union,,1629,TRUE
Chris McDaniel,U.S. Senate,,Republican,Union,,1231,
Alan Nunnelee,U.S. House,1,Republican,Union,,2444,TRUE
