candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Newton,Chunky,5,
Thad Cochran,U.S. Senate,,Republican,Newton,Chunky,57,
Chris McDaniel,U.S. Senate,,Republican,Newton,Chunky,96,
Hardy Caraway,U.S. House,3,Republican,Newton,Chunky,15,
Gregg Harper,U.S. House,3,Republican,Newton,Chunky,142,
Thomas L. Carey,U.S. Senate,,Republican,Newton,Conehatta,4,
Thad Cochran,U.S. Senate,,Republican,Newton,Conehatta,49,
Chris McDaniel,U.S. Senate,,Republican,Newton,Conehatta,47,
Hardy Caraway,U.S. House,3,Republican,Newton,Conehatta,9,
Gregg Harper,U.S. House,3,Republican,Newton,Conehatta,88,
Thomas L. Carey,U.S. Senate,,Republican,Newton,Decatur #1,2,
Thad Cochran,U.S. Senate,,Republican,Newton,Decatur #1,72,
Chris McDaniel,U.S. Senate,,Republican,Newton,Decatur #1,87,
Hardy Caraway,U.S. House,3,Republican,Newton,Decatur #1,7,
Gregg Harper,U.S. House,3,Republican,Newton,Decatur #1,148,
Thomas L. Carey,U.S. Senate,,Republican,Newton,Decatur 2,1,
Thad Cochran,U.S. Senate,,Republican,Newton,Decatur 2,98,
Chris McDaniel,U.S. Senate,,Republican,Newton,Decatur 2,62,
Hardy Caraway,U.S. House,3,Republican,Newton,Decatur 2,9,
Gregg Harper,U.S. House,3,Republican,Newton,Decatur 2,150,
Thomas L. Carey,U.S. Senate,,Republican,Newton,Duffee,0,
Thad Cochran,U.S. Senate,,Republican,Newton,Duffee,92,
Chris McDaniel,U.S. Senate,,Republican,Newton,Duffee,94,
Hardy Caraway,U.S. House,3,Republican,Newton,Duffee,10,
Gregg Harper,U.S. House,3,Republican,Newton,Duffee,170,
Thomas L. Carey,U.S. Senate,,Republican,Newton,Hickory,0,
Thad Cochran,U.S. Senate,,Republican,Newton,Hickory,139,
Chris McDaniel,U.S. Senate,,Republican,Newton,Hickory,177,
Hardy Caraway,U.S. House,3,Republican,Newton,Hickory,19,
Gregg Harper,U.S. House,3,Republican,Newton,Hickory,284,
Thomas L. Carey,U.S. Senate,,Republican,Newton,Lawrence,1,
Thad Cochran,U.S. Senate,,Republican,Newton,Lawrence,101,
Chris McDaniel,U.S. Senate,,Republican,Newton,Lawrence,114,
Hardy Caraway,U.S. House,3,Republican,Newton,Lawrence,11,
Gregg Harper,U.S. House,3,Republican,Newton,Lawrence,192,
Thomas L. Carey,U.S. Senate,,Republican,Newton,Little Rock,3,
Thad Cochran,U.S. Senate,,Republican,Newton,Little Rock,122,
Chris McDaniel,U.S. Senate,,Republican,Newton,Little Rock,146,
Hardy Caraway,U.S. House,3,Republican,Newton,Little Rock,17,
Gregg Harper,U.S. House,3,Republican,Newton,Little Rock,250,
Thomas L. Carey,U.S. Senate,,Republican,Newton,Newton #1,0,
Thad Cochran,U.S. Senate,,Republican,Newton,Newton #1,17,
Chris McDaniel,U.S. Senate,,Republican,Newton,Newton #1,10,
Hardy Caraway,U.S. House,3,Republican,Newton,Newton #1,2,
Gregg Harper,U.S. House,3,Republican,Newton,Newton #1,23,
Thomas L. Carey,U.S. Senate,,Republican,Newton,Newton #4,1,
Thad Cochran,U.S. Senate,,Republican,Newton,Newton #4,144,
Chris McDaniel,U.S. Senate,,Republican,Newton,Newton #4,107,
Hardy Caraway,U.S. House,3,Republican,Newton,Newton #4,9,
Gregg Harper,U.S. House,3,Republican,Newton,Newton #4,235,
Thomas L. Carey,U.S. Senate,,Republican,Newton,Newton #5,1,
Thad Cochran,U.S. Senate,,Republican,Newton,Newton #5,106,
Chris McDaniel,U.S. Senate,,Republican,Newton,Newton #5,42,
Hardy Caraway,U.S. House,3,Republican,Newton,Newton #5,4,
Gregg Harper,U.S. House,3,Republican,Newton,Newton #5,137,
Thomas L. Carey,U.S. Senate,,Republican,Newton,Prospect,1,
Thad Cochran,U.S. Senate,,Republican,Newton,Prospect,70,
Chris McDaniel,U.S. Senate,,Republican,Newton,Prospect,53,
Hardy Caraway,U.S. House,3,Republican,Newton,Prospect,4,
Gregg Harper,U.S. House,3,Republican,Newton,Prospect,118,
Thomas L. Carey,U.S. Senate,,Republican,Newton,Scanlan,2,
Thad Cochran,U.S. Senate,,Republican,Newton,Scanlan,101,
Chris McDaniel,U.S. Senate,,Republican,Newton,Scanlan,87,
Hardy Caraway,U.S. House,3,Republican,Newton,Scanlan,7,
Gregg Harper,U.S. House,3,Republican,Newton,Scanlan,178,
Thomas L. Carey,U.S. Senate,,Republican,Newton,Union #1,0,
Thad Cochran,U.S. Senate,,Republican,Newton,Union #1,26,
Chris McDaniel,U.S. Senate,,Republican,Newton,Union #1,13,
Hardy Caraway,U.S. House,3,Republican,Newton,Union #1,2,
Gregg Harper,U.S. House,3,Republican,Newton,Union #1,36,
Thomas L. Carey,U.S. Senate,,Republican,Newton,Union #2,0,
Thad Cochran,U.S. Senate,,Republican,Newton,Union #2,104,
Chris McDaniel,U.S. Senate,,Republican,Newton,Union #2,87,
Hardy Caraway,U.S. House,3,Republican,Newton,Union #2,10,
Gregg Harper,U.S. House,3,Republican,Newton,Union #2,177,
Thomas L. Carey,U.S. Senate,,Republican,Newton,Union #3,1,
Thad Cochran,U.S. Senate,,Republican,Newton,Union #3,47,
Chris McDaniel,U.S. Senate,,Republican,Newton,Union #3,54,
Hardy Caraway,U.S. House,3,Republican,Newton,Union #3,7,
Gregg Harper,U.S. House,3,Republican,Newton,Union #3,92,
Thomas L. Carey,U.S. Senate,,Republican,Newton,,22,
Thad Cochran,U.S. Senate,,Republican,Newton,,1345,TRUE
Chris McDaniel,U.S. Senate,,Republican,Newton,,1276,
Hardy Caraway,U.S. House,3,Republican,Newton,,142,
Gregg Harper,U.S. House,3,Republican,Newton,,2420,TRUE
