candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Franklin,Antioch,19,
William Bond Compton Jr.,U.S. Senate,,Democrat,Franklin,Antioch,6,
Bill Marcy,U.S. Senate,,Democrat,Franklin,Antioch,5,
Jonathan Rawl,U.S. Senate,,Democrat,Franklin,Antioch,3,
Jim Lilijeberg,U.S. House,3,Democrat,Franklin,Antioch,4,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Franklin,Antioch,10,
Dennis C. Quinn,U.S. House,3,Democrat,Franklin,Antioch,14,
Travis W. Childers,U.S. Senate,,Democrat,Franklin,Bad Bayou,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Franklin,Bad Bayou,1,
Bill Marcy,U.S. Senate,,Democrat,Franklin,Bad Bayou,1,
Jonathan Rawl,U.S. Senate,,Democrat,Franklin,Bad Bayou,0,
Jim Lilijeberg,U.S. House,3,Democrat,Franklin,Bad Bayou,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Franklin,Bad Bayou,1,
Dennis C. Quinn,U.S. House,3,Democrat,Franklin,Bad Bayou,1,
Travis W. Childers,U.S. Senate,,Democrat,Franklin,Bude,42,
William Bond Compton Jr.,U.S. Senate,,Democrat,Franklin,Bude,9,
Bill Marcy,U.S. Senate,,Democrat,Franklin,Bude,24,
Jonathan Rawl,U.S. Senate,,Democrat,Franklin,Bude,2,
Jim Lilijeberg,U.S. House,3,Democrat,Franklin,Bude,5,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Franklin,Bude,27,
Dennis C. Quinn,U.S. House,3,Democrat,Franklin,Bude,41,
Travis W. Childers,U.S. Senate,,Democrat,Franklin,Cains,11,
William Bond Compton Jr.,U.S. Senate,,Democrat,Franklin,Cains,0,
Bill Marcy,U.S. Senate,,Democrat,Franklin,Cains,1,
Jonathan Rawl,U.S. Senate,,Democrat,Franklin,Cains,1,
Jim Lilijeberg,U.S. House,3,Democrat,Franklin,Cains,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Franklin,Cains,5,
Dennis C. Quinn,U.S. House,3,Democrat,Franklin,Cains,5,
Travis W. Childers,U.S. Senate,,Democrat,Franklin,Eddiceton,5,
William Bond Compton Jr.,U.S. Senate,,Democrat,Franklin,Eddiceton,0,
Bill Marcy,U.S. Senate,,Democrat,Franklin,Eddiceton,1,
Jonathan Rawl,U.S. Senate,,Democrat,Franklin,Eddiceton,0,
Jim Lilijeberg,U.S. House,3,Democrat,Franklin,Eddiceton,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Franklin,Eddiceton,3,
Dennis C. Quinn,U.S. House,3,Democrat,Franklin,Eddiceton,2,
Travis W. Childers,U.S. Senate,,Democrat,Franklin,Hamburg,27,
William Bond Compton Jr.,U.S. Senate,,Democrat,Franklin,Hamburg,11,
Bill Marcy,U.S. Senate,,Democrat,Franklin,Hamburg,4,
Jonathan Rawl,U.S. Senate,,Democrat,Franklin,Hamburg,1,
Jim Lilijeberg,U.S. House,3,Democrat,Franklin,Hamburg,7,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Franklin,Hamburg,19,
Dennis C. Quinn,U.S. House,3,Democrat,Franklin,Hamburg,13,
Travis W. Childers,U.S. Senate,,Democrat,Franklin,Knoxville,13,
William Bond Compton Jr.,U.S. Senate,,Democrat,Franklin,Knoxville,8,
Bill Marcy,U.S. Senate,,Democrat,Franklin,Knoxville,3,
Jonathan Rawl,U.S. Senate,,Democrat,Franklin,Knoxville,1,
Jim Lilijeberg,U.S. House,3,Democrat,Franklin,Knoxville,2,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Franklin,Knoxville,11,
Dennis C. Quinn,U.S. House,3,Democrat,Franklin,Knoxville,11,
Travis W. Childers,U.S. Senate,,Democrat,Franklin,Lucien,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Franklin,Lucien,0,
Bill Marcy,U.S. Senate,,Democrat,Franklin,Lucien,1,
Jonathan Rawl,U.S. Senate,,Democrat,Franklin,Lucien,0,
Jim Lilijeberg,U.S. House,3,Democrat,Franklin,Lucien,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Franklin,Lucien,1,
Dennis C. Quinn,U.S. House,3,Democrat,Franklin,Lucien,2,
Travis W. Childers,U.S. Senate,,Democrat,Franklin,Mccall,13,
William Bond Compton Jr.,U.S. Senate,,Democrat,Franklin,Mccall,0,
Bill Marcy,U.S. Senate,,Democrat,Franklin,Mccall,3,
Jonathan Rawl,U.S. Senate,,Democrat,Franklin,Mccall,3,
Jim Lilijeberg,U.S. House,3,Democrat,Franklin,Mccall,3,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Franklin,Mccall,6,
Dennis C. Quinn,U.S. House,3,Democrat,Franklin,Mccall,6,
Travis W. Childers,U.S. Senate,,Democrat,Franklin,Meadville,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Franklin,Meadville,2,
Bill Marcy,U.S. Senate,,Democrat,Franklin,Meadville,1,
Jonathan Rawl,U.S. Senate,,Democrat,Franklin,Meadville,0,
Jim Lilijeberg,U.S. House,3,Democrat,Franklin,Meadville,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Franklin,Meadville,5,
Dennis C. Quinn,U.S. House,3,Democrat,Franklin,Meadville,4,
Travis W. Childers,U.S. Senate,,Democrat,Franklin,Pine Grove,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Franklin,Pine Grove,0,
Bill Marcy,U.S. Senate,,Democrat,Franklin,Pine Grove,0,
Jonathan Rawl,U.S. Senate,,Democrat,Franklin,Pine Grove,0,
Jim Lilijeberg,U.S. House,3,Democrat,Franklin,Pine Grove,2,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Franklin,Pine Grove,0,
Dennis C. Quinn,U.S. House,3,Democrat,Franklin,Pine Grove,0,
Travis W. Childers,U.S. Senate,,Democrat,Franklin,Roxie,35,
William Bond Compton Jr.,U.S. Senate,,Democrat,Franklin,Roxie,13,
Bill Marcy,U.S. Senate,,Democrat,Franklin,Roxie,14,
Jonathan Rawl,U.S. Senate,,Democrat,Franklin,Roxie,1,
Jim Lilijeberg,U.S. House,3,Democrat,Franklin,Roxie,6,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Franklin,Roxie,26,
Dennis C. Quinn,U.S. House,3,Democrat,Franklin,Roxie,26,
Travis W. Childers,U.S. Senate,,Democrat,Franklin,Wesley Chapel,10,
William Bond Compton Jr.,U.S. Senate,,Democrat,Franklin,Wesley Chapel,2,
Bill Marcy,U.S. Senate,,Democrat,Franklin,Wesley Chapel,3,
Jonathan Rawl,U.S. Senate,,Democrat,Franklin,Wesley Chapel,1,
Jim Lilijeberg,U.S. House,3,Democrat,Franklin,Wesley Chapel,2,
