candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Newton,Chunky,50,
Chris McDaniel,U.S. Senate,,Republican,Newton,Chunky,120,
Thad Cochran,U.S. Senate,,Republican,Newton,Conehatta,53,
Chris McDaniel,U.S. Senate,,Republican,Newton,Conehatta,76,
Thad Cochran,U.S. Senate,,Republican,Newton,Decatur #1,101,
Chris McDaniel,U.S. Senate,,Republican,Newton,Decatur #1,98,
Thad Cochran,U.S. Senate,,Republican,Newton,Decatur 2,108,
Chris McDaniel,U.S. Senate,,Republican,Newton,Decatur 2,81,
Thad Cochran,U.S. Senate,,Republican,Newton,Duffee,91,
Chris McDaniel,U.S. Senate,,Republican,Newton,Duffee,104,
Thad Cochran,U.S. Senate,,Republican,Newton,Hickory,140,
Chris McDaniel,U.S. Senate,,Republican,Newton,Hickory,226,
Thad Cochran,U.S. Senate,,Republican,Newton,Lawrence,113,
Chris McDaniel,U.S. Senate,,Republican,Newton,Lawrence,126,
Thad Cochran,U.S. Senate,,Republican,Newton,Little Rock,118,
Chris McDaniel,U.S. Senate,,Republican,Newton,Little Rock,186,
Thad Cochran,U.S. Senate,,Republican,Newton,Newton #1,29,
Chris McDaniel,U.S. Senate,,Republican,Newton,Newton #1,11,
Thad Cochran,U.S. Senate,,Republican,Newton,Newton #4,150,
Chris McDaniel,U.S. Senate,,Republican,Newton,Newton #4,141,
Thad Cochran,U.S. Senate,,Republican,Newton,Newton #5,123,
Chris McDaniel,U.S. Senate,,Republican,Newton,Newton #5,50,
Thad Cochran,U.S. Senate,,Republican,Newton,Prospect,75,
Chris McDaniel,U.S. Senate,,Republican,Newton,Prospect,66,
Thad Cochran,U.S. Senate,,Republican,Newton,Scanlan,129,
Chris McDaniel,U.S. Senate,,Republican,Newton,Scanlan,108,
Thad Cochran,U.S. Senate,,Republican,Newton,Union #1,23,
Chris McDaniel,U.S. Senate,,Republican,Newton,Union #1,20,
Thad Cochran,U.S. Senate,,Republican,Newton,Union #2,105,
Chris McDaniel,U.S. Senate,,Republican,Newton,Union #2,110,
Thad Cochran,U.S. Senate,,Republican,Newton,Union #3,58,
Chris McDaniel,U.S. Senate,,Republican,Newton,Union #3,65,
Thad Cochran,U.S. Senate,,Republican,Newton,,1466,
Chris McDaniel,U.S. Senate,,Republican,Newton,,1588,TRUE
