candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Lincoln,Alexander Jr High,0,
Thad Cochran,U.S. Senate,,Republican,Lincoln,Alexander Jr High,5,
Chris McDaniel,U.S. Senate,,Republican,Lincoln,Alexander Jr High,0,
Hardy Caraway,U.S. House,3,Republican,Lincoln,Alexander Jr High,0,
Gregg Harper,U.S. House,3,Republican,Lincoln,Alexander Jr High,5,
Thomas L. Carey,U.S. Senate,,Republican,Lincoln,Arlington,1,
Thad Cochran,U.S. Senate,,Republican,Lincoln,Arlington,79,
Chris McDaniel,U.S. Senate,,Republican,Lincoln,Arlington,66,
Hardy Caraway,U.S. House,3,Republican,Lincoln,Arlington,11,
Gregg Harper,U.S. House,3,Republican,Lincoln,Arlington,130,
Thomas L. Carey,U.S. Senate,,Republican,Lincoln,Big Springs,1,
Thad Cochran,U.S. Senate,,Republican,Lincoln,Big Springs,34,
Chris McDaniel,U.S. Senate,,Republican,Lincoln,Big Springs,32,
Hardy Caraway,U.S. House,3,Republican,Lincoln,Big Springs,3,
Gregg Harper,U.S. House,3,Republican,Lincoln,Big Springs,59,
Thomas L. Carey,U.S. Senate,,Republican,Lincoln,Bogue Chitto,2,
Thad Cochran,U.S. Senate,,Republican,Lincoln,Bogue Chitto,31,
Chris McDaniel,U.S. Senate,,Republican,Lincoln,Bogue Chitto,37,
Hardy Caraway,U.S. House,3,Republican,Lincoln,Bogue Chitto,6,
Gregg Harper,U.S. House,3,Republican,Lincoln,Bogue Chitto,61,
Thomas L. Carey,U.S. Senate,,Republican,Lincoln,Brignal,0,
Thad Cochran,U.S. Senate,,Republican,Lincoln,Brignal,5,
Chris McDaniel,U.S. Senate,,Republican,Lincoln,Brignal,12,
Hardy Caraway,U.S. House,3,Republican,Lincoln,Brignal,4,
Gregg Harper,U.S. House,3,Republican,Lincoln,Brignal,13,
Thomas L. Carey,U.S. Senate,,Republican,Lincoln,Caseyville,0,
Thad Cochran,U.S. Senate,,Republican,Lincoln,Caseyville,71,
Chris McDaniel,U.S. Senate,,Republican,Lincoln,Caseyville,59,
Hardy Caraway,U.S. House,3,Republican,Lincoln,Caseyville,7,
Gregg Harper,U.S. House,3,Republican,Lincoln,Caseyville,117,
Thomas L. Carey,U.S. Senate,,Republican,Lincoln,City Hall,1,
Thad Cochran,U.S. Senate,,Republican,Lincoln,City Hall,82,
Chris McDaniel,U.S. Senate,,Republican,Lincoln,City Hall,30,
Hardy Caraway,U.S. House,3,Republican,Lincoln,City Hall,7,
Gregg Harper,U.S. House,3,Republican,Lincoln,City Hall,106,
Thomas L. Carey,U.S. Senate,,Republican,Lincoln,East Lincoln,4,
Thad Cochran,U.S. Senate,,Republican,Lincoln,East Lincoln,44,
Chris McDaniel,U.S. Senate,,Republican,Lincoln,East Lincoln,37,
Hardy Caraway,U.S. House,3,Republican,Lincoln,East Lincoln,3,
Gregg Harper,U.S. House,3,Republican,Lincoln,East Lincoln,80,
Thomas L. Carey,U.S. Senate,,Republican,Lincoln,Enterprise,6,
