candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Itawamba,American Legion,37,
William Bond Compton Jr.,U.S. Senate,,Democrat,Itawamba,American Legion,0,
Bill Marcy,U.S. Senate,,Democrat,Itawamba,American Legion,1,
Jonathan Rawl,U.S. Senate,,Democrat,Itawamba,American Legion,0,
Ron E. Dickey,U.S. House,1,Democrat,Itawamba,American Legion,16,
Rex N. Weathers,U.S. House,1,Democrat,Itawamba,American Legion,17,
Travis W. Childers,U.S. Senate,,Democrat,Itawamba,Armory,17,
William Bond Compton Jr.,U.S. Senate,,Democrat,Itawamba,Armory,0,
Bill Marcy,U.S. Senate,,Democrat,Itawamba,Armory,0,
Jonathan Rawl,U.S. Senate,,Democrat,Itawamba,Armory,0,
Ron E. Dickey,U.S. House,1,Democrat,Itawamba,Armory,9,
Rex N. Weathers,U.S. House,1,Democrat,Itawamba,Armory,7,
Travis W. Childers,U.S. Senate,,Democrat,Itawamba,Banner-Pineville,31,
William Bond Compton Jr.,U.S. Senate,,Democrat,Itawamba,Banner-Pineville,0,
Bill Marcy,U.S. Senate,,Democrat,Itawamba,Banner-Pineville,0,
Jonathan Rawl,U.S. Senate,,Democrat,Itawamba,Banner-Pineville,0,
Ron E. Dickey,U.S. House,1,Democrat,Itawamba,Banner-Pineville,17,
Rex N. Weathers,U.S. House,1,Democrat,Itawamba,Banner-Pineville,13,
Travis W. Childers,U.S. Senate,,Democrat,Itawamba,Bounds,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Itawamba,Bounds,0,
Bill Marcy,U.S. Senate,,Democrat,Itawamba,Bounds,0,
Jonathan Rawl,U.S. Senate,,Democrat,Itawamba,Bounds,1,
Ron E. Dickey,U.S. House,1,Democrat,Itawamba,Bounds,3,
Rex N. Weathers,U.S. House,1,Democrat,Itawamba,Bounds,4,
Travis W. Childers,U.S. Senate,,Democrat,Itawamba,Cardsville,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Itawamba,Cardsville,0,
