candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Alcorn,2nd District Central,131,
Chris McDaniel,U.S. Senate,,Republican,Alcorn,2nd District Central,182,
Thad Cochran,U.S. Senate,,Republican,Alcorn,Bethel,9,
Chris McDaniel,U.S. Senate,,Republican,Alcorn,Bethel,14,
Thad Cochran,U.S. Senate,,Republican,Alcorn,Biggersville,68,
Chris McDaniel,U.S. Senate,,Republican,Alcorn,Biggersville,85,
Thad Cochran,U.S. Senate,,Republican,Alcorn,College Hill,70,
Chris McDaniel,U.S. Senate,,Republican,Alcorn,College Hill,63,
Thad Cochran,U.S. Senate,,Republican,Alcorn,East Corinth,289,
Chris McDaniel,U.S. Senate,,Republican,Alcorn,East Corinth,182,
Thad Cochran,U.S. Senate,,Republican,Alcorn,Five Points 1st Dist,152,
Chris McDaniel,U.S. Senate,,Republican,Alcorn,Five Points 1st Dist,230,
Thad Cochran,U.S. Senate,,Republican,Alcorn,Glen,92,
Chris McDaniel,U.S. Senate,,Republican,Alcorn,Glen,96,
Thad Cochran,U.S. Senate,,Republican,Alcorn,Jacinto,31,
Chris McDaniel,U.S. Senate,,Republican,Alcorn,Jacinto,39,
Thad Cochran,U.S. Senate,,Republican,Alcorn,Kossuth,175,
Chris McDaniel,U.S. Senate,,Republican,Alcorn,Kossuth,142,
Thad Cochran,U.S. Senate,,Republican,Alcorn,North Corinth,212,
Chris McDaniel,U.S. Senate,,Republican,Alcorn,North Corinth,160,
Thad Cochran,U.S. Senate,,Republican,Alcorn,Pinecrest,99,
Chris McDaniel,U.S. Senate,,Republican,Alcorn,Pinecrest,80,
Thad Cochran,U.S. Senate,,Republican,Alcorn,Rienzi,78,
Chris McDaniel,U.S. Senate,,Republican,Alcorn,Rienzi,145,
Thad Cochran,U.S. Senate,,Republican,Alcorn,Shady Grove,82,
Chris McDaniel,U.S. Senate,,Republican,Alcorn,Shady Grove,94,
Thad Cochran,U.S. Senate,,Republican,Alcorn,South Corinth,95,
Chris McDaniel,U.S. Senate,,Republican,Alcorn,South Corinth,76,
Thad Cochran,U.S. Senate,,Republican,Alcorn,Union Center,70,
Chris McDaniel,U.S. Senate,,Republican,Alcorn,Union Center,100,
Thad Cochran,U.S. Senate,,Republican,Alcorn,Wenasoga,89,
Chris McDaniel,U.S. Senate,,Republican,Alcorn,Wenasoga,84,
Thad Cochran,U.S. Senate,,Republican,Alcorn,West Corinth,113,
Chris McDaniel,U.S. Senate,,Republican,Alcorn,West Corinth,70,
Thad Cochran,U.S. Senate,,Republican,Alcorn,,1855,TRUE
Chris McDaniel,U.S. Senate,,Republican,Alcorn,,1842,
