candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,R,Copiah,Beauregard,92,
Chris McDaniel,U.S. Senate,,R,Copiah,Beauregard,121,
Thad Cochran,U.S. Senate,,R,Copiah,Carpenter,24,
Chris McDaniel,U.S. Senate,,R,Copiah,Carpenter,11,
Thad Cochran,U.S. Senate,,R,Copiah,Centerpoint,115,
Chris McDaniel,U.S. Senate,,R,Copiah,Centerpoint,122,
Thad Cochran,U.S. Senate,,R,Copiah,Crystal Springs East,311,
Chris McDaniel,U.S. Senate,,R,Copiah,Crystal Springs East,248,
Thad Cochran,U.S. Senate,,R,Copiah,Crystal Springs North,45,
Chris McDaniel,U.S. Senate,,R,Copiah,Crystal Springs North,20,
Thad Cochran,U.S. Senate,,R,Copiah,Crystal Springs South,143,
Chris McDaniel,U.S. Senate,,R,Copiah,Crystal Springs South,93,
Thad Cochran,U.S. Senate,,R,Copiah,Crystal Springs West,110,
Chris McDaniel,U.S. Senate,,R,Copiah,Crystal Springs West,141,
Thad Cochran,U.S. Senate,,R,Copiah,Dentville,41,
Chris McDaniel,U.S. Senate,,R,Copiah,Dentville,25,
Thad Cochran,U.S. Senate,,R,Copiah,Gallman,219,
Chris McDaniel,U.S. Senate,,R,Copiah,Gallman,197,
Thad Cochran,U.S. Senate,,R,Copiah,Georgetown North,13,
Chris McDaniel,U.S. Senate,,R,Copiah,Georgetown North,25,
Thad Cochran,U.S. Senate,,R,Copiah,Georgetown South,43,
Chris McDaniel,U.S. Senate,,R,Copiah,Georgetown South,54,
Thad Cochran,U.S. Senate,,R,Copiah,Hazelhurst East,58,
Chris McDaniel,U.S. Senate,,R,Copiah,Hazelhurst East,15,
Thad Cochran,U.S. Senate,,R,Copiah,Hazelhurst North,45,
Chris McDaniel,U.S. Senate,,R,Copiah,Hazelhurst North,15,
Thad Cochran,U.S. Senate,,R,Copiah,Hazelhurst South,58,
Chris McDaniel,U.S. Senate,,R,Copiah,Hazelhurst South,28,
Thad Cochran,U.S. Senate,,R,Copiah,Hazelhurst West,148,
Chris McDaniel,U.S. Senate,,R,Copiah,Hazelhurst West,53,
Thad Cochran,U.S. Senate,,R,Copiah,Martinsville,48,
Chris McDaniel,U.S. Senate,,R,Copiah,Martinsville,39,
Thad Cochran,U.S. Senate,,R,Copiah,Shady Grove,102,
Chris McDaniel,U.S. Senate,,R,Copiah,Shady Grove,59,
Thad Cochran,U.S. Senate,,R,Copiah,Stronghope Union,78,
Chris McDaniel,U.S. Senate,,R,Copiah,Stronghope Union,85,
Thad Cochran,U.S. Senate,,R,Copiah,Wesson,148,
Chris McDaniel,U.S. Senate,,R,Copiah,Wesson,128,
Thad Cochran,U.S. Senate,,R,Copiah,,1841,TRUE
Chris McDaniel,U.S. Senate,,R,Copiah,,1479,
