candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Lamar,Arnold Line,10,
Thad Cochran,U.S. Senate,,Republican,Lamar,Arnold Line,153,
Chris McDaniel,U.S. Senate,,Republican,Lamar,Arnold Line,231,
Tom Carter,U.S. House,4,Republican,Lamar,Arnold Line,9,
Tavish C. Kelly,U.S. House,4,Republican,Lamar,Arnold Line,1,
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Arnold Line,246,
Gene Taylor,U.S. House,4,Republican,Lamar,Arnold Line,135,
Ron Vincent,U.S. House,4,Republican,Lamar,Arnold Line,2,
Thomas L. Carey,U.S. Senate,,Republican,Lamar,Baxterville,1,
Thad Cochran,U.S. Senate,,Republican,Lamar,Baxterville,40,
Chris McDaniel,U.S. Senate,,Republican,Lamar,Baxterville,115,
Tom Carter,U.S. House,4,Republican,Lamar,Baxterville,1,
Tavish C. Kelly,U.S. House,4,Republican,Lamar,Baxterville,2,
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Baxterville,101,
Gene Taylor,U.S. House,4,Republican,Lamar,Baxterville,51,
Ron Vincent,U.S. House,4,Republican,Lamar,Baxterville,1,
Thomas L. Carey,U.S. Senate,,Republican,Lamar,Breland,15,
Thad Cochran,U.S. Senate,,Republican,Lamar,Breland,397,
Chris McDaniel,U.S. Senate,,Republican,Lamar,Breland,438,
Tom Carter,U.S. House,4,Republican,Lamar,Breland,26,
Tavish C. Kelly,U.S. House,4,Republican,Lamar,Breland,6,
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Breland,544,
Gene Taylor,U.S. House,4,Republican,Lamar,Breland,263,
Ron Vincent,U.S. House,4,Republican,Lamar,Breland,11,
Thomas L. Carey,U.S. Senate,,Republican,Lamar,Greenville,16,
Thad Cochran,U.S. Senate,,Republican,Lamar,Greenville,85,
Chris McDaniel,U.S. Senate,,Republican,Lamar,Greenville,202,
Tom Carter,U.S. House,4,Republican,Lamar,Greenville,17,
Tavish C. Kelly,U.S. House,4,Republican,Lamar,Greenville,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Greenville,193,
Gene Taylor,U.S. House,4,Republican,Lamar,Greenville,93,
Ron Vincent,U.S. House,4,Republican,Lamar,Greenville,2,
Thomas L. Carey,U.S. Senate,,Republican,Lamar,Kingsmill,7,
Thad Cochran,U.S. Senate,,Republican,Lamar,Kingsmill,409,
Chris McDaniel,U.S. Senate,,Republican,Lamar,Kingsmill,308,
Tom Carter,U.S. House,4,Republican,Lamar,Kingsmill,13,
Tavish C. Kelly,U.S. House,4,Republican,Lamar,Kingsmill,4,
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Kingsmill,449,
Gene Taylor,U.S. House,4,Republican,Lamar,Kingsmill,241,
