candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Bell Schoolhouse,48,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Bell Schoolhouse,39,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Center Grove/North Adaton,84,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Center Grove/North Adaton,68,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Central Starkville,106,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Central Starkville,23,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Craig Springs/South Bradley,52,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Craig Springs/South Bradley,38,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,East Starkville,37,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,East Starkville,6,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Gillespie,121,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Gillespie,33,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Hickory Grove/Southeast,128,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Hickory Grove/Southeast,145,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Maben,35,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Maben,14,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,North Longview,166,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,North Longview,80,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,North Starkville District 2,68,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,North Starkville District 2,19,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,North Starkville District 3,445,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,North Starkville District 3,111,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Northeast Starkville,77,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Northeast Starkville,31,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Oktoc,105,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Oktoc,35,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Osborn,103,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Osborn,43,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Self Creek/Double Springs,81,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Self Creek/Double Springs,78,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Sessums,88,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Sessums,38,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,South Adaton,79,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,South Adaton,51,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,South Longview,41,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,South Longview,23,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,South Starkville,1222,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,South Starkville,303,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,Sturgis/North Bradley,136,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,Sturgis/North Bradley,135,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,West Starkville,522,
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,West Starkville,220,
Thad Cochran,U.S. Senate,,Republican,Oktibbeha,,3744,TRUE
Chris McDaniel,U.S. Senate,,Republican,Oktibbeha,,1533,
