candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,R,Claiborne,1-A,26,TRUE
Chris McDaniel,U.S. Senate,,R,Claiborne,,9,
Thad Cochran,U.S. Senate,,R,Claiborne,1-B,15,TRUE
Chris McDaniel,U.S. Senate,,R,Claiborne,,2,
Thad Cochran,U.S. Senate,,R,Claiborne,1-C,1,TRUE
Chris McDaniel,U.S. Senate,,R,Claiborne,,0,
Thad Cochran,U.S. Senate,,R,Claiborne,2,19,TRUE
Chris McDaniel,U.S. Senate,,R,Claiborne,,4,
Thad Cochran,U.S. Senate,,R,Claiborne,3-A,115,TRUE
Chris McDaniel,U.S. Senate,,R,Claiborne,,41,
Thad Cochran,U.S. Senate,,R,Claiborne,3-B,39,TRUE
Chris McDaniel,U.S. Senate,,R,Claiborne,,25,
Thad Cochran,U.S. Senate,,R,Claiborne,4-A,42,TRUE
Chris McDaniel,U.S. Senate,,R,Claiborne,,16,
Thad Cochran,U.S. Senate,,R,Claiborne,4-B,0,
Chris McDaniel,U.S. Senate,,R,Claiborne,,0,
Thad Cochran,U.S. Senate,,R,Claiborne,4-C,2,TRUE
Chris McDaniel,U.S. Senate,,R,Claiborne,,0,
Thad Cochran,U.S. Senate,,R,Claiborne,5-A,39,TRUE
Chris McDaniel,U.S. Senate,,R,Claiborne,,16,
Thad Cochran,U.S. Senate,,R,Claiborne,5-B,0,
Chris McDaniel,U.S. Senate,,R,Claiborne,,0,
Thad Cochran,U.S. Senate,,R,Claiborne,,298,TRUE
Chris McDaniel,U.S. Senate,,R,Claiborne,,113,
