candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Stone,American Legion,4,
Thad Cochran,U.S. Senate,,Republican,Stone,American Legion,67,
Chris McDaniel,U.S. Senate,,Republican,Stone,American Legion,48,
Tom Carter,U.S. House,4,Republican,Stone,American Legion,8,
Tavish C. Kelly,U.S. House,4,Republican,Stone,American Legion,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Stone,American Legion,60,
Gene Taylor,U.S. House,4,Republican,Stone,American Legion,54,
Ron Vincent,U.S. House,4,Republican,Stone,American Legion,0,
Thomas L. Carey,U.S. Senate,,Republican,Stone,Big Level,11,
Thad Cochran,U.S. Senate,,Republican,Stone,Big Level,132,
Chris McDaniel,U.S. Senate,,Republican,Stone,Big Level,151,
Tom Carter,U.S. House,4,Republican,Stone,Big Level,12,
Tavish C. Kelly,U.S. House,4,Republican,Stone,Big Level,1,
Steven McCarty Palazzo,U.S. House,4,Republican,Stone,Big Level,147,
Gene Taylor,U.S. House,4,Republican,Stone,Big Level,139,
Ron Vincent,U.S. House,4,Republican,Stone,Big Level,1,
Thomas L. Carey,U.S. Senate,,Republican,Stone,Bond,4,
Thad Cochran,U.S. Senate,,Republican,Stone,Bond,18,
Chris McDaniel,U.S. Senate,,Republican,Stone,Bond,30,
Tom Carter,U.S. House,4,Republican,Stone,Bond,2,
Tavish C. Kelly,U.S. House,4,Republican,Stone,Bond,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Stone,Bond,24,
Gene Taylor,U.S. House,4,Republican,Stone,Bond,26,
Ron Vincent,U.S. House,4,Republican,Stone,Bond,0,
Thomas L. Carey,U.S. Senate,,Republican,Stone,Courthouse,2,
Thad Cochran,U.S. Senate,,Republican,Stone,Courthouse,128,
Chris McDaniel,U.S. Senate,,Republican,Stone,Courthouse,61,
Tom Carter,U.S. House,4,Republican,Stone,Courthouse,8,
Tavish C. Kelly,U.S. House,4,Republican,Stone,Courthouse,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Stone,Courthouse,66,
Gene Taylor,U.S. House,4,Republican,Stone,Courthouse,116,
Ron Vincent,U.S. House,4,Republican,Stone,Courthouse,1,
Thomas L. Carey,U.S. Senate,,Republican,Stone,Elarbee,7,
Thad Cochran,U.S. Senate,,Republican,Stone,Elarbee,56,
Chris McDaniel,U.S. Senate,,Republican,Stone,Elarbee,129,
