candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,R,Lafayette,Abbeville,78,
Chris McDaniel,U.S. Senate,,R,Lafayette,Abbeville,96,
Thad Cochran,U.S. Senate,,R,Lafayette,Airport Grocery,82,
Chris McDaniel,U.S. Senate,,R,Lafayette,Airport Grocery,91,
Thad Cochran,U.S. Senate,,R,Lafayette,Anchor-Taylor 4,65,
Chris McDaniel,U.S. Senate,,R,Lafayette,Anchor-Taylor 4,93,
Thad Cochran,U.S. Senate,,R,Lafayette,Burgess,100,
Chris McDaniel,U.S. Senate,,R,Lafayette,Burgess,47,
Thad Cochran,U.S. Senate,,R,Lafayette,College Hill,289,
Chris McDaniel,U.S. Senate,,R,Lafayette,College Hill,149,
Thad Cochran,U.S. Senate,,R,Lafayette,Denmark-Laf Springs-Pine Bluff,78,
Chris McDaniel,U.S. Senate,,R,Lafayette,Denmark-Laf Springs-Pine Bluff,86,
Thad Cochran,U.S. Senate,,R,Lafayette,Harmontown,38,
Chris McDaniel,U.S. Senate,,R,Lafayette,Harmontown,99,
Thad Cochran,U.S. Senate,,R,Lafayette,Oxford 1,635,
Chris McDaniel,U.S. Senate,,R,Lafayette,Oxford 1,211,
Thad Cochran,U.S. Senate,,R,Lafayette,Oxford 2,983,
Chris McDaniel,U.S. Senate,,R,Lafayette,Oxford 2,337,
Thad Cochran,U.S. Senate,,R,Lafayette,Oxford 3,300,
Chris McDaniel,U.S. Senate,,R,Lafayette,Oxford 3,95,
Thad Cochran,U.S. Senate,,R,Lafayette,Oxford 4,662,
Chris McDaniel,U.S. Senate,,R,Lafayette,Oxford 4,223,
Thad Cochran,U.S. Senate,,R,Lafayette,Oxford 5,299,
Chris McDaniel,U.S. Senate,,R,Lafayette,Oxford 5,71,
Thad Cochran,U.S. Senate,,R,Lafayette,Paris,49,
Chris McDaniel,U.S. Senate,,R,Lafayette,Paris,79,
Thad Cochran,U.S. Senate,,R,Lafayette,Philadelphia,31,
Chris McDaniel,U.S. Senate,,R,Lafayette,Philadelphia,40,
Thad Cochran,U.S. Senate,,R,Lafayette,Taylor 3,49,
Chris McDaniel,U.S. Senate,,R,Lafayette,Taylor 3,22,
Thad Cochran,U.S. Senate,,R,Lafayette,Tula,48,
Chris McDaniel,U.S. Senate,,R,Lafayette,Tula,61,
Thad Cochran,U.S. Senate,,R,Lafayette,Union West 4,42,
Chris McDaniel,U.S. Senate,,R,Lafayette,Union West 4,33,
Thad Cochran,U.S. Senate,,R,Lafayette,Yocona Community Center,98,
Chris McDaniel,U.S. Senate,,R,Lafayette,Yocona Community Center,103,
Thad Cochran,U.S. Senate,,R,Lafayette,,3926,TRUE
Chris McDaniel,U.S. Senate,,R,Lafayette,,1936,
