candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,R,Jefferson,Cannonsburg 4010,0,
Thad Cochran,U.S. Senate,,R,Jefferson,Cannonsburg 4010,7,TRUE
Chris McDaniel,U.S. Senate,,R,Jefferson,Cannonsburg 4010,1,
Thomas L. Carey,U.S. Senate,,R,Jefferson,Chambliss's Restaurant 5030,0,
Thad Cochran,U.S. Senate,,R,Jefferson,Chambliss's Restaurant 5030,5,TRUE
Chris McDaniel,U.S. Senate,,R,Jefferson,Chambliss's Restaurant 5030,1,
Thomas L. Carey,U.S. Senate,,R,Jefferson,Chancery Clerk 3010,0,
Thad Cochran,U.S. Senate,,R,Jefferson,Chancery Clerk 3010,0,
Chris McDaniel,U.S. Senate,,R,Jefferson,Chancery Clerk 3010,0,
Thomas L. Carey,U.S. Senate,,R,Jefferson,Church Hill 4020,2,
Thad Cochran,U.S. Senate,,R,Jefferson,Church Hill 4020,36,TRUE
Chris McDaniel,U.S. Senate,,R,Jefferson,Church Hill 4020,22,
Thomas L. Carey,U.S. Senate,,R,Jefferson,City Hall 3020,0,
Thad Cochran,U.S. Senate,,R,Jefferson,City Hall 3020,3,TRUE
Chris McDaniel,U.S. Senate,,R,Jefferson,City Hall 3020,0,
Thomas L. Carey,U.S. Senate,,R,Jefferson,Fayette Manor 5020,0,
Thad Cochran,U.S. Senate,,R,Jefferson,Fayette Manor 5020,3,TRUE
Chris McDaniel,U.S. Senate,,R,Jefferson,Fayette Manor 5020,0,
Thomas L. Carey,U.S. Senate,,R,Jefferson,Harriston 1020,0,
Thad Cochran,U.S. Senate,,R,Jefferson,Harriston 1020,5,TRUE
Chris McDaniel,U.S. Senate,,R,Jefferson,Harriston 1020,1,
Thomas L. Carey,U.S. Senate,,R,Jefferson,Highway 33 2040,0,
Thad Cochran,U.S. Senate,,R,Jefferson,Highway 33 2040,1,TRUE
Chris McDaniel,U.S. Senate,,R,Jefferson,Highway 33 2040,0,
Thomas L. Carey,U.S. Senate,,R,Jefferson,Lorman 5010,2,
Thad Cochran,U.S. Senate,,R,Jefferson,Lorman 5010,12,TRUE
Chris McDaniel,U.S. Senate,,R,Jefferson,Lorman 5010,8,
Thomas L. Carey,U.S. Senate,,R,Jefferson,Old Hollywood Church 4030,0,
Thad Cochran,U.S. Senate,,R,Jefferson,Old Hollywood Church 4030,8,TRUE
Chris McDaniel,U.S. Senate,,R,Jefferson,Old Hollywood Church 4030,5,
Thomas L. Carey,U.S. Senate,,R,Jefferson,Red Lick 1030,0,
Thad Cochran,U.S. Senate,,R,Jefferson,Red Lick 1030,3,
Chris McDaniel,U.S. Senate,,R,Jefferson,Red Lick 1030,12,TRUE
Thomas L. Carey,U.S. Senate,,R,Jefferson,Rose Hill #1 Church,1,
Thad Cochran,U.S. Senate,,R,Jefferson,Rose Hill #1 Church,9,TRUE
Chris McDaniel,U.S. Senate,,R,Jefferson,Rose Hill #1 Church,6,
Thomas L. Carey,U.S. Senate,,R,Jefferson,Stampley 2010,0,
Thad Cochran,U.S. Senate,,R,Jefferson,Stampley 2010,0,
Chris McDaniel,U.S. Senate,,R,Jefferson,Stampley 2010,1,TRUE
Thomas L. Carey,U.S. Senate,,R,Jefferson,Superintendent Office 2020,0,
Thad Cochran,U.S. Senate,,R,Jefferson,Superintendent Office 2020,2,TRUE
Chris McDaniel,U.S. Senate,,R,Jefferson,Superintendent Office 2020,1,
Thomas L. Carey,U.S. Senate,,R,Jefferson,Union Church 1010,0,
Thad Cochran,U.S. Senate,,R,Jefferson,Union Church 1010,29,
Chris McDaniel,U.S. Senate,,R,Jefferson,Union Church 1010,37,TRUE
Thomas L. Carey,U.S. Senate,,R,Jefferson,,5,
Thad Cochran,U.S. Senate,,R,Jefferson,,123,TRUE
Chris McDaniel,U.S. Senate,,R,Jefferson,,95,
