candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,R,Choctaw,Bywy,33,
Chris McDaniel,U.S. Senate,,R,Choctaw,Bywy,36,
Thad Cochran,U.S. Senate,,R,Choctaw,Chester,45,
Chris McDaniel,U.S. Senate,,R,Choctaw,Chester,43,
Thad Cochran,U.S. Senate,,R,Choctaw,District 5,201,
Chris McDaniel,U.S. Senate,,R,Choctaw,District 5,158,
Thad Cochran,U.S. Senate,,R,Choctaw,East Weir,19,
Chris McDaniel,U.S. Senate,,R,Choctaw,East Weir,20,
Thad Cochran,U.S. Senate,,R,Choctaw,Fentress,37,
Chris McDaniel,U.S. Senate,,R,Choctaw,Fentress,40,
Thad Cochran,U.S. Senate,,R,Choctaw,French Camp,40,
Chris McDaniel,U.S. Senate,,R,Choctaw,French Camp,74,
Thad Cochran,U.S. Senate,,R,Choctaw,Hebron,40,
Chris McDaniel,U.S. Senate,,R,Choctaw,Hebron,38,
Thad Cochran,U.S. Senate,,R,Choctaw,Kenego,24,
Chris McDaniel,U.S. Senate,,R,Choctaw,Kenego,51,
Thad Cochran,U.S. Senate,,R,Choctaw,Panhandle,48,
Chris McDaniel,U.S. Senate,,R,Choctaw,Panhandle,29,
Thad Cochran,U.S. Senate,,R,Choctaw,Reform,35,
Chris McDaniel,U.S. Senate,,R,Choctaw,Reform,41,
Thad Cochran,U.S. Senate,,R,Choctaw,Sherwood,60,
Chris McDaniel,U.S. Senate,,R,Choctaw,Sherwood,65,
Thad Cochran,U.S. Senate,,R,Choctaw,Southwest Ackerman,12,
Chris McDaniel,U.S. Senate,,R,Choctaw,Southwest Ackerman,15,
Thad Cochran,U.S. Senate,,R,Choctaw,West Weir,60,
Chris McDaniel,U.S. Senate,,R,Choctaw,West Weir,33,
Thad Cochran,U.S. Senate,,R,Choctaw,,654,TRUE
Chris McDaniel,U.S. Senate,,R,Choctaw,,643,
