candidate,office,district,party,county,precinct,votes,winner
Ron E. Dickey,U.S. House,1,Democrat,Lee,Brewer,0,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Brewer,7,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Cedar Hill,32,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Cedar Hill,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,Cedar Hill,1,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Cedar Hill,1,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Cedar Hill,13,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Cedar Hill,16,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Davis Box,19,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Davis Box,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,Davis Box,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Davis Box,1,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Davis Box,11,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Davis Box,8,
Travis W. Childers,U.S. Senate,,Democrat,Lee,East Heights,14,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,East Heights,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,East Heights,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,East Heights,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,East Heights,4,
Rex N. Weathers,U.S. House,1,Democrat,Lee,East Heights,6,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Eggville,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Eggville,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,Eggville,1,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Eggville,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Eggville,1,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Eggville,4,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Euclatubba,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Euclatubba,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,Euclatubba,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Euclatubba,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Euclatubba,0,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Euclatubba,2,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Fellowship,12,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Fellowship,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,Fellowship,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Fellowship,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Fellowship,1,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Fellowship,8,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Friendship,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Friendship,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,Friendship,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Friendship,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Friendship,3,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Friendship,2,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Gilvo,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Gilvo,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,Gilvo,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Gilvo,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Gilvo,1,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Gilvo,1,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Guntown,39,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Guntown,1,
Bill Marcy,U.S. Senate,,Democrat,Lee,Guntown,3,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Guntown,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Guntown,13,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Guntown,24,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Hebron,10,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Hebron,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,Hebron,1,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Hebron,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Hebron,4,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Hebron,6,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Kedron,22,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Kedron,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,Kedron,2,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Kedron,1,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Kedron,6,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Kedron,18,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Mooreville,20,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Mooreville,1,
Bill Marcy,U.S. Senate,,Democrat,Lee,Mooreville,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Mooreville,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Mooreville,9,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Mooreville,10,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Nettleton,41,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Nettleton,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,Nettleton,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Nettleton,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Nettleton,16,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Nettleton,20,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Oak Hill,35,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Oak Hill,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,Oak Hill,3,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Oak Hill,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Oak Hill,15,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Oak Hill,16,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Old Union,23,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Old Union,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,Old Union,1,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Old Union,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Old Union,13,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Old Union,6,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Palmetto,47,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Palmetto,3,
Bill Marcy,U.S. Senate,,Democrat,Lee,Palmetto,3,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Palmetto,1,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Palmetto,18,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Palmetto,32,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Petersburg,14,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Petersburg,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,Petersburg,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Petersburg,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Petersburg,2,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Petersburg,12,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Plantersville,104,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Plantersville,1,
Bill Marcy,U.S. Senate,,Democrat,Lee,Plantersville,2,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Plantersville,2,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Plantersville,41,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Plantersville,51,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Pleasant Grove,122,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Pleasant Grove,1,
Bill Marcy,U.S. Senate,,Democrat,Lee,Pleasant Grove,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Pleasant Grove,2,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Pleasant Grove,56,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Pleasant Grove,56,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Pratts,15,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Pratts,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,Pratts,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Pratts,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Pratts,4,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Pratts,5,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Richmond,26,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Richmond,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,Richmond,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Richmond,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Richmond,6,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Richmond,17,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Saltillo,50,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Saltillo,2,
Bill Marcy,U.S. Senate,,Democrat,Lee,Saltillo,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Saltillo,3,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Saltillo,24,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Saltillo,25,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Shannon,67,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Shannon,1,
Bill Marcy,U.S. Senate,,Democrat,Lee,Shannon,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Shannon,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Shannon,24,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Shannon,26,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Tupelo 1,8,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Tupelo 1,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,Tupelo 1,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Tupelo 1,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Tupelo 1,4,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Tupelo 1,2,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Tupelo 2,69,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Tupelo 2,4,
Bill Marcy,U.S. Senate,,Democrat,Lee,Tupelo 2,1,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Tupelo 2,1,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Tupelo 2,32,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Tupelo 2,32,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Tupelo 3,149,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Tupelo 3,4,
Bill Marcy,U.S. Senate,,Democrat,Lee,Tupelo 3,4,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Tupelo 3,1,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Tupelo 3,69,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Tupelo 3,70,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Tupelo 4 North,126,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Tupelo 4 North,6,
Bill Marcy,U.S. Senate,,Democrat,Lee,Tupelo 4 North,4,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Tupelo 4 North,3,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Tupelo 4 North,53,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Tupelo 4 North,58,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Tupelo 4 South,156,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Tupelo 4 South,5,
Bill Marcy,U.S. Senate,,Democrat,Lee,Tupelo 4 South,4,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Tupelo 4 South,2,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Tupelo 4 South,83,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Tupelo 4 South,66,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Tupelo 5,55,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Tupelo 5,3,
Bill Marcy,U.S. Senate,,Democrat,Lee,Tupelo 5,1,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Tupelo 5,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Tupelo 5,36,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Tupelo 5,18,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Unity,11,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Unity,0,
Bill Marcy,U.S. Senate,,Democrat,Lee,Unity,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Unity,0,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Unity,4,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Unity,6,
Travis W. Childers,U.S. Senate,,Democrat,Lee,Verona,92,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,Verona,3,
Bill Marcy,U.S. Senate,,Democrat,Lee,Verona,2,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,Verona,1,
Ron E. Dickey,U.S. House,1,Democrat,Lee,Verona,42,
Rex N. Weathers,U.S. House,1,Democrat,Lee,Verona,48,
Travis W. Childers,U.S. Senate,,Democrat,Lee,,1773,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Lee,,41,
Bill Marcy,U.S. Senate,,Democrat,Lee,,37,
Jonathan Rawl,U.S. Senate,,Democrat,Lee,,23,
Ron E. Dickey,U.S. House,1,Democrat,Lee,,763,
Rex N. Weathers,U.S. House,1,Democrat,Lee,,852,TRUE
