candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Marshall,1 North Holly Springs,77,
William Bond Compton Jr.,U.S. Senate,,Democrat,Marshall,1 North Holly Springs,5,
Bill Marcy,U.S. Senate,,Democrat,Marshall,1 North Holly Springs,3,
Jonathan Rawl,U.S. Senate,,Democrat,Marshall,1 North Holly Springs,2,
Ron E. Dickey,U.S. House,1,Democrat,Marshall,1 North Holly Springs,53,
Rex N. Weathers,U.S. House,1,Democrat,Marshall,1 North Holly Springs,23,
Travis W. Childers,U.S. Senate,,Democrat,Marshall,1 Red Banks,26,
William Bond Compton Jr.,U.S. Senate,,Democrat,Marshall,1 Red Banks,0,
Bill Marcy,U.S. Senate,,Democrat,Marshall,1 Red Banks,0,
Jonathan Rawl,U.S. Senate,,Democrat,Marshall,1 Red Banks,2,
Ron E. Dickey,U.S. House,1,Democrat,Marshall,1 Red Banks,20,
Rex N. Weathers,U.S. House,1,Democrat,Marshall,1 Red Banks,5,
Travis W. Childers,U.S. Senate,,Democrat,Marshall,1 West Holly Springs,103,
William Bond Compton Jr.,U.S. Senate,,Democrat,Marshall,1 West Holly Springs,10,
Bill Marcy,U.S. Senate,,Democrat,Marshall,1 West Holly Springs,8,
Jonathan Rawl,U.S. Senate,,Democrat,Marshall,1 West Holly Springs,0,
Ron E. Dickey,U.S. House,1,Democrat,Marshall,1 West Holly Springs,80,
Rex N. Weathers,U.S. House,1,Democrat,Marshall,1 West Holly Springs,20,
Travis W. Childers,U.S. Senate,,Democrat,Marshall,2 Early Grove,21,
William Bond Compton Jr.,U.S. Senate,,Democrat,Marshall,2 Early Grove,1,
Bill Marcy,U.S. Senate,,Democrat,Marshall,2 Early Grove,0,
Jonathan Rawl,U.S. Senate,,Democrat,Marshall,2 Early Grove,0,
Ron E. Dickey,U.S. House,1,Democrat,Marshall,2 Early Grove,17,
Rex N. Weathers,U.S. House,1,Democrat,Marshall,2 Early Grove,5,
Travis W. Childers,U.S. Senate,,Democrat,Marshall,2 Hudsonville,48,
William Bond Compton Jr.,U.S. Senate,,Democrat,Marshall,2 Hudsonville,3,
Bill Marcy,U.S. Senate,,Democrat,Marshall,2 Hudsonville,3,
Jonathan Rawl,U.S. Senate,,Democrat,Marshall,2 Hudsonville,0,
Ron E. Dickey,U.S. House,1,Democrat,Marshall,2 Hudsonville,24,
Rex N. Weathers,U.S. House,1,Democrat,Marshall,2 Hudsonville,13,
Travis W. Childers,U.S. Senate,,Democrat,Marshall,2 Mt Pleasant,28,
William Bond Compton Jr.,U.S. Senate,,Democrat,Marshall,2 Mt Pleasant,3,
Bill Marcy,U.S. Senate,,Democrat,Marshall,2 Mt Pleasant,0,
Jonathan Rawl,U.S. Senate,,Democrat,Marshall,2 Mt Pleasant,0,
Ron E. Dickey,U.S. House,1,Democrat,Marshall,2 Mt Pleasant,22,
