candidate,office,district,party,county,precinct,votes,winner
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Center,5,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Center,1,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,County Line,0,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,County Line,3,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,County Line,0,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,County Line,0,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,County Line,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,County Line,2,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,County Line,1,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Deemer,3,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Deemer,0,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Deemer,0,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Deemer,0,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Deemer,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Deemer,0,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Deemer,2,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Dixon,11,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Dixon,11,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Dixon,3,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Dixon,0,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Dixon,5,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Dixon,13,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Dixon,7,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,East Neshoba,26,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,East Neshoba,8,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,East Neshoba,4,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,East Neshoba,3,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,East Neshoba,4,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,East Neshoba,26,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,East Neshoba,7,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Fairview,3,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Fairview,1,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Fairview,0,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Fairview,0,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Fairview,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Fairview,2,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Fairview,1,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Forestdale,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Forestdale,0,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Forestdale,1,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Forestdale,0,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Forestdale,2,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Forestdale,2,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Forestdale,2,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Fork,1,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Fork,0,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Fork,0,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Fork,0,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Fork,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Fork,1,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Fork,0,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Fusky,0,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Fusky,0,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Fusky,0,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Fusky,0,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Fusky,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Fusky,0,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Fusky,0,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Hays,1,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Hays,1,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Hays,1,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Hays,0,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Hays,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Hays,3,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Hays,0,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Herbert,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Herbert,0,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Herbert,0,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Herbert,1,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Herbert,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Herbert,0,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Herbert,2,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Hope,5,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Hope,3,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Hope,3,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Hope,0,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Hope,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Hope,5,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Hope,5,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,House,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,House,0,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,House,1,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,House,0,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,House,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,House,2,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,House,1,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Mcdonald,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Mcdonald,0,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Mcdonald,0,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Mcdonald,0,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Mcdonald,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Mcdonald,2,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Mcdonald,2,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Neshoba,0,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Neshoba,0,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Neshoba,0,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Neshoba,0,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Neshoba,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Neshoba,0,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Neshoba,0,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,North Bend,1,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,North Bend,3,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,North Bend,1,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,North Bend,0,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,North Bend,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,North Bend,2,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,North Bend,2,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Northeast Philadelphia,28,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Northeast Philadelphia,6,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Northeast Philadelphia,2,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Northeast Philadelphia,1,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Northeast Philadelphia,7,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Northeast Philadelphia,15,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Northeast Philadelphia,9,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Northwest Philadelphia,106,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Northwest Philadelphia,28,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Northwest Philadelphia,37,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Northwest Philadelphia,6,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Northwest Philadelphia,18,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Northwest Philadelphia,92,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Northwest Philadelphia,50,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Pearl River,13,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Pearl River,5,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Pearl River,3,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Pearl River,3,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Pearl River,3,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Pearl River,14,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Pearl River,7,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,South Philadelphia,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,South Philadelphia,0,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,South Philadelphia,2,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,South Philadelphia,0,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,South Philadelphia,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,South Philadelphia,3,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,South Philadelphia,1,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Southeast Philadelphia,17,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Southeast Philadelphia,8,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Southeast Philadelphia,5,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Southeast Philadelphia,1,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Southeast Philadelphia,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Southeast Philadelphia,15,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Southeast Philadelphia,7,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Tucker - District One,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Tucker - District One,1,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Tucker - District One,0,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Tucker - District One,0,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Tucker - District One,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Tucker - District One,2,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Tucker - District One,1,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Tucker - District Three,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Tucker - District Three,0,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Tucker - District Three,0,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Tucker - District Three,0,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Tucker - District Three,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Tucker - District Three,0,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Tucker - District Three,1,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,Zephyrhill,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,Zephyrhill,2,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,Zephyrhill,0,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,Zephyrhill,1,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,Zephyrhill,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,Zephyrhill,6,
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,Zephyrhill,2,
Travis W. Childers,U.S. Senate,,Democrat,Neshoba,,284,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Neshoba,,89,
Bill Marcy,U.S. Senate,,Democrat,Neshoba,,70,
Jonathan Rawl,U.S. Senate,,Democrat,Neshoba,,20,
Jim Lilijeberg,U.S. House,3,Democrat,Neshoba,,54,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Neshoba,,241,TRUE
Dennis C. Quinn,U.S. House,3,Democrat,Neshoba,,119,
