candidate,office,district,party,county,precinct,votes,winner,page
Thad Cochran,U.S. Senate,,Republican,Kemper,Kemper Strings,105,,2
Shawn O'Hara,U.S. Senate,,Reform,Kemper,Kemper Strings,3,,2
Roger Gerrard,U.S. House,3,Independent,Kemper,Kemper Strings,5,,2
Gregg Harper,U.S. House,3,Republican,Kemper,Kemper Strings,111,,2
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Kemper,Kemper Strings,47,,2
Barbara Dale Washer,U.S. House,3,Reform,Kemper,Kemper Strings,2,,2
Travis W. Childers,U.S. Senate,,Democrat,Kemper,Lynville,59,,2
Thad Cochran,U.S. Senate,,Republican,Kemper,Lynville,105,,2
Shawn O'Hara,U.S. Senate,,Reform,Kemper,Lynville,3,,2
Roger Gerrard,U.S. House,3,Independent,Kemper,Lynville,5,,2
Gregg Harper,U.S. House,3,Republican,Kemper,Lynville,111,,2
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Kemper,Lynville,47,,2
Barbara Dale Washer,U.S. House,3,Reform,Kemper,Lynville,2,,2
Travis W. Childers,U.S. Senate,,Democrat,Kemper,Lynwood,39,,2
Thad Cochran,U.S. Senate,,Republican,Kemper,Lynwood,115,,2
Shawn O'Hara,U.S. Senate,,Reform,Kemper,Lynwood,4,,2
Roger Gerrard,U.S. House,3,Independent,Kemper,Lynwood,5,,2
Gregg Harper,U.S. House,3,Republican,Kemper,Lynwood,115,,2
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Kemper,Lynwood,37,,2
Barbara Dale Washer,U.S. House,3,Reform,Kemper,Lynwood,1,,2
Travis W. Childers,U.S. Senate,,Democrat,Kemper,Mount Nebo,112,,2
Thad Cochran,U.S. Senate,,Republican,Kemper,Mount Nebo,79,,2
Shawn O'Hara,U.S. Senate,,Reform,Kemper,Mount Nebo,2,,2
Roger Gerrard,U.S. House,3,Independent,Kemper,Mount Nebo,10,,2
Gregg Harper,U.S. House,3,Republican,Kemper,Mount Nebo,78,,2
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Kemper,Mount Nebo,98,,2
Barbara Dale Washer,U.S. House,3,Reform,Kemper,Mount Nebo,1,,2
Travis W. Childers,U.S. Senate,,Democrat,Kemper,Porterville,94,,2
Thad Cochran,U.S. Senate,,Republican,Kemper,Porterville,78,,2
Shawn O'Hara,U.S. Senate,,Reform,Kemper,Porterville,2,,2
Roger Gerrard,U.S. House,3,Independent,Kemper,Porterville,6,,2
Gregg Harper,U.S. House,3,Republican,Kemper,Porterville,77,,2
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Kemper,Porterville,90,,2
Barbara Dale Washer,U.S. House,3,Reform,Kemper,Porterville,0,,2
Travis W. Childers,U.S. Senate,,Democrat,Kemper,Preston,122,,2
Thad Cochran,U.S. Senate,,Republican,Kemper,Preston,102,,2
Shawn O'Hara,U.S. Senate,,Reform,Kemper,Preston,0,,2
Roger Gerrard,U.S. House,3,Independent,Kemper,Preston,2,,2
Gregg Harper,U.S. House,3,Republican,Kemper,Preston,105,,2
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Kemper,Preston,113,,2
Barbara Dale Washer,U.S. House,3,Reform,Kemper,Preston,0,,2
Travis W. Childers,U.S. Senate,,Democrat,Kemper,Saterllite,122,,2
Thad Cochran,U.S. Senate,,Republican,Kemper,Saterllite,95,,2
Shawn O'Hara,U.S. Senate,,Reform,Kemper,Saterllite,3,,2
Roger Gerrard,U.S. House,3,Independent,Kemper,Saterllite,5,,2
Gregg Harper,U.S. House,3,Republican,Kemper,Saterllite,102,,2
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Kemper,Saterllite,109,,2
Barbara Dale Washer,U.S. House,3,Reform,Kemper,Saterllite,1,,2
Travis W. Childers,U.S. Senate,,Democrat,Kemper,Scooba A-L,80,,3
Thad Cochran,U.S. Senate,,Republican,Kemper,Scooba A-L,57,,3
Shawn O'Hara,U.S. Senate,,Reform,Kemper,Scooba A-L,2,,3
Roger Gerrard,U.S. House,3,Independent,Kemper,Scooba A-L,2,,3
Gregg Harper,U.S. House,3,Republican,Kemper,Scooba A-L,61,,3
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Kemper,Scooba A-L,72,,3
Barbara Dale Washer,U.S. House,3,Reform,Kemper,Scooba A-L,2,,3
Travis W. Childers,U.S. Senate,,Democrat,Kemper,Scooba M-Z,75,,3
Thad Cochran,U.S. Senate,,Republican,Kemper,Scooba M-Z,69,,3
Shawn O'Hara,U.S. Senate,,Reform,Kemper,Scooba M-Z,1,,3
Roger Gerrard,U.S. House,3,Independent,Kemper,Scooba M-Z,3,,3
Gregg Harper,U.S. House,3,Republican,Kemper,Scooba M-Z,70,,3
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Kemper,Scooba M-Z,61,,3
Barbara Dale Washer,U.S. House,3,Reform,Kemper,Scooba M-Z,3,,3
Travis W. Childers,U.S. Senate,,Democrat,Kemper,Total,1244,WINNER,3
Thad Cochran,U.S. Senate,,Republican,Kemper,Total,1043,,3
Shawn O'Hara,U.S. Senate,,Reform,Kemper,Total,28,,3
Roger Gerrard,U.S. House,3,Independent,Kemper,Total,67,,3
Gregg Harper,U.S. House,3,Republican,Kemper,Total,1055,,3
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Kemper,Total,1106,WINNER,3
Barbara Dale Washer,U.S. House,3,Reform,Kemper,Total,24,,3
