candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Blue Mountain,38,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Blue Mountain,1,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Blue Mountain,1,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Blue Mountain,3,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Blue Mountain,33,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Blue Mountain,10,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Brownfield,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Brownfield,0,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Brownfield,1,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Brownfield,1,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Brownfield,3,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Brownfield,1,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Chalybeate,17,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Chalybeate,0,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Chalybeate,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Chalybeate,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Chalybeate,8,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Chalybeate,5,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Chapman,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Chapman,1,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Chapman,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Chapman,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Chapman,5,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Chapman,2,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Clarysville,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Clarysville,0,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Clarysville,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Clarysville,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Clarysville,2,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Clarysville,0,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Cotton Plant,31,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Cotton Plant,0,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Cotton Plant,1,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Cotton Plant,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Cotton Plant,24,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Cotton Plant,6,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Dry Creek,26,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Dry Creek,0,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Dry Creek,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Dry Creek,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Dry Creek,18,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Dry Creek,2,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Dumas,17,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Dumas,3,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Dumas,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Dumas,1,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Dumas,9,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Dumas,10,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Falkner,19,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Falkner,1,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Falkner,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Falkner,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Falkner,13,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Falkner,5,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Mitchell,13,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Mitchell,0,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Mitchell,1,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Mitchell,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Mitchell,9,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Mitchell,1,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,New Hope,12,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,New Hope,0,
Bill Marcy,U.S. Senate,,Democrat,Tippah,New Hope,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,New Hope,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,New Hope,7,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,New Hope,3,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,North Falkner,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,North Falkner,2,
Bill Marcy,U.S. Senate,,Democrat,Tippah,North Falkner,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,North Falkner,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,North Falkner,4,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,North Falkner,1,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,North Ripley,43,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,North Ripley,2,
Bill Marcy,U.S. Senate,,Democrat,Tippah,North Ripley,1,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,North Ripley,1,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,North Ripley,32,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,North Ripley,9,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Palmer,10,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Palmer,3,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Palmer,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Palmer,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Palmer,7,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Palmer,5,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Peoples,12,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Peoples,0,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Peoples,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Peoples,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Peoples,5,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Peoples,6,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Pine Grove,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Pine Grove,0,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Pine Grove,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Pine Grove,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Pine Grove,1,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Pine Grove,3,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Providence,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Providence,0,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Providence,1,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Providence,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Providence,5,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Providence,1,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Ripley,32,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Ripley,5,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Ripley,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Ripley,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Ripley,19,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Ripley,12,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Shady Grove,15,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Shady Grove,0,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Shady Grove,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Shady Grove,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Shady Grove,6,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Shady Grove,4,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Southwest Ripley,35,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Southwest Ripley,4,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Southwest Ripley,2,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Southwest Ripley,1,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Southwest Ripley,20,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Southwest Ripley,17,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Spout Springs,11,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Spout Springs,0,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Spout Springs,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Spout Springs,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Spout Springs,8,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Spout Springs,1,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Threeforks,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Threeforks,0,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Threeforks,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Threeforks,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Threeforks,1,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Threeforks,1,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Tiplersville,18,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Tiplersville,0,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Tiplersville,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Tiplersville,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Tiplersville,11,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Tiplersville,3,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,Walnut,36,
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,Walnut,0,
Bill Marcy,U.S. Senate,,Democrat,Tippah,Walnut,0,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,Walnut,0,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,Walnut,22,
Rex N. Weathers,U.S. House,1,Democrat,Tippah,Walnut,7,
Travis W. Childers,U.S. Senate,,Democrat,Tippah,,414,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Tippah,,22,
Bill Marcy,U.S. Senate,,Democrat,Tippah,,8,
Jonathan Rawl,U.S. Senate,,Democrat,Tippah,,7,
Ron E. Dickey,U.S. House,1,Democrat,Tippah,,272,TRUE
Rex N. Weathers,U.S. House,1,Democrat,Tippah,,115,
