candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Wayne,Beat Four,8,
William Bond Compton Jr.,U.S. Senate,,Democrat,Wayne,Beat Four,3,
Bill Marcy,U.S. Senate,,Democrat,Wayne,Beat Four,1,
Jonathan Rawl,U.S. Senate,,Democrat,Wayne,Beat Four,2,
Trish Causey,U.S. House,4,Democrat,Wayne,Beat Four,7,
Matt Moore,U.S. House,4,Democrat,Wayne,Beat Four,7,
Travis W. Childers,U.S. Senate,,Democrat,Wayne,Big Rock,22,
William Bond Compton Jr.,U.S. Senate,,Democrat,Wayne,Big Rock,5,
Bill Marcy,U.S. Senate,,Democrat,Wayne,Big Rock,1,
Jonathan Rawl,U.S. Senate,,Democrat,Wayne,Big Rock,1,
Trish Causey,U.S. House,4,Democrat,Wayne,Big Rock,11,
Matt Moore,U.S. House,4,Democrat,Wayne,Big Rock,16,
Travis W. Childers,U.S. Senate,,Democrat,Wayne,Buckatunna,33,
William Bond Compton Jr.,U.S. Senate,,Democrat,Wayne,Buckatunna,6,
Bill Marcy,U.S. Senate,,Democrat,Wayne,Buckatunna,6,
Jonathan Rawl,U.S. Senate,,Democrat,Wayne,Buckatunna,1,
Trish Causey,U.S. House,4,Democrat,Wayne,Buckatunna,13,
Matt Moore,U.S. House,4,Democrat,Wayne,Buckatunna,31,
Travis W. Childers,U.S. Senate,,Democrat,Wayne,Chapparal/Diamond,41,
William Bond Compton Jr.,U.S. Senate,,Democrat,Wayne,Chapparal/Diamond,8,
Bill Marcy,U.S. Senate,,Democrat,Wayne,Chapparal/Diamond,8,
Jonathan Rawl,U.S. Senate,,Democrat,Wayne,Chapparal/Diamond,6,
Trish Causey,U.S. House,4,Democrat,Wayne,Chapparal/Diamond,18,
Matt Moore,U.S. House,4,Democrat,Wayne,Chapparal/Diamond,41,
Travis W. Childers,U.S. Senate,,Democrat,Wayne,Chicora,14,
William Bond Compton Jr.,U.S. Senate,,Democrat,Wayne,Chicora,0,
Bill Marcy,U.S. Senate,,Democrat,Wayne,Chicora,1,
Jonathan Rawl,U.S. Senate,,Democrat,Wayne,Chicora,4,
Trish Causey,U.S. House,4,Democrat,Wayne,Chicora,4,
Matt Moore,U.S. House,4,Democrat,Wayne,Chicora,14,
Travis W. Childers,U.S. Senate,,Democrat,Wayne,Clara,9,
William Bond Compton Jr.,U.S. Senate,,Democrat,Wayne,Clara,1,
Bill Marcy,U.S. Senate,,Democrat,Wayne,Clara,1,
Jonathan Rawl,U.S. Senate,,Democrat,Wayne,Clara,0,
Trish Causey,U.S. House,4,Democrat,Wayne,Clara,4,
Matt Moore,U.S. House,4,Democrat,Wayne,Clara,7,
Travis W. Childers,U.S. Senate,,Democrat,Wayne,Corinth,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Wayne,Corinth,1,
Bill Marcy,U.S. Senate,,Democrat,Wayne,Corinth,0,
Jonathan Rawl,U.S. Senate,,Democrat,Wayne,Corinth,0,
Trish Causey,U.S. House,4,Democrat,Wayne,Corinth,1,
Matt Moore,U.S. House,4,Democrat,Wayne,Corinth,2,
Travis W. Childers,U.S. Senate,,Democrat,Wayne,Denham,28,
William Bond Compton Jr.,U.S. Senate,,Democrat,Wayne,Denham,6,
Bill Marcy,U.S. Senate,,Democrat,Wayne,Denham,5,
Jonathan Rawl,U.S. Senate,,Democrat,Wayne,Denham,5,
Trish Causey,U.S. House,4,Democrat,Wayne,Denham,14,
Matt Moore,U.S. House,4,Democrat,Wayne,Denham,27,
Travis W. Childers,U.S. Senate,,Democrat,Wayne,Eucutta,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Wayne,Eucutta,5,
Bill Marcy,U.S. Senate,,Democrat,Wayne,Eucutta,1,
Jonathan Rawl,U.S. Senate,,Democrat,Wayne,Eucutta,2,
Trish Causey,U.S. House,4,Democrat,Wayne,Eucutta,4,
