candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,Benoit,10,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,Benoit,2,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,Benoit,3,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,Benoit,1,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,Benoit,2,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Benoit,22,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,Beulah,23,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,Beulah,5,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,Beulah,1,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,Beulah,2,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,Beulah,0,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Beulah,40,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,Boyle,14,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,Boyle,2,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,Boyle,4,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,Boyle,2,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,Boyle,3,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Boyle,26,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,Choctaw,20,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,Choctaw,4,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,Choctaw,8,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,Choctaw,3,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,Choctaw,1,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Choctaw,42,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,Cleveland Courthouse,8,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,Cleveland Courthouse,1,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,Cleveland Courthouse,1,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,Cleveland Courthouse,0,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,Cleveland Courthouse,5,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Cleveland Courthouse,6,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,Duncan-Alligator,9,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,Duncan-Alligator,1,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,Duncan-Alligator,2,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,Duncan-Alligator,0,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,Duncan-Alligator,0,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Duncan-Alligator,24,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,East Central Cleveland,33,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,East Central Cleveland,11,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,East Central Cleveland,3,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,East Central Cleveland,3,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,East Central Cleveland,0,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,East Central Cleveland,68,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,East Cleveland,146,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,East Cleveland,16,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,East Cleveland,18,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,East Cleveland,4,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,East Cleveland,1,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,East Cleveland,247,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,East Rosedale,29,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,East Rosedale,13,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,East Rosedale,6,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,East Rosedale,3,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,East Rosedale,4,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,East Rosedale,90,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,Eastgate,33,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,Eastgate,9,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,Eastgate,7,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,Eastgate,2,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,Eastgate,0,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Eastgate,67,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,Gunnison,17,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,Gunnison,6,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,Gunnison,5,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,Gunnison,3,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,Gunnison,2,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Gunnison,57,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,Longshot,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,Longshot,1,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,Longshot,2,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,Longshot,0,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,Longshot,0,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Longshot,12,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,Merigold,16,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,Merigold,2,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,Merigold,8,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,Merigold,2,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,Merigold,0,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Merigold,44,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,Mound Bayou,106,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,Mound Bayou,28,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,Mound Bayou,42,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,Mound Bayou,5,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,Mound Bayou,3,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Mound Bayou,245,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,North Cleveland,37,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,North Cleveland,6,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,North Cleveland,3,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,North Cleveland,0,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,North Cleveland,0,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,North Cleveland,58,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,North West Cleveland,8,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,North West Cleveland,0,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,North West Cleveland,2,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,North West Cleveland,0,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,North West Cleveland,3,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,North West Cleveland,10,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,Pace,17,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,Pace,10,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,Pace,21,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,Pace,2,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,Pace,1,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Pace,62,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,Renova,30,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,Renova,6,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,Renova,5,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,Renova,0,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,Renova,1,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Renova,53,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,Scott,16,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,Scott,2,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,Scott,6,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,Scott,1,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,Scott,0,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Scott,32,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,Shaw,93,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,Shaw,24,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,Shaw,22,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,Shaw,5,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,Shaw,1,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Shaw,196,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,Shelby,80,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,Shelby,21,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,Shelby,37,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,Shelby,4,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,Shelby,5,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Shelby,171,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,Skene,0,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,Skene,0,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,Skene,0,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,Skene,0,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,Skene,0,
Bennie G. Thompson,U.S. House,2,Democrat,Bolivar,Skene,0,
Travis W. Childers,U.S. Senate,,Democrat,Bolivar,South Cleveland,71,
William Bond Compton Jr.,U.S. Senate,,Democrat,Bolivar,South Cleveland,14,
Bill Marcy,U.S. Senate,,Democrat,Bolivar,South Cleveland,14,
Jonathan Rawl,U.S. Senate,,Democrat,Bolivar,South Cleveland,0,
Damien Fairconetue,U.S. House,2,Democrat,Bolivar,South Cleveland,1,
