candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,R,Amite,Amite River,5,
Chris McDaniel,U.S. Senate,,R,Amite,Amite River,16,
Thad Cochran,U.S. Senate,,R,Amite,Ariel,5,
Chris McDaniel,U.S. Senate,,R,Amite,Ariel,1,
Thad Cochran,U.S. Senate,,R,Amite,Berwick,4,
Chris McDaniel,U.S. Senate,,R,Amite,Berwick,13,
Thad Cochran,U.S. Senate,,R,Amite,Crosby,7,
Chris McDaniel,U.S. Senate,,R,Amite,Crosby,40,
Thad Cochran,U.S. Senate,,R,Amite,East Centreville,24,
Chris McDaniel,U.S. Senate,,R,Amite,East Centreville,66,
Thad Cochran,U.S. Senate,,R,Amite,East Fork,92,
Chris McDaniel,U.S. Senate,,R,Amite,East Fork,81,
Thad Cochran,U.S. Senate,,R,Amite,East Gloster,22,
Chris McDaniel,U.S. Senate,,R,Amite,East Gloster,62,
Thad Cochran,U.S. Senate,,R,Amite,East Liberty,45,
Chris McDaniel,U.S. Senate,,R,Amite,East Liberty,53,
Thad Cochran,U.S. Senate,,R,Amite,Gloster,8,
Chris McDaniel,U.S. Senate,,R,Amite,Gloster,56,
Thad Cochran,U.S. Senate,,R,Amite,Homochitto,14,
Chris McDaniel,U.S. Senate,,R,Amite,Homochitto,26,
Thad Cochran,U.S. Senate,,R,Amite,Liberty,58,
Chris McDaniel,U.S. Senate,,R,Amite,Liberty,117,
Thad Cochran,U.S. Senate,,R,Amite,New Zion,62,
Chris McDaniel,U.S. Senate,,R,Amite,New Zion,75,
Thad Cochran,U.S. Senate,,R,Amite,Oneil,28,
Chris McDaniel,U.S. Senate,,R,Amite,Oneil,52,
Thad Cochran,U.S. Senate,,R,Amite,Riceville,18,
Chris McDaniel,U.S. Senate,,R,Amite,Riceville,63,
Thad Cochran,U.S. Senate,,R,Amite,Smithdale,48,
Chris McDaniel,U.S. Senate,,R,Amite,Smithdale,87,
Thad Cochran,U.S. Senate,,R,Amite,South Liberty,30,
Chris McDaniel,U.S. Senate,,R,Amite,South Liberty,74,
Thad Cochran,U.S. Senate,,R,Amite,Street,22,
Chris McDaniel,U.S. Senate,,R,Amite,Street,47,
Thad Cochran,U.S. Senate,,R,Amite,Tangipahoa,91,
Chris McDaniel,U.S. Senate,,R,Amite,Tangipahoa,104,
Thad Cochran,U.S. Senate,,R,Amite,Tickfaw,8,
Chris McDaniel,U.S. Senate,,R,Amite,Tickfaw,32,
Thad Cochran,U.S. Senate,,R,Amite,Walls,38,
Chris McDaniel,U.S. Senate,,R,Amite,Walls,110,
Thad Cochran,U.S. Senate,,R,Amite,Zion Hill,53,
Chris McDaniel,U.S. Senate,,R,Amite,Zion Hill,88,
Thad Cochran,U.S. Senate,,R,Amite,,682,
Chris McDaniel,U.S. Senate,,R,Amite,,1263,TRUE
