candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Simpson,Bowie,0,
Thad Cochran,U.S. Senate,,Republican,Simpson,Bowie,34,
Chris McDaniel,U.S. Senate,,Republican,Simpson,Bowie,43,
Hardy Caraway,U.S. House,3,Republican,Simpson,Bowie,8,
Gregg Harper,U.S. House,3,Republican,Simpson,Bowie,66,
Thomas L. Carey,U.S. Senate,,Republican,Simpson,Braxton,2,
Thad Cochran,U.S. Senate,,Republican,Simpson,Braxton,156,
Chris McDaniel,U.S. Senate,,Republican,Simpson,Braxton,153,
Hardy Caraway,U.S. House,3,Republican,Simpson,Braxton,21,
Gregg Harper,U.S. House,3,Republican,Simpson,Braxton,284,
Thomas L. Carey,U.S. Senate,,Republican,Simpson,Bridgeport,1,
Thad Cochran,U.S. Senate,,Republican,Simpson,Bridgeport,19,
Chris McDaniel,U.S. Senate,,Republican,Simpson,Bridgeport,25,
Hardy Caraway,U.S. House,3,Republican,Simpson,Bridgeport,5,
Gregg Harper,U.S. House,3,Republican,Simpson,Bridgeport,39,
Thomas L. Carey,U.S. Senate,,Republican,Simpson,D'Lo,0,
Thad Cochran,U.S. Senate,,Republican,Simpson,D'Lo,99,
Chris McDaniel,U.S. Senate,,Republican,Simpson,D'Lo,48,
Hardy Caraway,U.S. House,3,Republican,Simpson,D'Lo,7,
Gregg Harper,U.S. House,3,Republican,Simpson,D'Lo,131,
Thomas L. Carey,U.S. Senate,,Republican,Simpson,Dry Creek,5,
Thad Cochran,U.S. Senate,,Republican,Simpson,Dry Creek,79,
Chris McDaniel,U.S. Senate,,Republican,Simpson,Dry Creek,116,
Hardy Caraway,U.S. House,3,Republican,Simpson,Dry Creek,11,
Gregg Harper,U.S. House,3,Republican,Simpson,Dry Creek,180,
Thomas L. Carey,U.S. Senate,,Republican,Simpson,Fork Church,1,
Thad Cochran,U.S. Senate,,Republican,Simpson,Fork Church,22,
Chris McDaniel,U.S. Senate,,Republican,Simpson,Fork Church,19,
Hardy Caraway,U.S. House,3,Republican,Simpson,Fork Church,3,
Gregg Harper,U.S. House,3,Republican,Simpson,Fork Church,36,
Thomas L. Carey,U.S. Senate,,Republican,Simpson,Harrisville,3,
Thad Cochran,U.S. Senate,,Republican,Simpson,Harrisville,125,
Chris McDaniel,U.S. Senate,,Republican,Simpson,Harrisville,139,
Hardy Caraway,U.S. House,3,Republican,Simpson,Harrisville,25,
