candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Choctaw,Bywy,33,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Bywy,36,
Thad Cochran,U.S. Senate,,Republican,Choctaw,Chester,45,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Chester,43,
Thad Cochran,U.S. Senate,,Republican,Choctaw,District 5,201,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,District 5,158,
Thad Cochran,U.S. Senate,,Republican,Choctaw,East Weir,19,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,East Weir,20,
Thad Cochran,U.S. Senate,,Republican,Choctaw,Fentress,37,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Fentress,40,
Thad Cochran,U.S. Senate,,Republican,Choctaw,French Camp,40,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,French Camp,74,
Thad Cochran,U.S. Senate,,Republican,Choctaw,Hebron,40,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Hebron,38,
Thad Cochran,U.S. Senate,,Republican,Choctaw,Kenego,24,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Kenego,51,
Thad Cochran,U.S. Senate,,Republican,Choctaw,Panhandle,48,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Panhandle,29,
Thad Cochran,U.S. Senate,,Republican,Choctaw,Reform,35,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Reform,41,
Thad Cochran,U.S. Senate,,Republican,Choctaw,Sherwood,60,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Sherwood,65,
Thad Cochran,U.S. Senate,,Republican,Choctaw,Southwest Ackerman,12,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Southwest Ackerman,15,
Thad Cochran,U.S. Senate,,Republican,Choctaw,West Weir,60,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,West Weir,33,
Thad Cochran,U.S. Senate,,Republican,Choctaw,,654,TRUE
Chris McDaniel,U.S. Senate,,Republican,Choctaw,,643,
