candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Copiah,Beauregard,92,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Beauregard,121,
Thad Cochran,U.S. Senate,,Republican,Copiah,Carpenter,24,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Carpenter,11,
Thad Cochran,U.S. Senate,,Republican,Copiah,Centerpoint,115,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Centerpoint,122,
Thad Cochran,U.S. Senate,,Republican,Copiah,Crystal Springs East,311,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Crystal Springs East,248,
Thad Cochran,U.S. Senate,,Republican,Copiah,Crystal Springs North,45,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Crystal Springs North,20,
Thad Cochran,U.S. Senate,,Republican,Copiah,Crystal Springs South,143,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Crystal Springs South,93,
Thad Cochran,U.S. Senate,,Republican,Copiah,Crystal Springs West,110,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Crystal Springs West,141,
Thad Cochran,U.S. Senate,,Republican,Copiah,Dentville,41,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Dentville,25,
Thad Cochran,U.S. Senate,,Republican,Copiah,Gallman,219,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Gallman,197,
Thad Cochran,U.S. Senate,,Republican,Copiah,Georgetown North,13,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Georgetown North,25,
Thad Cochran,U.S. Senate,,Republican,Copiah,Georgetown South,43,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Georgetown South,54,
Thad Cochran,U.S. Senate,,Republican,Copiah,Hazelhurst East,58,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Hazelhurst East,15,
Thad Cochran,U.S. Senate,,Republican,Copiah,Hazelhurst North,45,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Hazelhurst North,15,
Thad Cochran,U.S. Senate,,Republican,Copiah,Hazelhurst South,58,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Hazelhurst South,28,
Thad Cochran,U.S. Senate,,Republican,Copiah,Hazelhurst West,148,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Hazelhurst West,53,
Thad Cochran,U.S. Senate,,Republican,Copiah,Martinsville,48,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Martinsville,39,
Thad Cochran,U.S. Senate,,Republican,Copiah,Shady Grove,102,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Shady Grove,59,
Thad Cochran,U.S. Senate,,Republican,Copiah,Stronghope Union,78,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Stronghope Union,85,
Thad Cochran,U.S. Senate,,Republican,Copiah,Wesson,148,
Chris McDaniel,U.S. Senate,,Republican,Copiah,Wesson,128,
Thad Cochran,U.S. Senate,,Republican,Copiah,,1841,TRUE
Chris McDaniel,U.S. Senate,,Republican,Copiah,,1479,
