candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Choctaw,Bywy,0,
Thad Cochran,U.S. Senate,,Republican,Choctaw,Bywy,37,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Bywy,35,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,Bywy,66,
Thomas L. Carey,U.S. Senate,,Republican,Choctaw,Chester,2,
Thad Cochran,U.S. Senate,,Republican,Choctaw,Chester,30,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Chester,42,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,Chester,67,
Thomas L. Carey,U.S. Senate,,Republican,Choctaw,District 5,4,
Thad Cochran,U.S. Senate,,Republican,Choctaw,District 5,165,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,District 5,167,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,District 5,296,
Thomas L. Carey,U.S. Senate,,Republican,Choctaw,East Weir,2,
Thad Cochran,U.S. Senate,,Republican,Choctaw,East Weir,20,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,East Weir,18,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,East Weir,36,
Thomas L. Carey,U.S. Senate,,Republican,Choctaw,Fentress,0,
Thad Cochran,U.S. Senate,,Republican,Choctaw,Fentress,36,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Fentress,39,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,Fentress,61,
Thomas L. Carey,U.S. Senate,,Republican,Choctaw,French Camp,1,
Thad Cochran,U.S. Senate,,Republican,Choctaw,French Camp,36,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,French Camp,74,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,French Camp,100,
Thomas L. Carey,U.S. Senate,,Republican,Choctaw,Hebron,1,
Thad Cochran,U.S. Senate,,Republican,Choctaw,Hebron,38,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Hebron,37,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,Hebron,67,
Thomas L. Carey,U.S. Senate,,Republican,Choctaw,Kenego,1,
Thad Cochran,U.S. Senate,,Republican,Choctaw,Kenego,20,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Kenego,43,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,Kenego,48,
Thomas L. Carey,U.S. Senate,,Republican,Choctaw,Panhandle,1,
Thad Cochran,U.S. Senate,,Republican,Choctaw,Panhandle,46,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Panhandle,31,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,Panhandle,68,
Thomas L. Carey,U.S. Senate,,Republican,Choctaw,Reform,1,
Thad Cochran,U.S. Senate,,Republican,Choctaw,Reform,40,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Reform,39,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,Reform,68,
Thomas L. Carey,U.S. Senate,,Republican,Choctaw,Sherwood,3,
Thad Cochran,U.S. Senate,,Republican,Choctaw,Sherwood,44,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Sherwood,59,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,Sherwood,98,
Thomas L. Carey,U.S. Senate,,Republican,Choctaw,Southwest Ackerman,0,
Thad Cochran,U.S. Senate,,Republican,Choctaw,Southwest Ackerman,13,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,Southwest Ackerman,14,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,Southwest Ackerman,25,
Thomas L. Carey,U.S. Senate,,Republican,Choctaw,West Weir,1,
Thad Cochran,U.S. Senate,,Republican,Choctaw,West Weir,53,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,West Weir,25,
Alan Nunnelee,U.S. House,1,Republican,Choctaw,West Weir,67,
Thomas L. Carey,U.S. Senate,,Republican,Choctaw,,17,
Thad Cochran,U.S. Senate,,Republican,Choctaw,,578,
Chris McDaniel,U.S. Senate,,Republican,Choctaw,,623,TRUE
Alan Nunnelee,U.S. House,1,Republican,Choctaw,,1067,TRUE
