candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Coahoma,Bobo,10,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Bobo,12,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Cagle Crossing,9,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Cagle Crossing,11,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Clarksdale #2,231,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Clarksdale #2,88,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Clarksdale #3,39,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Clarksdale #3,11,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Clarksdale #4,23,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Clarksdale #4,7,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Clarksdale #4 North,40,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Clarksdale #4 North,9,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Clarksdale #5,79,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Clarksdale #5,36,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Clarksdale Courthouse,107,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Clarksdale Courthouse,37,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Coahoma,12,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Coahoma,1,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Dublin,36,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Dublin,10,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Farrell,6,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Farrell,5,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Friars Point,13,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Friars Point,5,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Jonestown,21,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Jonestown,0,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Lula,46,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Lula,14,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Lyon,308,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Lyon,58,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Rena Lara,41,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Rena Lara,32,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Roundaway,16,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Roundaway,7,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Sasse Street Fire Station,12,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Sasse Street Fire Station,0,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Sherard,1,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Sherard,2,
Thad Cochran,U.S. Senate,,Republican,Coahoma,,1050,TRUE
Chris McDaniel,U.S. Senate,,Republican,Coahoma,,345,
