candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Tippah,Blue Mountain,69,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Blue Mountain,102,
Thad Cochran,U.S. Senate,,Republican,Tippah,Brownfield,15,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Brownfield,32,
Thad Cochran,U.S. Senate,,Republican,Tippah,Chalybeate,43,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Chalybeate,57,
Thad Cochran,U.S. Senate,,Republican,Tippah,Chapman,42,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Chapman,76,
Thad Cochran,U.S. Senate,,Republican,Tippah,Clarysville,34,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Clarysville,25,
Thad Cochran,U.S. Senate,,Republican,Tippah,Cotton Plant,13,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Cotton Plant,21,
Thad Cochran,U.S. Senate,,Republican,Tippah,Dry Creek,21,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Dry Creek,43,
Thad Cochran,U.S. Senate,,Republican,Tippah,Dumas,55,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Dumas,91,
Thad Cochran,U.S. Senate,,Republican,Tippah,Falkner,71,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Falkner,147,
Thad Cochran,U.S. Senate,,Republican,Tippah,Mitchell,23,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Mitchell,41,
Thad Cochran,U.S. Senate,,Republican,Tippah,New Hope,67,
Chris McDaniel,U.S. Senate,,Republican,Tippah,New Hope,60,
Thad Cochran,U.S. Senate,,Republican,Tippah,North Falkner,30,
Chris McDaniel,U.S. Senate,,Republican,Tippah,North Falkner,37,
Thad Cochran,U.S. Senate,,Republican,Tippah,North Ripley,124,
Chris McDaniel,U.S. Senate,,Republican,Tippah,North Ripley,163,
Thad Cochran,U.S. Senate,,Republican,Tippah,Palmer,69,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Palmer,93,
Thad Cochran,U.S. Senate,,Republican,Tippah,Peoples,16,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Peoples,35,
Thad Cochran,U.S. Senate,,Republican,Tippah,Pine Grove,21,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Pine Grove,28,
Thad Cochran,U.S. Senate,,Republican,Tippah,Providence,10,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Providence,50,
Thad Cochran,U.S. Senate,,Republican,Tippah,Ripley,123,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Ripley,102,
Thad Cochran,U.S. Senate,,Republican,Tippah,Shady Grove,22,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Shady Grove,29,
Thad Cochran,U.S. Senate,,Republican,Tippah,Southwest Ripley,213,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Southwest Ripley,108,
Thad Cochran,U.S. Senate,,Republican,Tippah,Spout Springs,35,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Spout Springs,27,
Thad Cochran,U.S. Senate,,Republican,Tippah,Threeforks,30,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Threeforks,75,
Thad Cochran,U.S. Senate,,Republican,Tippah,Tiplersville,33,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Tiplersville,18,
Thad Cochran,U.S. Senate,,Republican,Tippah,Walnut,64,
Chris McDaniel,U.S. Senate,,Republican,Tippah,Walnut,58,
Thad Cochran,U.S. Senate,,Republican,Tippah,,1243,
Chris McDaniel,U.S. Senate,,Republican,Tippah,,1518,TRUE
