candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Issaquena,Addie Voting Precinct,28,
William Bond Compton Jr.,U.S. Senate,,Democrat,Issaquena,Addie Voting Precinct,1,
Bill Marcy,U.S. Senate,,Democrat,Issaquena,Addie Voting Precinct,9,
Jonathan Rawl,U.S. Senate,,Democrat,Issaquena,Addie Voting Precinct,0,
Damien Fairconetue,U.S. House,2,Democrat,Issaquena,Addie Voting Precinct,2,
Bennie G. Thompson,U.S. House,2,Democrat,Issaquena,Addie Voting Precinct,46,
Travis W. Childers,U.S. Senate,,Democrat,Issaquena,Grace Voting Precinct,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Issaquena,Grace Voting Precinct,0,
Bill Marcy,U.S. Senate,,Democrat,Issaquena,Grace Voting Precinct,10,
Jonathan Rawl,U.S. Senate,,Democrat,Issaquena,Grace Voting Precinct,0,
Damien Fairconetue,U.S. House,2,Democrat,Issaquena,Grace Voting Precinct,1,
Bennie G. Thompson,U.S. House,2,Democrat,Issaquena,Grace Voting Precinct,21,
Travis W. Childers,U.S. Senate,,Democrat,Issaquena,Mayersville Courthouse,20,
William Bond Compton Jr.,U.S. Senate,,Democrat,Issaquena,Mayersville Courthouse,7,
Bill Marcy,U.S. Senate,,Democrat,Issaquena,Mayersville Courthouse,11,
Jonathan Rawl,U.S. Senate,,Democrat,Issaquena,Mayersville Courthouse,0,
Damien Fairconetue,U.S. House,2,Democrat,Issaquena,Mayersville Courthouse,1,
Bennie G. Thompson,U.S. House,2,Democrat,Issaquena,Mayersville Courthouse,45,
Travis W. Childers,U.S. Senate,,Democrat,Issaquena,Talluia Community Center,11,
William Bond Compton Jr.,U.S. Senate,,Democrat,Issaquena,Talluia Community Center,2,
Bill Marcy,U.S. Senate,,Democrat,Issaquena,Talluia Community Center,5,
Jonathan Rawl,U.S. Senate,,Democrat,Issaquena,Talluia Community Center,1,
Damien Fairconetue,U.S. House,2,Democrat,Issaquena,Talluia Community Center,2,
Bennie G. Thompson,U.S. House,2,Democrat,Issaquena,Talluia Community Center,20,
Travis W. Childers,U.S. Senate,,Democrat,Issaquena,Valley Park Community Center,12,
William Bond Compton Jr.,U.S. Senate,,Democrat,Issaquena,Valley Park Community Center,1,
Bill Marcy,U.S. Senate,,Democrat,Issaquena,Valley Park Community Center,1,
Jonathan Rawl,U.S. Senate,,Democrat,Issaquena,Valley Park Community Center,0,
Damien Fairconetue,U.S. House,2,Democrat,Issaquena,Valley Park Community Center,2,
Bennie G. Thompson,U.S. House,2,Democrat,Issaquena,Valley Park Community Center,13,
Travis W. Childers,U.S. Senate,,Democrat,Issaquena,,78,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Issaquena,,11,
Bill Marcy,U.S. Senate,,Democrat,Issaquena,,36,
Jonathan Rawl,U.S. Senate,,Democrat,Issaquena,,1,
Damien Fairconetue,U.S. House,2,Democrat,Issaquena,,8,
Bennie G. Thompson,U.S. House,2,Democrat,Issaquena,,145,TRUE
