candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Attala,Aponaug,5,
William Bond Compton Jr.,U.S. Senate,,Democrat,Attala,Aponaug,2,
Bill Marcy,U.S. Senate,,Democrat,Attala,Aponaug,1,
Jonathan Rawl,U.S. Senate,,Democrat,Attala,Aponaug,1,
Damien Fairconetue,U.S. House,2,Democrat,Attala,Aponaug,4,
Bennie G. Thompson,U.S. House,2,Democrat,Attala,Aponaug,6,
Travis W. Childers,U.S. Senate,,Democrat,Attala,Berea,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Attala,Berea,0,
Bill Marcy,U.S. Senate,,Democrat,Attala,Berea,0,
Jonathan Rawl,U.S. Senate,,Democrat,Attala,Berea,0,
Damien Fairconetue,U.S. House,2,Democrat,Attala,Berea,1,
Bennie G. Thompson,U.S. House,2,Democrat,Attala,Berea,4,
Travis W. Childers,U.S. Senate,,Democrat,Attala,Carmack,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Attala,Carmack,0,
Bill Marcy,U.S. Senate,,Democrat,Attala,Carmack,0,
Jonathan Rawl,U.S. Senate,,Democrat,Attala,Carmack,0,
Damien Fairconetue,U.S. House,2,Democrat,Attala,Carmack,0,
Bennie G. Thompson,U.S. House,2,Democrat,Attala,Carmack,1,
Travis W. Childers,U.S. Senate,,Democrat,Attala,East,19,
William Bond Compton Jr.,U.S. Senate,,Democrat,Attala,East,0,
Bill Marcy,U.S. Senate,,Democrat,Attala,East,4,
Jonathan Rawl,U.S. Senate,,Democrat,Attala,East,0,
Damien Fairconetue,U.S. House,2,Democrat,Attala,East,9,
Bennie G. Thompson,U.S. House,2,Democrat,Attala,East,18,
Travis W. Childers,U.S. Senate,,Democrat,Attala,Ethel,14,
William Bond Compton Jr.,U.S. Senate,,Democrat,Attala,Ethel,4,
Bill Marcy,U.S. Senate,,Democrat,Attala,Ethel,4,
Jonathan Rawl,U.S. Senate,,Democrat,Attala,Ethel,0,
Damien Fairconetue,U.S. House,2,Democrat,Attala,Ethel,4,
Bennie G. Thompson,U.S. House,2,Democrat,Attala,Ethel,21,
