candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Claiborne,2,19,
Chris McDaniel,U.S. Senate,,Republican,Claiborne,2,4,
Thad Cochran,U.S. Senate,,Republican,Claiborne,1-A,26,
Chris McDaniel,U.S. Senate,,Republican,Claiborne,1-A,9,
Thad Cochran,U.S. Senate,,Republican,Claiborne,1-B,15,
Chris McDaniel,U.S. Senate,,Republican,Claiborne,1-B,2,
Thad Cochran,U.S. Senate,,Republican,Claiborne,1-C,1,
Chris McDaniel,U.S. Senate,,Republican,Claiborne,1-C,0,
Thad Cochran,U.S. Senate,,Republican,Claiborne,3-A,115,
Chris McDaniel,U.S. Senate,,Republican,Claiborne,3-A,41,
Thad Cochran,U.S. Senate,,Republican,Claiborne,3-B,39,
Chris McDaniel,U.S. Senate,,Republican,Claiborne,3-B,25,
Thad Cochran,U.S. Senate,,Republican,Claiborne,4-A,42,
Chris McDaniel,U.S. Senate,,Republican,Claiborne,4-A,16,
Thad Cochran,U.S. Senate,,Republican,Claiborne,4-B,0,
Chris McDaniel,U.S. Senate,,Republican,Claiborne,4-B,0,
Thad Cochran,U.S. Senate,,Republican,Claiborne,4-C,2,
Chris McDaniel,U.S. Senate,,Republican,Claiborne,4-C,0,
Thad Cochran,U.S. Senate,,Republican,Claiborne,5-A,39,
Chris McDaniel,U.S. Senate,,Republican,Claiborne,5-A,16,
Thad Cochran,U.S. Senate,,Republican,Claiborne,5-B,0,
Chris McDaniel,U.S. Senate,,Republican,Claiborne,5-B,0,
Thad Cochran,U.S. Senate,,Republican,Claiborne,,298,TRUE
Chris McDaniel,U.S. Senate,,Republican,Claiborne,,113,
