candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Yazoo,3-1 West,8,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,3-1 West,1,
Thad Cochran,U.S. Senate,,Republican,Yazoo,3-2 East,69,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,3-2 East,13,
Thad Cochran,U.S. Senate,,Republican,Yazoo,3-4 South,63,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,3-4 South,35,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Benton,127,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Benton,108,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Center Ridge,115,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Center Ridge,66,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Deasonville,82,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Deasonville,40,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Dover,43,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Dover,73,
Thad Cochran,U.S. Senate,,Republican,Yazoo,East Bentonia,61,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,East Bentonia,45,
Thad Cochran,U.S. Senate,,Republican,Yazoo,East Midway,40,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,East Midway,17,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Eden,47,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Eden,47,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Free Run,45,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Free Run,36,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Fugates,69,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Fugates,54,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Harttown,33,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Harttown,6,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Holly Bluff,42,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Holly Bluff,25,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Jonestown,8,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Jonestown,1,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Lake City,75,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Lake City,20,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Mechanicsburg,101,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Mechanicsburg,130,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Robinette,60,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Robinette,78,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Satartia,18,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Satartia,5,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Valley,37,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Valley,33,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Ward 2,160,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Ward 2,58,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Ward 4,243,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Ward 4,52,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Ward 5,42,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Ward 5,5,
Thad Cochran,U.S. Senate,,Republican,Yazoo,West Bentonia,57,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,West Bentonia,56,
Thad Cochran,U.S. Senate,,Republican,Yazoo,West Midway,37,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,West Midway,40,
Thad Cochran,U.S. Senate,,Republican,Yazoo,Zion,44,
Chris McDaniel,U.S. Senate,,Republican,Yazoo,Zion,57,
Thad Cochran,U.S. Senate,,Republican,Yazoo,,1726,TRUE
Chris McDaniel,U.S. Senate,,Republican,Yazoo,,1101,
