candidate,office,district,party,county,precinct,votes,winner,page
Joey Robinson,U.S. House,4,Libertarian,Lamar,Lamar Park,17,,2
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Lumberton,245,,2
Thad Cochran,U.S. Senate,,Republican,Lamar,Lumberton,266,,2
Shawn O'Hara,U.S. Senate,,Reform,Lamar,Lumberton,19,,2
Cindy Burleson,U.S. House,4,Independent,Lamar,Lumberton,13,,2
Eli Jackson,U.S. House,4,Reform,Lamar,Lumberton,7,,2
Matt Moore,U.S. House,4,Democrat,Lamar,Lumberton,214,,2
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Lumberton,289,,2
Ed Reich,U.S. House,4,Independent,Lamar,Lumberton,2,,2
Joey Robinson,U.S. House,4,Libertarian,Lamar,Lumberton,8,,2
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Midway,113,,2
Thad Cochran,U.S. Senate,,Republican,Lamar,Midway,552,,2
Shawn O'Hara,U.S. Senate,,Reform,Lamar,Midway,25,,2
Cindy Burleson,U.S. House,4,Independent,Lamar,Midway,20,,2
Eli Jackson,U.S. House,4,Reform,Lamar,Midway,3,,2
Matt Moore,U.S. House,4,Democrat,Lamar,Midway,72,,2
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Midway,596,,2
Ed Reich,U.S. House,4,Independent,Lamar,Midway,3,,2
Joey Robinson,U.S. House,4,Libertarian,Lamar,Midway,10,,2
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Northeast Lamar,175,,2
Thad Cochran,U.S. Senate,,Republican,Lamar,Northeast Lamar,364,,2
Shawn O'Hara,U.S. Senate,,Reform,Lamar,Northeast Lamar,10,,2
Cindy Burleson,U.S. House,4,Independent,Lamar,Northeast Lamar,20,,2
Eli Jackson,U.S. House,4,Reform,Lamar,Northeast Lamar,3,,2
Matt Moore,U.S. House,4,Democrat,Lamar,Northeast Lamar,155,,2
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Northeast Lamar,352,,2
Ed Reich,U.S. House,4,Independent,Lamar,Northeast Lamar,8,,2
Joey Robinson,U.S. House,4,Libertarian,Lamar,Northeast Lamar,9,,2
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Oak Grove,170,,2
Thad Cochran,U.S. Senate,,Republican,Lamar,Oak Grove,783,,2
Shawn O'Hara,U.S. Senate,,Reform,Lamar,Oak Grove,35,,2
Cindy Burleson,U.S. House,4,Independent,Lamar,Oak Grove,26,,2
Eli Jackson,U.S. House,4,Reform,Lamar,Oak Grove,5,,2
Matt Moore,U.S. House,4,Democrat,Lamar,Oak Grove,121,,2
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Oak Grove,835,,2
Ed Reich,U.S. House,4,Independent,Lamar,Oak Grove,7,,2
Joey Robinson,U.S. House,4,Libertarian,Lamar,Oak Grove,27,,2
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Okahola,38,,3
Thad Cochran,U.S. Senate,,Republican,Lamar,Okahola,196,,3
Shawn O'Hara,U.S. Senate,,Reform,Lamar,Okahola,8,,3
Cindy Burleson,U.S. House,4,Independent,Lamar,Okahola,3,,3
Eli Jackson,U.S. House,4,Reform,Lamar,Okahola,1,,3
Matt Moore,U.S. House,4,Democrat,Lamar,Okahola,32,,3
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Okahola,208,,3
Ed Reich,U.S. House,4,Independent,Lamar,Okahola,0,,3
Joey Robinson,U.S. House,4,Libertarian,Lamar,Okahola,6,,3
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Oioh,43,,3
Thad Cochran,U.S. Senate,,Republican,Lamar,Oioh,249,,3
Shawn O'Hara,U.S. Senate,,Reform,Lamar,Oioh,9,,3
Cindy Burleson,U.S. House,4,Independent,Lamar,Oioh,2,,3
Eli Jackson,U.S. House,4,Reform,Lamar,Oioh,1,,3
Matt Moore,U.S. House,4,Democrat,Lamar,Oioh,17,,3
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Oioh,291,,3
Ed Reich,U.S. House,4,Independent,Lamar,Oioh,1,,3
Joey Robinson,U.S. House,4,Libertarian,Lamar,Oioh,5,,3
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Pine Grove,24,,3
Thad Cochran,U.S. Senate,,Republican,Lamar,Pine Grove,221,,3
Shawn O'Hara,U.S. Senate,,Reform,Lamar,Pine Grove,12,,3
Cindy Burleson,U.S. House,4,Independent,Lamar,Pine Grove,4,,3
Eli Jackson,U.S. House,4,Reform,Lamar,Pine Grove,1,,3
Matt Moore,U.S. House,4,Democrat,Lamar,Pine Grove,9,,3
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Pine Grove,245,,3
Ed Reich,U.S. House,4,Independent,Lamar,Pine Grove,0,,3
Joey Robinson,U.S. House,4,Libertarian,Lamar,Pine Grove,8,,3
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Purvis,320,,3
Thad Cochran,U.S. Senate,,Republican,Lamar,Purvis,722,,3
Shawn O'Hara,U.S. Senate,,Reform,Lamar,Purvis,33,,3
Cindy Burleson,U.S. House,4,Independent,Lamar,Purvis,20,,3
Eli Jackson,U.S. House,4,Reform,Lamar,Purvis,4,,3
Matt Moore,U.S. House,4,Democrat,Lamar,Purvis,161,,3
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Purvis,764,,3
Ed Reich,U.S. House,4,Independent,Lamar,Purvis,8,,3
Joey Robinson,U.S. House,4,Libertarian,Lamar,Purvis,21,,3
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Richburg,181,,3
Thad Cochran,U.S. Senate,,Republican,Lamar,Richburg,642,,3
Shawn O'Hara,U.S. Senate,,Reform,Lamar,Richburg,34,,3
Cindy Burleson,U.S. House,4,Independent,Lamar,Richburg,14,,3
Eli Jackson,U.S. House,4,Reform,Lamar,Richburg,2,,3
Matt Moore,U.S. House,4,Democrat,Lamar,Richburg,161,,3
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Richburg,669,,3
Ed Reich,U.S. House,4,Independent,Lamar,Richburg,3,,3
Joey Robinson,U.S. House,4,Libertarian,Lamar,Richburg,20,,3
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Rocky Branch,82,,3
Thad Cochran,U.S. Senate,,Republican,Lamar,Rocky Branch,205,,3
Shawn O'Hara,U.S. Senate,,Reform,Lamar,Rocky Branch,8,,3
Cindy Burleson,U.S. House,4,Independent,Lamar,Rocky Branch,7,,3
Eli Jackson,U.S. House,4,Reform,Lamar,Rocky Branch,2,,3
Matt Moore,U.S. House,4,Democrat,Lamar,Rocky Branch,52,,3
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Rocky Branch,234,,3
Ed Reich,U.S. House,4,Independent,Lamar,Rocky Branch,2,,3
Joey Robinson,U.S. House,4,Libertarian,Lamar,Rocky Branch,8,,3
Travis W. Childers,U.S. Senate,,Democrat,Lamar,South Purvis,103,,3
Thad Cochran,U.S. Senate,,Republican,Lamar,South Purvis,702,,3
Shawn O'Hara,U.S. Senate,,Reform,Lamar,South Purvis,31,,3
Cindy Burleson,U.S. House,4,Independent,Lamar,South Purvis,28,,3
Eli Jackson,U.S. House,4,Reform,Lamar,South Purvis,2,,3
Matt Moore,U.S. House,4,Democrat,Lamar,South Purvis,57,,3
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,South Purvis,766,,3
Ed Reich,U.S. House,4,Independent,Lamar,South Purvis,0,,3
Joey Robinson,U.S. House,4,Libertarian,Lamar,South Purvis,12,,3
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Sumrall,208,,3
Thad Cochran,U.S. Senate,,Republican,Lamar,Sumrall,1019,,3
Shawn O'Hara,U.S. Senate,,Reform,Lamar,Sumrall,57,,3
Cindy Burleson,U.S. House,4,Independent,Lamar,Sumrall,23,,3
Eli Jackson,U.S. House,4,Reform,Lamar,Sumrall,6,,3
Matt Moore,U.S. House,4,Democrat,Lamar,Sumrall,123,,3
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Sumrall,1131,,3
Ed Reich,U.S. House,4,Independent,Lamar,Sumrall,7,,3
Joey Robinson,U.S. House,4,Libertarian,Lamar,Sumrall,32,,3
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Wesley Manor,184,,3
Thad Cochran,U.S. Senate,,Republican,Lamar,Wesley Manor,264,,3
Shawn O'Hara,U.S. Senate,,Reform,Lamar,Wesley Manor,12,,3
Cindy Burleson,U.S. House,4,Independent,Lamar,Wesley Manor,16,,3
Eli Jackson,U.S. House,4,Reform,Lamar,Wesley Manor,9,,3
Matt Moore,U.S. House,4,Democrat,Lamar,Wesley Manor,170,,3
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Wesley Manor,255,,3
Ed Reich,U.S. House,4,Independent,Lamar,Wesley Manor,1,,3
Joey Robinson,U.S. House,4,Libertarian,Lamar,Wesley Manor,4,,3
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Yawn,25,,3
Thad Cochran,U.S. Senate,,Republican,Lamar,Yawn,90,,3
Shawn O'Hara,U.S. Senate,,Reform,Lamar,Yawn,8,,3
Cindy Burleson,U.S. House,4,Independent,Lamar,Yawn,2,,3
Eli Jackson,U.S. House,4,Reform,Lamar,Yawn,0,,3
Matt Moore,U.S. House,4,Democrat,Lamar,Yawn,9,,3
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Yawn,112,,3
Ed Reich,U.S. House,4,Independent,Lamar,Yawn,0,,3
Joey Robinson,U.S. House,4,Libertarian,Lamar,Yawn,4,,3
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Total,2786,,3
Thad Cochran,U.S. Senate,,Republican,Lamar,Total,10399,WINNER,3
Shawn O'Hara,U.S. Senate,,Reform,Lamar,Total,413,,3
Cindy Burleson,U.S. House,4,Independent,Lamar,Total,320,,3
Eli Jackson,U.S. House,4,Reform,Lamar,Total,67,,3
Matt Moore,U.S. House,4,Democrat,Lamar,Total,2138,,3
Steven McCarty Palazzo,U.S. House,4,Republican,Lamar,Total,11015,WINNER,3
Ed Reich,U.S. House,4,Independent,Lamar,Total,73,,3
Joey Robinson,U.S. House,4,Libertarian,Lamar,Total,264,,3
