candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Pike,(01) New Hope Baptist Church,61,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pike,(01) New Hope Baptist Church,15,
Bill Marcy,U.S. Senate,,Democrat,Pike,(01) New Hope Baptist Church,15,
Jonathan Rawl,U.S. Senate,,Democrat,Pike,(01) New Hope Baptist Church,8,
Jim Lilijeberg,U.S. House,3,Democrat,Pike,(01) New Hope Baptist Church,7,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Pike,(01) New Hope Baptist Church,23,
Dennis C. Quinn,U.S. House,3,Democrat,Pike,(01) New Hope Baptist Church,68,
Travis W. Childers,U.S. Senate,,Democrat,Pike,(02) S McComb Baptist Church,10,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pike,(02) S McComb Baptist Church,3,
Bill Marcy,U.S. Senate,,Democrat,Pike,(02) S McComb Baptist Church,1,
Jonathan Rawl,U.S. Senate,,Democrat,Pike,(02) S McComb Baptist Church,1,
Jim Lilijeberg,U.S. House,3,Democrat,Pike,(02) S McComb Baptist Church,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Pike,(02) S McComb Baptist Church,3,
Dennis C. Quinn,U.S. House,3,Democrat,Pike,(02) S McComb Baptist Church,11,
Travis W. Childers,U.S. Senate,,Democrat,Pike,(03) Summit Learn. Ctr,36,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pike,(03) Summit Learn. Ctr,6,
Bill Marcy,U.S. Senate,,Democrat,Pike,(03) Summit Learn. Ctr,1,
Jonathan Rawl,U.S. Senate,,Democrat,Pike,(03) Summit Learn. Ctr,2,
Jim Lilijeberg,U.S. House,3,Democrat,Pike,(03) Summit Learn. Ctr,4,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Pike,(03) Summit Learn. Ctr,9,
Dennis C. Quinn,U.S. House,3,Democrat,Pike,(03) Summit Learn. Ctr,26,
Travis W. Childers,U.S. Senate,,Democrat,Pike,(04) MLK Center,65,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pike,(04) MLK Center,9,
Bill Marcy,U.S. Senate,,Democrat,Pike,(04) MLK Center,28,
Jonathan Rawl,U.S. Senate,,Democrat,Pike,(04) MLK Center,7,
Jim Lilijeberg,U.S. House,3,Democrat,Pike,(04) MLK Center,5,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Pike,(04) MLK Center,16,
Dennis C. Quinn,U.S. House,3,Democrat,Pike,(04) MLK Center,81,
Travis W. Childers,U.S. Senate,,Democrat,Pike,(05) American Leg. Hut,10,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pike,(05) American Leg. Hut,1,
Bill Marcy,U.S. Senate,,Democrat,Pike,(05) American Leg. Hut,2,
Jonathan Rawl,U.S. Senate,,Democrat,Pike,(05) American Leg. Hut,1,
Jim Lilijeberg,U.S. House,3,Democrat,Pike,(05) American Leg. Hut,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Pike,(05) American Leg. Hut,5,
Dennis C. Quinn,U.S. House,3,Democrat,Pike,(05) American Leg. Hut,7,
Travis W. Childers,U.S. Senate,,Democrat,Pike,(06) S. Pike Comm. Ctr.,39,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pike,(06) S. Pike Comm. Ctr.,15,
Bill Marcy,U.S. Senate,,Democrat,Pike,(06) S. Pike Comm. Ctr.,14,
