candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Montgomery,Duck Hill,65,
William Bond Compton Jr.,U.S. Senate,,Democrat,Montgomery,Duck Hill,11,
Bill Marcy,U.S. Senate,,Democrat,Montgomery,Duck Hill,4,
Jonathan Rawl,U.S. Senate,,Democrat,Montgomery,Duck Hill,3,
Damien Fairconetue,U.S. House,2,Democrat,Montgomery,Duck Hill,7,
Bennie G. Thompson,U.S. House,2,Democrat,Montgomery,Duck Hill,89,
Travis W. Childers,U.S. Senate,,Democrat,Montgomery,East Winona,73,
William Bond Compton Jr.,U.S. Senate,,Democrat,Montgomery,East Winona,11,
Bill Marcy,U.S. Senate,,Democrat,Montgomery,East Winona,8,
Jonathan Rawl,U.S. Senate,,Democrat,Montgomery,East Winona,8,
Damien Fairconetue,U.S. House,2,Democrat,Montgomery,East Winona,1,
Bennie G. Thompson,U.S. House,2,Democrat,Montgomery,East Winona,110,
Travis W. Childers,U.S. Senate,,Democrat,Montgomery,Kilmichael,75,
William Bond Compton Jr.,U.S. Senate,,Democrat,Montgomery,Kilmichael,8,
Bill Marcy,U.S. Senate,,Democrat,Montgomery,Kilmichael,3,
Jonathan Rawl,U.S. Senate,,Democrat,Montgomery,Kilmichael,2,
Damien Fairconetue,U.S. House,2,Democrat,Montgomery,Kilmichael,2,
Bennie G. Thompson,U.S. House,2,Democrat,Montgomery,Kilmichael,100,
Travis W. Childers,U.S. Senate,,Democrat,Montgomery,Lodi,58,
William Bond Compton Jr.,U.S. Senate,,Democrat,Montgomery,Lodi,9,
Bill Marcy,U.S. Senate,,Democrat,Montgomery,Lodi,3,
Jonathan Rawl,U.S. Senate,,Democrat,Montgomery,Lodi,1,
Damien Fairconetue,U.S. House,2,Democrat,Montgomery,Lodi,3,
Bennie G. Thompson,U.S. House,2,Democrat,Montgomery,Lodi,69,
Travis W. Childers,U.S. Senate,,Democrat,Montgomery,Mt. Pisgah,8,
William Bond Compton Jr.,U.S. Senate,,Democrat,Montgomery,Mt. Pisgah,0,
Bill Marcy,U.S. Senate,,Democrat,Montgomery,Mt. Pisgah,1,
Jonathan Rawl,U.S. Senate,,Democrat,Montgomery,Mt. Pisgah,1,
Damien Fairconetue,U.S. House,2,Democrat,Montgomery,Mt. Pisgah,0,
Bennie G. Thompson,U.S. House,2,Democrat,Montgomery,Mt. Pisgah,8,
Travis W. Childers,U.S. Senate,,Democrat,Montgomery,Nations,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Montgomery,Nations,0,
Bill Marcy,U.S. Senate,,Democrat,Montgomery,Nations,2,
Jonathan Rawl,U.S. Senate,,Democrat,Montgomery,Nations,1,
Damien Fairconetue,U.S. House,2,Democrat,Montgomery,Nations,2,
Bennie G. Thompson,U.S. House,2,Democrat,Montgomery,Nations,7,
Travis W. Childers,U.S. Senate,,Democrat,Montgomery,North Duck Hill,43,
William Bond Compton Jr.,U.S. Senate,,Democrat,Montgomery,North Duck Hill,3,
Bill Marcy,U.S. Senate,,Democrat,Montgomery,North Duck Hill,1,
Jonathan Rawl,U.S. Senate,,Democrat,Montgomery,North Duck Hill,1,
Damien Fairconetue,U.S. House,2,Democrat,Montgomery,North Duck Hill,0,
Bennie G. Thompson,U.S. House,2,Democrat,Montgomery,North Duck Hill,56,
Travis W. Childers,U.S. Senate,,Democrat,Montgomery,North Kilmichael,29,
William Bond Compton Jr.,U.S. Senate,,Democrat,Montgomery,North Kilmichael,2,
Bill Marcy,U.S. Senate,,Democrat,Montgomery,North Kilmichael,4,
Jonathan Rawl,U.S. Senate,,Democrat,Montgomery,North Kilmichael,1,
Damien Fairconetue,U.S. House,2,Democrat,Montgomery,North Kilmichael,0,
Bennie G. Thompson,U.S. House,2,Democrat,Montgomery,North Kilmichael,43,
Travis W. Childers,U.S. Senate,,Democrat,Montgomery,North Mt Pisgah Sweethome,19,
William Bond Compton Jr.,U.S. Senate,,Democrat,Montgomery,North Mt Pisgah Sweethome,3,
Bill Marcy,U.S. Senate,,Democrat,Montgomery,North Mt Pisgah Sweethome,1,
Jonathan Rawl,U.S. Senate,,Democrat,Montgomery,North Mt Pisgah Sweethome,1,
Damien Fairconetue,U.S. House,2,Democrat,Montgomery,North Mt Pisgah Sweethome,1,
Bennie G. Thompson,U.S. House,2,Democrat,Montgomery,North Mt Pisgah Sweethome,26,
Travis W. Childers,U.S. Senate,,Democrat,Montgomery,North Winona,20,
William Bond Compton Jr.,U.S. Senate,,Democrat,Montgomery,North Winona,0,
Bill Marcy,U.S. Senate,,Democrat,Montgomery,North Winona,3,
Jonathan Rawl,U.S. Senate,,Democrat,Montgomery,North Winona,0,
Damien Fairconetue,U.S. House,2,Democrat,Montgomery,North Winona,4,
Bennie G. Thompson,U.S. House,2,Democrat,Montgomery,North Winona,19,
Travis W. Childers,U.S. Senate,,Democrat,Montgomery,Poplar Creek,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Montgomery,Poplar Creek,0,
Bill Marcy,U.S. Senate,,Democrat,Montgomery,Poplar Creek,0,
