candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Jackson,American Legion,113,
Chris McDaniel,U.S. Senate,,Republican,Jackson,American Legion,65,
Thad Cochran,U.S. Senate,,Republican,Jackson,Big Point,272,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Big Point,460,
Thad Cochran,U.S. Senate,,Republican,Jackson,Carterville,16,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Carterville,39,
Thad Cochran,U.S. Senate,,Republican,Jackson,East Central,642,
Chris McDaniel,U.S. Senate,,Republican,Jackson,East Central,1191,
Thad Cochran,U.S. Senate,,Republican,Jackson,Eastlawn,372,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Eastlawn,206,
Thad Cochran,U.S. Senate,,Republican,Jackson,Escatawpa,438,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Escatawpa,493,
Thad Cochran,U.S. Senate,,Republican,Jackson,Fair,345,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Fair,212,
Thad Cochran,U.S. Senate,,Republican,Jackson,Fontainebleau,434,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Fontainebleau,562,
Thad Cochran,U.S. Senate,,Republican,Jackson,Gautier,848,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Gautier,756,
Thad Cochran,U.S. Senate,,Republican,Jackson,Gulf Park Estates,398,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Gulf Park Estates,407,
Thad Cochran,U.S. Senate,,Republican,Jackson,Hickory Hills,322,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Hickory Hills,402,
Thad Cochran,U.S. Senate,,Republican,Jackson,Hwy 57,51,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Hwy 57,131,
Thad Cochran,U.S. Senate,,Republican,Jackson,Jefferson Street,251,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Jefferson Street,114,
Thad Cochran,U.S. Senate,,Republican,Jackson,Larue,48,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Larue,47,
Thad Cochran,U.S. Senate,,Republican,Jackson,Latimer,350,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Latimer,501,
Thad Cochran,U.S. Senate,,Republican,Jackson,North Pascagoula,140,
Chris McDaniel,U.S. Senate,,Republican,Jackson,North Pascagoula,83,
Thad Cochran,U.S. Senate,,Republican,Jackson,North Vancleave,255,
Chris McDaniel,U.S. Senate,,Republican,Jackson,North Vancleave,410,
Thad Cochran,U.S. Senate,,Republican,Jackson,Orange Grove,162,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Orange Grove,226,
Thad Cochran,U.S. Senate,,Republican,Jackson,OS Armory,506,
Chris McDaniel,U.S. Senate,,Republican,Jackson,OS Armory,291,
Thad Cochran,U.S. Senate,,Republican,Jackson,OS Civic Ctr,1318,
Chris McDaniel,U.S. Senate,,Republican,Jackson,OS Civic Ctr,1080,
Thad Cochran,U.S. Senate,,Republican,Jackson,OS Community Ctr,94,
Chris McDaniel,U.S. Senate,,Republican,Jackson,OS Community Ctr,32,
Thad Cochran,U.S. Senate,,Republican,Jackson,Pinecrest,259,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Pinecrest,165,
Thad Cochran,U.S. Senate,,Republican,Jackson,Presbyterian,223,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Presbyterian,136,
Thad Cochran,U.S. Senate,,Republican,Jackson,Rec Center,154,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Rec Center,66,
Thad Cochran,U.S. Senate,,Republican,Jackson,Red Hill,57,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Red Hill,96,
Thad Cochran,U.S. Senate,,Republican,Jackson,Sacred Heart,486,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Sacred Heart,255,
Thad Cochran,U.S. Senate,,Republican,Jackson,South Vancleave,382,
Chris McDaniel,U.S. Senate,,Republican,Jackson,South Vancleave,609,
Thad Cochran,U.S. Senate,,Republican,Jackson,St. Martin,925,
Chris McDaniel,U.S. Senate,,Republican,Jackson,St. Martin,897,
Thad Cochran,U.S. Senate,,Republican,Jackson,Villa Maria,155,
Chris McDaniel,U.S. Senate,,Republican,Jackson,Villa Maria,98,
Thad Cochran,U.S. Senate,,Republican,Jackson,YMBC-Dantzler,310,
Chris McDaniel,U.S. Senate,,Republican,Jackson,YMBC-Dantzler,134,
Thad Cochran,U.S. Senate,,Republican,Jackson,,10459,TRUE
Chris McDaniel,U.S. Senate,,Republican,Jackson,,10184,
