candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Noxubee,Brooksville,110,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,Brooksville,59,
Thad Cochran,U.S. Senate,,Republican,Noxubee,Cliftonville,6,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,Cliftonville,13,
Thad Cochran,U.S. Senate,,Republican,Noxubee,District 3 Central,63,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,District 3 Central,34,
Thad Cochran,U.S. Senate,,Republican,Noxubee,Earl Nash Gym,98,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,Earl Nash Gym,53,
Thad Cochran,U.S. Senate,,Republican,Noxubee,Mashulaville,42,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,Mashulaville,43,
Thad Cochran,U.S. Senate,,Republican,Noxubee,Prairie Point,20,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,Prairie Point,27,
Thad Cochran,U.S. Senate,,Republican,Noxubee,Shuqualak,46,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,Shuqualak,42,
Thad Cochran,U.S. Senate,,Republican,Noxubee,Summerville,16,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,Summerville,31,
Thad Cochran,U.S. Senate,,Republican,Noxubee,Vo-Tech,0,
Chris McDaniel,U.S. Senate,,Republican,Noxubee,Vo-Tech,0,
Thad Cochran,U.S. Senate,,Republican,Noxubee,,401,TRUE
Chris McDaniel,U.S. Senate,,Republican,Noxubee,,302,
