candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Lawrence,Armory,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lawrence,Armory,0,
Bill Marcy,U.S. Senate,,Democrat,Lawrence,Armory,1,
Jonathan Rawl,U.S. Senate,,Democrat,Lawrence,Armory,0,
Jim Lilijeberg,U.S. House,3,Democrat,Lawrence,Armory,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Lawrence,Armory,4,
Dennis C. Quinn,U.S. House,3,Democrat,Lawrence,Armory,0,
Travis W. Childers,U.S. Senate,,Democrat,Lawrence,Center,1,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lawrence,Center,0,
Bill Marcy,U.S. Senate,,Democrat,Lawrence,Center,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lawrence,Center,1,
Jim Lilijeberg,U.S. House,3,Democrat,Lawrence,Center,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Lawrence,Center,1,
Dennis C. Quinn,U.S. House,3,Democrat,Lawrence,Center,1,
Travis W. Childers,U.S. Senate,,Democrat,Lawrence,Coopers Creek (A-Z),4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lawrence,Coopers Creek (A-Z),1,
Bill Marcy,U.S. Senate,,Democrat,Lawrence,Coopers Creek (A-Z),0,
Jonathan Rawl,U.S. Senate,,Democrat,Lawrence,Coopers Creek (A-Z),3,
Jim Lilijeberg,U.S. House,3,Democrat,Lawrence,Coopers Creek (A-Z),1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Lawrence,Coopers Creek (A-Z),4,
Dennis C. Quinn,U.S. House,3,Democrat,Lawrence,Coopers Creek (A-Z),3,
Travis W. Childers,U.S. Senate,,Democrat,Lawrence,Courthouse A-Z,34,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lawrence,Courthouse A-Z,6,
Bill Marcy,U.S. Senate,,Democrat,Lawrence,Courthouse A-Z,5,
Jonathan Rawl,U.S. Senate,,Democrat,Lawrence,Courthouse A-Z,2,
Jim Lilijeberg,U.S. House,3,Democrat,Lawrence,Courthouse A-Z,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Lawrence,Courthouse A-Z,26,
Dennis C. Quinn,U.S. House,3,Democrat,Lawrence,Courthouse A-Z,15,
Travis W. Childers,U.S. Senate,,Democrat,Lawrence,East Arm,9,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lawrence,East Arm,3,
Bill Marcy,U.S. Senate,,Democrat,Lawrence,East Arm,3,
Jonathan Rawl,U.S. Senate,,Democrat,Lawrence,East Arm,0,
Jim Lilijeberg,U.S. House,3,Democrat,Lawrence,East Arm,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Lawrence,East Arm,6,
Dennis C. Quinn,U.S. House,3,Democrat,Lawrence,East Arm,8,
Travis W. Childers,U.S. Senate,,Democrat,Lawrence,Grange,11,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lawrence,Grange,1,
Bill Marcy,U.S. Senate,,Democrat,Lawrence,Grange,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lawrence,Grange,0,
Jim Lilijeberg,U.S. House,3,Democrat,Lawrence,Grange,4,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Lawrence,Grange,4,
Dennis C. Quinn,U.S. House,3,Democrat,Lawrence,Grange,4,
Travis W. Childers,U.S. Senate,,Democrat,Lawrence,Hooker,18,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lawrence,Hooker,2,
Bill Marcy,U.S. Senate,,Democrat,Lawrence,Hooker,3,
Jonathan Rawl,U.S. Senate,,Democrat,Lawrence,Hooker,1,
Jim Lilijeberg,U.S. House,3,Democrat,Lawrence,Hooker,3,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Lawrence,Hooker,10,
Dennis C. Quinn,U.S. House,3,Democrat,Lawrence,Hooker,9,
Travis W. Childers,U.S. Senate,,Democrat,Lawrence,Jayess,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lawrence,Jayess,0,
Bill Marcy,U.S. Senate,,Democrat,Lawrence,Jayess,1,
Jonathan Rawl,U.S. Senate,,Democrat,Lawrence,Jayess,0,
Jim Lilijeberg,U.S. House,3,Democrat,Lawrence,Jayess,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Lawrence,Jayess,3,
Dennis C. Quinn,U.S. House,3,Democrat,Lawrence,Jayess,4,
Travis W. Childers,U.S. Senate,,Democrat,Lawrence,Monticello-Beat 5,16,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lawrence,Monticello-Beat 5,1,
Bill Marcy,U.S. Senate,,Democrat,Lawrence,Monticello-Beat 5,3,
Jonathan Rawl,U.S. Senate,,Democrat,Lawrence,Monticello-Beat 5,0,
Jim Lilijeberg,U.S. House,3,Democrat,Lawrence,Monticello-Beat 5,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Lawrence,Monticello-Beat 5,11,
Dennis C. Quinn,U.S. House,3,Democrat,Lawrence,Monticello-Beat 5,4,
Travis W. Childers,U.S. Senate,,Democrat,Lawrence,New Hebron,18,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lawrence,New Hebron,1,
Bill Marcy,U.S. Senate,,Democrat,Lawrence,New Hebron,2,
Jonathan Rawl,U.S. Senate,,Democrat,Lawrence,New Hebron,0,
Jim Lilijeberg,U.S. House,3,Democrat,Lawrence,New Hebron,2,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Lawrence,New Hebron,10,
Dennis C. Quinn,U.S. House,3,Democrat,Lawrence,New Hebron,7,
Travis W. Childers,U.S. Senate,,Democrat,Lawrence,Nola,1,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lawrence,Nola,0,
Bill Marcy,U.S. Senate,,Democrat,Lawrence,Nola,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lawrence,Nola,0,
Jim Lilijeberg,U.S. House,3,Democrat,Lawrence,Nola,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Lawrence,Nola,1,
Dennis C. Quinn,U.S. House,3,Democrat,Lawrence,Nola,0,
Travis W. Childers,U.S. Senate,,Democrat,Lawrence,Nola 91,14,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lawrence,Nola 91,2,
Bill Marcy,U.S. Senate,,Democrat,Lawrence,Nola 91,1,
Jonathan Rawl,U.S. Senate,,Democrat,Lawrence,Nola 91,1,
Jim Lilijeberg,U.S. House,3,Democrat,Lawrence,Nola 91,3,
