candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Montgomery,Duck Hill,1,
Thad Cochran,U.S. Senate,,Republican,Montgomery,Duck Hill,46,
Chris McDaniel,U.S. Senate,,Republican,Montgomery,Duck Hill,70,
Thomas L. Carey,U.S. Senate,,Republican,Montgomery,East Winona,0,
Thad Cochran,U.S. Senate,,Republican,Montgomery,East Winona,41,
Chris McDaniel,U.S. Senate,,Republican,Montgomery,East Winona,36,
Thomas L. Carey,U.S. Senate,,Republican,Montgomery,Kilmichael,2,
Thad Cochran,U.S. Senate,,Republican,Montgomery,Kilmichael,65,
Chris McDaniel,U.S. Senate,,Republican,Montgomery,Kilmichael,52,
Thomas L. Carey,U.S. Senate,,Republican,Montgomery,Lodi,0,
Thad Cochran,U.S. Senate,,Republican,Montgomery,Lodi,7,
Chris McDaniel,U.S. Senate,,Republican,Montgomery,Lodi,5,
Thomas L. Carey,U.S. Senate,,Republican,Montgomery,Mt. Pisgah,0,
Thad Cochran,U.S. Senate,,Republican,Montgomery,Mt. Pisgah,17,
Chris McDaniel,U.S. Senate,,Republican,Montgomery,Mt. Pisgah,38,
Thomas L. Carey,U.S. Senate,,Republican,Montgomery,Nations,3,
Thad Cochran,U.S. Senate,,Republican,Montgomery,Nations,29,
Chris McDaniel,U.S. Senate,,Republican,Montgomery,Nations,42,
Thomas L. Carey,U.S. Senate,,Republican,Montgomery,North Duck Hill,0,
Thad Cochran,U.S. Senate,,Republican,Montgomery,North Duck Hill,14,
Chris McDaniel,U.S. Senate,,Republican,Montgomery,North Duck Hill,18,
Thomas L. Carey,U.S. Senate,,Republican,Montgomery,North Kilmichael,0,
Thad Cochran,U.S. Senate,,Republican,Montgomery,North Kilmichael,0,
Chris McDaniel,U.S. Senate,,Republican,Montgomery,North Kilmichael,2,
Thomas L. Carey,U.S. Senate,,Republican,Montgomery,North Mt Pisgah Sweethome,0,
Thad Cochran,U.S. Senate,,Republican,Montgomery,North Mt Pisgah Sweethome,13,
Chris McDaniel,U.S. Senate,,Republican,Montgomery,North Mt Pisgah Sweethome,10,
Thomas L. Carey,U.S. Senate,,Republican,Montgomery,North Winona,4,
Thad Cochran,U.S. Senate,,Republican,Montgomery,North Winona,153,
Chris McDaniel,U.S. Senate,,Republican,Montgomery,North Winona,90,
Thomas L. Carey,U.S. Senate,,Republican,Montgomery,Poplar Creek,1,
Thad Cochran,U.S. Senate,,Republican,Montgomery,Poplar Creek,13,
Chris McDaniel,U.S. Senate,,Republican,Montgomery,Poplar Creek,26,
Thomas L. Carey,U.S. Senate,,Republican,Montgomery,South Winona,0,
Thad Cochran,U.S. Senate,,Republican,Montgomery,South Winona,48,
Chris McDaniel,U.S. Senate,,Republican,Montgomery,South Winona,26,
Thomas L. Carey,U.S. Senate,,Republican,Montgomery,Southeast Winona,0,
Thad Cochran,U.S. Senate,,Republican,Montgomery,Southeast Winona,15,
Chris McDaniel,U.S. Senate,,Republican,Montgomery,Southeast Winona,13,
Thomas L. Carey,U.S. Senate,,Republican,Montgomery,Stewart,0,
Thad Cochran,U.S. Senate,,Republican,Montgomery,Stewart,13,
Chris McDaniel,U.S. Senate,,Republican,Montgomery,Stewart,13,
Thomas L. Carey,U.S. Senate,,Republican,Montgomery,West Winona,1,
Thad Cochran,U.S. Senate,,Republican,Montgomery,West Winona,50,
Chris McDaniel,U.S. Senate,,Republican,Montgomery,West Winona,79,
Thomas L. Carey,U.S. Senate,,Republican,Montgomery,,12,
Thad Cochran,U.S. Senate,,Republican,Montgomery,,524,TRUE
Chris McDaniel,U.S. Senate,,Republican,Montgomery,,520,
