candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Oktibbeha,Bell Schoolhouse,41,
William Bond Compton Jr.,U.S. Senate,,Democrat,Oktibbeha,Bell Schoolhouse,2,
Bill Marcy,U.S. Senate,,Democrat,Oktibbeha,Bell Schoolhouse,2,
Jonathan Rawl,U.S. Senate,,Democrat,Oktibbeha,Bell Schoolhouse,0,
Travis W. Childers,U.S. Senate,,Democrat,Oktibbeha,Center Grove/North Adaton,62,
William Bond Compton Jr.,U.S. Senate,,Democrat,Oktibbeha,Center Grove/North Adaton,4,
Bill Marcy,U.S. Senate,,Democrat,Oktibbeha,Center Grove/North Adaton,4,
Jonathan Rawl,U.S. Senate,,Democrat,Oktibbeha,Center Grove/North Adaton,3,
Travis W. Childers,U.S. Senate,,Democrat,Oktibbeha,Central Starkville,86,
William Bond Compton Jr.,U.S. Senate,,Democrat,Oktibbeha,Central Starkville,11,
Bill Marcy,U.S. Senate,,Democrat,Oktibbeha,Central Starkville,2,
Jonathan Rawl,U.S. Senate,,Democrat,Oktibbeha,Central Starkville,0,
Travis W. Childers,U.S. Senate,,Democrat,Oktibbeha,Craig Springs/South Bradley,1,
William Bond Compton Jr.,U.S. Senate,,Democrat,Oktibbeha,Craig Springs/South Bradley,0,
Bill Marcy,U.S. Senate,,Democrat,Oktibbeha,Craig Springs/South Bradley,0,
Jonathan Rawl,U.S. Senate,,Democrat,Oktibbeha,Craig Springs/South Bradley,0,
Travis W. Childers,U.S. Senate,,Democrat,Oktibbeha,East Starkville,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Oktibbeha,East Starkville,0,
Bill Marcy,U.S. Senate,,Democrat,Oktibbeha,East Starkville,0,
Jonathan Rawl,U.S. Senate,,Democrat,Oktibbeha,East Starkville,0,
Travis W. Childers,U.S. Senate,,Democrat,Oktibbeha,Gillespie,64,
William Bond Compton Jr.,U.S. Senate,,Democrat,Oktibbeha,Gillespie,9,
Bill Marcy,U.S. Senate,,Democrat,Oktibbeha,Gillespie,1,
Jonathan Rawl,U.S. Senate,,Democrat,Oktibbeha,Gillespie,1,
Travis W. Childers,U.S. Senate,,Democrat,Oktibbeha,Hickory Grove/Southeast,65,
William Bond Compton Jr.,U.S. Senate,,Democrat,Oktibbeha,Hickory Grove/Southeast,10,
Bill Marcy,U.S. Senate,,Democrat,Oktibbeha,Hickory Grove/Southeast,2,
Jonathan Rawl,U.S. Senate,,Democrat,Oktibbeha,Hickory Grove/Southeast,0,
Travis W. Childers,U.S. Senate,,Democrat,Oktibbeha,Maben,25,
William Bond Compton Jr.,U.S. Senate,,Democrat,Oktibbeha,Maben,4,
Bill Marcy,U.S. Senate,,Democrat,Oktibbeha,Maben,2,
Jonathan Rawl,U.S. Senate,,Democrat,Oktibbeha,Maben,0,
Travis W. Childers,U.S. Senate,,Democrat,Oktibbeha,North Longview,31,
William Bond Compton Jr.,U.S. Senate,,Democrat,Oktibbeha,North Longview,5,
Bill Marcy,U.S. Senate,,Democrat,Oktibbeha,North Longview,2,
Jonathan Rawl,U.S. Senate,,Democrat,Oktibbeha,North Longview,0,
Travis W. Childers,U.S. Senate,,Democrat,Oktibbeha,North Starkville District 2,99,
William Bond Compton Jr.,U.S. Senate,,Democrat,Oktibbeha,North Starkville District 2,7,
Bill Marcy,U.S. Senate,,Democrat,Oktibbeha,North Starkville District 2,5,
Jonathan Rawl,U.S. Senate,,Democrat,Oktibbeha,North Starkville District 2,5,
Travis W. Childers,U.S. Senate,,Democrat,Oktibbeha,North Starkville District 3,56,
William Bond Compton Jr.,U.S. Senate,,Democrat,Oktibbeha,North Starkville District 3,6,
Bill Marcy,U.S. Senate,,Democrat,Oktibbeha,North Starkville District 3,1,
Jonathan Rawl,U.S. Senate,,Democrat,Oktibbeha,North Starkville District 3,1,
Travis W. Childers,U.S. Senate,,Democrat,Oktibbeha,Northeast Starkville,9,
William Bond Compton Jr.,U.S. Senate,,Democrat,Oktibbeha,Northeast Starkville,0,
