candidate,office,district,party,county,precinct,votes,winner
Damien Fairconetue,U.S. House,2,Democrat,Chickasaw,West Okolona 14,55,
Bennie G. Thompson,U.S. House,2,Democrat,Chickasaw,West Okolona 14,12,
Travis W. Childers,U.S. Senate,,Democrat,Chickasaw,Woodland 15,18,
William Bond Compton Jr.,U.S. Senate,,Democrat,Chickasaw,Woodland 15,3,
Bill Marcy,U.S. Senate,,Democrat,Chickasaw,Woodland 15,0,
Jonathan Rawl,U.S. Senate,,Democrat,Chickasaw,Woodland 15,1,
Damien Fairconetue,U.S. House,2,Democrat,Chickasaw,Woodland 15,11,
Bennie G. Thompson,U.S. House,2,Democrat,Chickasaw,Woodland 15,4,
Travis W. Childers,U.S. Senate,,Democrat,Chickasaw,,787,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Chickasaw,,31,
Bill Marcy,U.S. Senate,,Democrat,Chickasaw,,66,
Jonathan Rawl,U.S. Senate,,Democrat,Chickasaw,,7,
Damien Fairconetue,U.S. House,2,Democrat,Chickasaw,,534,TRUE
Bennie G. Thompson,U.S. House,2,Democrat,Chickasaw,,193,
