candidate,office,district,party,county,precinct,votes,winner
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Friendship Fr,2,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Friendship Fr,3,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Hoyle Ho,44,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Hoyle Ho,0,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Hoyle Ho,0,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Hoyle Ho,1,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Hoyle Ho,23,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Hoyle Ho,11,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Hurricane Hu,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Hurricane Hu,2,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Hurricane Hu,1,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Hurricane Hu,0,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Hurricane Hu,5,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Hurricane Hu,3,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Judah Ju,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Judah Ju,1,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Judah Ju,1,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Judah Ju,0,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Judah Ju,3,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Judah Ju,3,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Longview Lo,17,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Longview Lo,0,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Longview Lo,0,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Longview Lo,0,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Longview Lo,7,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Longview Lo,3,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Oakhill Oh,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Oakhill Oh,0,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Oakhill Oh,0,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Oakhill Oh,0,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Oakhill Oh,0,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Oakhill Oh,5,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Pontotoc 1 P1,15,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Pontotoc 1 P1,1,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Pontotoc 1 P1,0,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Pontotoc 1 P1,0,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Pontotoc 1 P1,8,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Pontotoc 1 P1,4,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Pontotoc 2 P2,23,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Pontotoc 2 P2,1,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Pontotoc 2 P2,1,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Pontotoc 2 P2,0,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Pontotoc 2 P2,16,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Pontotoc 2 P2,5,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Pontotoc 3 P3,43,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Pontotoc 3 P3,1,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Pontotoc 3 P3,2,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Pontotoc 3 P3,2,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Pontotoc 3 P3,23,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Pontotoc 3 P3,20,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Pontotoc 4 P4,36,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Pontotoc 4 P4,3,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Pontotoc 4 P4,2,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Pontotoc 4 P4,1,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Pontotoc 4 P4,24,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Pontotoc 4 P4,12,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Pontotoc 5 P5,49,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Pontotoc 5 P5,2,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Pontotoc 5 P5,0,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Pontotoc 5 P5,0,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Pontotoc 5 P5,27,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Pontotoc 5 P5,12,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Randolph,9,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Randolph,0,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Randolph,1,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Randolph,0,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Randolph,4,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Randolph,6,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Robbs Ro,3,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Robbs Ro,0,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Robbs Ro,1,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Robbs Ro,0,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Robbs Ro,1,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Robbs Ro,1,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Sherman Sh,10,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Sherman Sh,0,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Sherman Sh,1,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Sherman Sh,0,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Sherman Sh,2,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Sherman Sh,5,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Springville Sp,24,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Springville Sp,3,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Springville Sp,0,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Springville Sp,0,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Springville Sp,8,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Springville Sp,12,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Thaxton Th,1,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Thaxton Th,0,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Thaxton Th,0,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Thaxton Th,0,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Thaxton Th,1,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Thaxton Th,0,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Toccopola To,12,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Toccopola To,1,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Toccopola To,2,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Toccopola To,1,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Toccopola To,7,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Toccopola To,3,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Troy Tr,22,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Troy Tr,1,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Troy Tr,2,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Troy Tr,0,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Troy Tr,7,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Troy Tr,11,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Turnpike Tu,5,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Turnpike Tu,0,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Turnpike Tu,0,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Turnpike Tu,0,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Turnpike Tu,2,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Turnpike Tu,2,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Woodland Wo,3,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Woodland Wo,0,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Woodland Wo,0,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Woodland Wo,0,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Woodland Wo,1,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Woodland Wo,2,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,Zion Z,22,
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,Zion Z,0,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,Zion Z,0,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,Zion Z,0,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,Zion Z,10,
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,Zion Z,10,
Travis W. Childers,U.S. Senate,,Democrat,Pontotoc,,538,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Pontotoc,,19,
Bill Marcy,U.S. Senate,,Democrat,Pontotoc,,17,
Jonathan Rawl,U.S. Senate,,Democrat,Pontotoc,,5,
Ron E. Dickey,U.S. House,1,Democrat,Pontotoc,,268,TRUE
Rex N. Weathers,U.S. House,1,Democrat,Pontotoc,,186,
