candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Greene,Jonathan,2,
Thad Cochran,U.S. Senate,,Republican,Greene,Jonathan,22,
Chris McDaniel,U.S. Senate,,Republican,Greene,Jonathan,77,
Tom Carter,U.S. House,4,Republican,Greene,Jonathan,1,
Tavish C. Kelly,U.S. House,4,Republican,Greene,Jonathan,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Greene,Jonathan,73,
Gene Taylor,U.S. House,4,Republican,Greene,Jonathan,25,
Ron Vincent,U.S. House,4,Republican,Greene,Jonathan,1,
Thomas L. Carey,U.S. Senate,,Republican,Greene,Jones,1,
Thad Cochran,U.S. Senate,,Republican,Greene,Jones,24,
Chris McDaniel,U.S. Senate,,Republican,Greene,Jones,41,
Tom Carter,U.S. House,4,Republican,Greene,Jones,0,
Tavish C. Kelly,U.S. House,4,Republican,Greene,Jones,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Greene,Jones,31,
Gene Taylor,U.S. House,4,Republican,Greene,Jones,33,
Ron Vincent,U.S. House,4,Republican,Greene,Jones,2,
Thomas L. Carey,U.S. Senate,,Republican,Greene,Leaf,0,
Thad Cochran,U.S. Senate,,Republican,Greene,Leaf,9,
Chris McDaniel,U.S. Senate,,Republican,Greene,Leaf,33,
Tom Carter,U.S. House,4,Republican,Greene,Leaf,0,
Tavish C. Kelly,U.S. House,4,Republican,Greene,Leaf,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Greene,Leaf,21,
Gene Taylor,U.S. House,4,Republican,Greene,Leaf,19,
Ron Vincent,U.S. House,4,Republican,Greene,Leaf,1,
Thomas L. Carey,U.S. Senate,,Republican,Greene,Leakesville,5,
Thad Cochran,U.S. Senate,,Republican,Greene,Leakesville,109,
Chris McDaniel,U.S. Senate,,Republican,Greene,Leakesville,229,
Tom Carter,U.S. House,4,Republican,Greene,Leakesville,7,
Tavish C. Kelly,U.S. House,4,Republican,Greene,Leakesville,2,
Steven McCarty Palazzo,U.S. House,4,Republican,Greene,Leakesville,242,
Gene Taylor,U.S. House,4,Republican,Greene,Leakesville,92,
Ron Vincent,U.S. House,4,Republican,Greene,Leakesville,1,
Thomas L. Carey,U.S. Senate,,Republican,Greene,Maples,1,
Thad Cochran,U.S. Senate,,Republican,Greene,Maples,37,
Chris McDaniel,U.S. Senate,,Republican,Greene,Maples,90,
Tom Carter,U.S. House,4,Republican,Greene,Maples,3,
Tavish C. Kelly,U.S. House,4,Republican,Greene,Maples,2,
Steven McCarty Palazzo,U.S. House,4,Republican,Greene,Maples,92,
Gene Taylor,U.S. House,4,Republican,Greene,Maples,29,
Ron Vincent,U.S. House,4,Republican,Greene,Maples,1,
Thomas L. Carey,U.S. Senate,,Republican,Greene,Mclain,2,
Thad Cochran,U.S. Senate,,Republican,Greene,Mclain,23,
Chris McDaniel,U.S. Senate,,Republican,Greene,Mclain,43,
Tom Carter,U.S. House,4,Republican,Greene,Mclain,2,
Tavish C. Kelly,U.S. House,4,Republican,Greene,Mclain,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Greene,Mclain,37,
Gene Taylor,U.S. House,4,Republican,Greene,Mclain,27,
Ron Vincent,U.S. House,4,Republican,Greene,Mclain,2,
Thomas L. Carey,U.S. Senate,,Republican,Greene,Mutual Rights,6,
Thad Cochran,U.S. Senate,,Republican,Greene,Mutual Rights,22,
Chris McDaniel,U.S. Senate,,Republican,Greene,Mutual Rights,56,
Tom Carter,U.S. House,4,Republican,Greene,Mutual Rights,0,
Tavish C. Kelly,U.S. House,4,Republican,Greene,Mutual Rights,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Greene,Mutual Rights,46,
Gene Taylor,U.S. House,4,Republican,Greene,Mutual Rights,34,
Ron Vincent,U.S. House,4,Republican,Greene,Mutual Rights,0,
Thomas L. Carey,U.S. Senate,,Republican,Greene,North Leakesville,1,
Thad Cochran,U.S. Senate,,Republican,Greene,North Leakesville,20,
Chris McDaniel,U.S. Senate,,Republican,Greene,North Leakesville,23,
Tom Carter,U.S. House,4,Republican,Greene,North Leakesville,2,
Tavish C. Kelly,U.S. House,4,Republican,Greene,North Leakesville,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Greene,North Leakesville,30,
Gene Taylor,U.S. House,4,Republican,Greene,North Leakesville,14,
Ron Vincent,U.S. House,4,Republican,Greene,North Leakesville,0,
Thomas L. Carey,U.S. Senate,,Republican,Greene,Piave,0,
Thad Cochran,U.S. Senate,,Republican,Greene,Piave,26,
Chris McDaniel,U.S. Senate,,Republican,Greene,Piave,53,
Tom Carter,U.S. House,4,Republican,Greene,Piave,2,
Tavish C. Kelly,U.S. House,4,Republican,Greene,Piave,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Greene,Piave,53,
Gene Taylor,U.S. House,4,Republican,Greene,Piave,24,
Ron Vincent,U.S. House,4,Republican,Greene,Piave,0,
Thomas L. Carey,U.S. Senate,,Republican,Greene,State Line,2,
Thad Cochran,U.S. Senate,,Republican,Greene,State Line,16,
Chris McDaniel,U.S. Senate,,Republican,Greene,State Line,39,
Tom Carter,U.S. House,4,Republican,Greene,State Line,2,
Tavish C. Kelly,U.S. House,4,Republican,Greene,State Line,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Greene,State Line,30,
Gene Taylor,U.S. House,4,Republican,Greene,State Line,28,
Ron Vincent,U.S. House,4,Republican,Greene,State Line,0,
Thomas L. Carey,U.S. Senate,,Republican,Greene,Vernal,6,
Thad Cochran,U.S. Senate,,Republican,Greene,Vernal,38,
Chris McDaniel,U.S. Senate,,Republican,Greene,Vernal,104,
Tom Carter,U.S. House,4,Republican,Greene,Vernal,1,
Tavish C. Kelly,U.S. House,4,Republican,Greene,Vernal,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Greene,Vernal,113,
Gene Taylor,U.S. House,4,Republican,Greene,Vernal,35,
Ron Vincent,U.S. House,4,Republican,Greene,Vernal,0,
Thomas L. Carey,U.S. Senate,,Republican,Greene,Wade,4,
Thad Cochran,U.S. Senate,,Republican,Greene,Wade,48,
Chris McDaniel,U.S. Senate,,Republican,Greene,Wade,129,
Tom Carter,U.S. House,4,Republican,Greene,Wade,5,
Tavish C. Kelly,U.S. House,4,Republican,Greene,Wade,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Greene,Wade,121,
Gene Taylor,U.S. House,4,Republican,Greene,Wade,55,
Ron Vincent,U.S. House,4,Republican,Greene,Wade,1,
Thomas L. Carey,U.S. Senate,,Republican,Greene,Washington Neely,3,
Thad Cochran,U.S. Senate,,Republican,Greene,Washington Neely,26,
Chris McDaniel,U.S. Senate,,Republican,Greene,Washington Neely,74,
Tom Carter,U.S. House,4,Republican,Greene,Washington Neely,2,
Tavish C. Kelly,U.S. House,4,Republican,Greene,Washington Neely,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Greene,Washington Neely,55,
Gene Taylor,U.S. House,4,Republican,Greene,Washington Neely,44,
Ron Vincent,U.S. House,4,Republican,Greene,Washington Neely,1,
Thomas L. Carey,U.S. Senate,,Republican,Greene,,33,
Thad Cochran,U.S. Senate,,Republican,Greene,,420,
Chris McDaniel,U.S. Senate,,Republican,Greene,,991,TRUE
Tom Carter,U.S. House,4,Republican,Greene,,27,
Tavish C. Kelly,U.S. House,4,Republican,Greene,,4,
Steven McCarty Palazzo,U.S. House,4,Republican,Greene,,944,TRUE
Gene Taylor,U.S. House,4,Republican,Greene,,459,
Ron Vincent,U.S. House,4,Republican,Greene,,10,
