candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,R,Hinds,Bolton,91,TRUE
Chris McDaniel,U.S. Senate,,R,Hinds,Bolton,62,
Thad Cochran,U.S. Senate,,R,Hinds,Brownsville,84,TRUE
Chris McDaniel,U.S. Senate,,R,Hinds,Brownsville,51,
Thad Cochran,U.S. Senate,,R,Hinds,Byram 1,300,TRUE
Chris McDaniel,U.S. Senate,,R,Hinds,Byram 1,190,
Thad Cochran,U.S. Senate,,R,Hinds,Byram 2,362,TRUE
Chris McDaniel,U.S. Senate,,R,Hinds,Byram 2,305,
Thad Cochran,U.S. Senate,,R,Hinds,Byram 3,174,TRUE
Chris McDaniel,U.S. Senate,,R,Hinds,Byram 3,119,
Thad Cochran,U.S. Senate,,R,Hinds,Cayuga,35,TRUE
Chris McDaniel,U.S. Senate,,R,Hinds,Cayuga,15,
Thad Cochran,U.S. Senate,,R,Hinds,Chapel Hill,98,TRUE
Chris McDaniel,U.S. Senate,,R,Hinds,Chapel Hill,61,
Thad Cochran,U.S. Senate,,R,Hinds,Clinton 1,253,TRUE
Chris McDaniel,U.S. Senate,,R,Hinds,Clinton 1,157,
Thad Cochran,U.S. Senate,,R,Hinds,Clinton 2,594,TRUE
Chris McDaniel,U.S. Senate,,R,Hinds,Clinton 2,411,
Thad Cochran,U.S. Senate,,R,Hinds,Clinton 3,347,TRUE
Chris McDaniel,U.S. Senate,,R,Hinds,Clinton 3,327,
Thad Cochran,U.S. Senate,,R,Hinds,Clinton 4,198,TRUE
Chris McDaniel,U.S. Senate,,R,Hinds,Clinton 4,131,
Thad Cochran,U.S. Senate,,R,Hinds,Clinton 5,222,TRUE
Chris McDaniel,U.S. Senate,,R,Hinds,Clinton 5,151,
Thad Cochran,U.S. Senate,,R,Hinds,Clinton 6,209,TRUE
Chris McDaniel,U.S. Senate,,R,Hinds,Clinton 6,161,
Thad Cochran,U.S. Senate,,R,Hinds,Clinton 7,356,TRUE
Chris McDaniel,U.S. Senate,,R,Hinds,Clinton 7,216,
Thad Cochran,U.S. Senate,,R,Hinds,Cynthia,56,TRUE
Chris McDaniel,U.S. Senate,,R,Hinds,Cynthia,12,
Thad Cochran,U.S. Senate,,R,Hinds,Dry Grove,157,
Chris McDaniel,U.S. Senate,,R,Hinds,Dry Grove,164,TRUE
Thad Cochran,U.S. Senate,,R,Hinds,Edwards,135,TRUE
Chris McDaniel,U.S. Senate,,R,Hinds,Edwards,89,
Thad Cochran,U.S. Senate,,R,Hinds,Learned,87,
Chris McDaniel,U.S. Senate,,R,Hinds,Learned,92,TRUE
Thad Cochran,U.S. Senate,,R,Hinds,Old Byram,281,TRUE
Chris McDaniel,U.S. Senate,,R,Hinds,Old Byram,240,
