candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Jackson,American Legion,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,American Legion,0,
Bill Marcy,U.S. Senate,,Democrat,Jackson,American Legion,2,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,American Legion,1,
Trish Causey,U.S. House,4,Democrat,Jackson,American Legion,2,
Matt Moore,U.S. House,4,Democrat,Jackson,American Legion,2,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Big Point,5,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,Big Point,1,
Bill Marcy,U.S. Senate,,Democrat,Jackson,Big Point,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,Big Point,1,
Trish Causey,U.S. House,4,Democrat,Jackson,Big Point,2,
Matt Moore,U.S. House,4,Democrat,Jackson,Big Point,5,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Carterville,0,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,Carterville,0,
Bill Marcy,U.S. Senate,,Democrat,Jackson,Carterville,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,Carterville,0,
Trish Causey,U.S. House,4,Democrat,Jackson,Carterville,0,
Matt Moore,U.S. House,4,Democrat,Jackson,Carterville,0,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,East Central,31,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,East Central,7,
Bill Marcy,U.S. Senate,,Democrat,Jackson,East Central,3,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,East Central,2,
Trish Causey,U.S. House,4,Democrat,Jackson,East Central,20,
Matt Moore,U.S. House,4,Democrat,Jackson,East Central,21,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Eastlawn,12,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,Eastlawn,2,
Bill Marcy,U.S. Senate,,Democrat,Jackson,Eastlawn,1,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,Eastlawn,2,
Trish Causey,U.S. House,4,Democrat,Jackson,Eastlawn,9,
Matt Moore,U.S. House,4,Democrat,Jackson,Eastlawn,7,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Escatawpa,23,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,Escatawpa,2,
Bill Marcy,U.S. Senate,,Democrat,Jackson,Escatawpa,7,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,Escatawpa,4,
Trish Causey,U.S. House,4,Democrat,Jackson,Escatawpa,20,
Matt Moore,U.S. House,4,Democrat,Jackson,Escatawpa,17,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Fair,111,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,Fair,31,
Bill Marcy,U.S. Senate,,Democrat,Jackson,Fair,14,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,Fair,9,
Trish Causey,U.S. House,4,Democrat,Jackson,Fair,71,
Matt Moore,U.S. House,4,Democrat,Jackson,Fair,89,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Fontainebleau,42,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,Fontainebleau,10,
Bill Marcy,U.S. Senate,,Democrat,Jackson,Fontainebleau,7,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,Fontainebleau,1,
Trish Causey,U.S. House,4,Democrat,Jackson,Fontainebleau,34,
Matt Moore,U.S. House,4,Democrat,Jackson,Fontainebleau,26,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Gautier,145,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,Gautier,43,
Bill Marcy,U.S. Senate,,Democrat,Jackson,Gautier,15,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,Gautier,11,
Trish Causey,U.S. House,4,Democrat,Jackson,Gautier,103,
Matt Moore,U.S. House,4,Democrat,Jackson,Gautier,106,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Gulf Park Estates,33,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,Gulf Park Estates,6,
Bill Marcy,U.S. Senate,,Democrat,Jackson,Gulf Park Estates,3,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,Gulf Park Estates,5,
Trish Causey,U.S. House,4,Democrat,Jackson,Gulf Park Estates,28,
Matt Moore,U.S. House,4,Democrat,Jackson,Gulf Park Estates,18,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Hickory Hills,48,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,Hickory Hills,11,
Bill Marcy,U.S. Senate,,Democrat,Jackson,Hickory Hills,9,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,Hickory Hills,3,
Trish Causey,U.S. House,4,Democrat,Jackson,Hickory Hills,35,
Matt Moore,U.S. House,4,Democrat,Jackson,Hickory Hills,34,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Hwy 57,3,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,Hwy 57,1,
Bill Marcy,U.S. Senate,,Democrat,Jackson,Hwy 57,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,Hwy 57,0,
Trish Causey,U.S. House,4,Democrat,Jackson,Hwy 57,1,
Matt Moore,U.S. House,4,Democrat,Jackson,Hwy 57,2,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Jefferson Street,176,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,Jefferson Street,50,
Bill Marcy,U.S. Senate,,Democrat,Jackson,Jefferson Street,23,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,Jefferson Street,15,
Trish Causey,U.S. House,4,Democrat,Jackson,Jefferson Street,109,
Matt Moore,U.S. House,4,Democrat,Jackson,Jefferson Street,142,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Larue,0,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,Larue,0,
Bill Marcy,U.S. Senate,,Democrat,Jackson,Larue,1,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,Larue,0,
Trish Causey,U.S. House,4,Democrat,Jackson,Larue,1,
Matt Moore,U.S. House,4,Democrat,Jackson,Larue,0,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Latimer,24,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,Latimer,7,
Bill Marcy,U.S. Senate,,Democrat,Jackson,Latimer,4,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,Latimer,2,
Trish Causey,U.S. House,4,Democrat,Jackson,Latimer,19,
Matt Moore,U.S. House,4,Democrat,Jackson,Latimer,19,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,North Pascagoula,9,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,North Pascagoula,2,
Bill Marcy,U.S. Senate,,Democrat,Jackson,North Pascagoula,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,North Pascagoula,1,
Trish Causey,U.S. House,4,Democrat,Jackson,North Pascagoula,6,
Matt Moore,U.S. House,4,Democrat,Jackson,North Pascagoula,3,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,North Vancleave,12,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,North Vancleave,2,
Bill Marcy,U.S. Senate,,Democrat,Jackson,North Vancleave,5,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,North Vancleave,1,
Trish Causey,U.S. House,4,Democrat,Jackson,North Vancleave,11,
Matt Moore,U.S. House,4,Democrat,Jackson,North Vancleave,9,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Orange Grove,18,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,Orange Grove,5,
Bill Marcy,U.S. Senate,,Democrat,Jackson,Orange Grove,3,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,Orange Grove,0,
Trish Causey,U.S. House,4,Democrat,Jackson,Orange Grove,13,
Matt Moore,U.S. House,4,Democrat,Jackson,Orange Grove,12,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,OS Armory,38,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,OS Armory,8,
Bill Marcy,U.S. Senate,,Democrat,Jackson,OS Armory,4,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,OS Armory,2,
Trish Causey,U.S. House,4,Democrat,Jackson,OS Armory,26,
Matt Moore,U.S. House,4,Democrat,Jackson,OS Armory,22,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,OS Civic Ctr,71,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,OS Civic Ctr,14,
Bill Marcy,U.S. Senate,,Democrat,Jackson,OS Civic Ctr,6,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,OS Civic Ctr,7,
Trish Causey,U.S. House,4,Democrat,Jackson,OS Civic Ctr,58,
Matt Moore,U.S. House,4,Democrat,Jackson,OS Civic Ctr,34,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,OS Community Ctr,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,OS Community Ctr,0,
Bill Marcy,U.S. Senate,,Democrat,Jackson,OS Community Ctr,2,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,OS Community Ctr,0,
Trish Causey,U.S. House,4,Democrat,Jackson,OS Community Ctr,6,
Matt Moore,U.S. House,4,Democrat,Jackson,OS Community Ctr,1,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Pinecrest,11,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,Pinecrest,3,
Bill Marcy,U.S. Senate,,Democrat,Jackson,Pinecrest,0,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,Pinecrest,0,
Trish Causey,U.S. House,4,Democrat,Jackson,Pinecrest,4,
Matt Moore,U.S. House,4,Democrat,Jackson,Pinecrest,10,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Presbyterian,1,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,Presbyterian,2,
Bill Marcy,U.S. Senate,,Democrat,Jackson,Presbyterian,1,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,Presbyterian,0,
Trish Causey,U.S. House,4,Democrat,Jackson,Presbyterian,1,
Matt Moore,U.S. House,4,Democrat,Jackson,Presbyterian,3,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Rec Center,116,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jackson,Rec Center,33,
Bill Marcy,U.S. Senate,,Democrat,Jackson,Rec Center,23,
Jonathan Rawl,U.S. Senate,,Democrat,Jackson,Rec Center,13,
Trish Causey,U.S. House,4,Democrat,Jackson,Rec Center,67,
Matt Moore,U.S. House,4,Democrat,Jackson,Rec Center,108,
Travis W. Childers,U.S. Senate,,Democrat,Jackson,Red Hill,0,
