candidate,office,district,party,county,precinct,votes,winner,page
Roger Gerrard,U.S. House,3,Independent,Scott,Beat 3/Coopersville,0,,2
Barbara Dale Washer,U.S. House,3,Reform,Scott,Beat 3/Coopersville,0,,2
Travis W. Childers,U.S. Senate,,Democrat,Scott,Beat 3/Coopersville/ Springf,36,,2
Thad Cochran,U.S. Senate,,Republican,Scott,Beat 3/Coopersville/ Springf,266,,2
Shawn O'Hara,U.S. Senate,,Reform,Scott,Beat 3/Coopersville/ Springf,10,,2
Gregg Harper,U.S. House,3,Republican,Scott,Beat 3/Coopersville/ Springf,10,,2
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Scott,Beat 3/Coopersville/ Springf,284,,2
Roger Gerrard,U.S. House,3,Independent,Scott,Beat 3/Coopersville/ Springf,16,,2
Barbara Dale Washer,U.S. House,3,Reform,Scott,Beat 3/Coopersville/ Springf,3,,2
Travis W. Childers,U.S. Senate,,Democrat,Scott,Beat 3/Eastwest Morton,154,,2
Thad Cochran,U.S. Senate,,Republican,Scott,Beat 3/Eastwest Morton,304,,2
Shawn O'Hara,U.S. Senate,,Reform,Scott,Beat 3/Eastwest Morton,11,,2
Gregg Harper,U.S. House,3,Republican,Scott,Beat 3/Eastwest Morton,13,,2
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Scott,Beat 3/Eastwest Morton,312,,2
Roger Gerrard,U.S. House,3,Independent,Scott,Beat 3/Eastwest Morton,137,,2
Barbara Dale Washer,U.S. House,3,Reform,Scott,Beat 3/Eastwest Morton,5,,2
Travis W. Childers,U.S. Senate,,Democrat,Scott,Beat 3/Northwest Forest,14,,3
Thad Cochran,U.S. Senate,,Republican,Scott,Beat 3/Northwest Forest,86,,3
Shawn O'Hara,U.S. Senate,,Reform,Scott,Beat 3/Northwest Forest,4,,3
Gregg Harper,U.S. House,3,Republican,Scott,Beat 3/Northwest Forest,2,,3
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Scott,Beat 3/Northwest Forest,89,,3
Roger Gerrard,U.S. House,3,Independent,Scott,Beat 3/Northwest Forest,11,,3
Barbara Dale Washer,U.S. House,3,Reform,Scott,Beat 3/Northwest Forest,1,,3
Travis W. Childers,U.S. Senate,,Democrat,Scott,Beat 3/Pulaski,17,,3
Thad Cochran,U.S. Senate,,Republican,Scott,Beat 3/Pulaski,110,,3
Shawn O'Hara,U.S. Senate,,Reform,Scott,Beat 3/Pulaski,4,,3
Gregg Harper,U.S. House,3,Republican,Scott,Beat 3/Pulaski,6,,3
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Scott,Beat 3/Pulaski,111,,3
Roger Gerrard,U.S. House,3,Independent,Scott,Beat 3/Pulaski,9,,3
Barbara Dale Washer,U.S. House,3,Reform,Scott,Beat 3/Pulaski,9,,3
Travis W. Childers,U.S. Senate,,Democrat,Scott,Beat 3/Springfield,0,,3
Thad Cochran,U.S. Senate,,Republican,Scott,Beat 3/Springfield,0,,3
Shawn O'Hara,U.S. Senate,,Reform,Scott,Beat 3/Springfield,0,,3
Gregg Harper,U.S. House,3,Republican,Scott,Beat 3/Springfield,0,,3
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Scott,Beat 3/Springfield,0,,3
Roger Gerrard,U.S. House,3,Independent,Scott,Beat 3/Springfield,0,,3
Barbara Dale Washer,U.S. House,3,Reform,Scott,Beat 3/Springfield,0,,3
Travis W. Childers,U.S. Senate,,Democrat,Scott,Beat 4/Clifton,10,,3
Thad Cochran,U.S. Senate,,Republican,Scott,Beat 4/Clifton,40,,3
Shawn O'Hara,U.S. Senate,,Reform,Scott,Beat 4/Clifton,1,,3
Gregg Harper,U.S. House,3,Republican,Scott,Beat 4/Clifton,2,,3
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Scott,Beat 4/Clifton,40,,3
Roger Gerrard,U.S. House,3,Independent,Scott,Beat 4/Clifton,9,,3
Barbara Dale Washer,U.S. House,3,Reform,Scott,Beat 4/Clifton,0,,3
Travis W. Childers,U.S. Senate,,Democrat,Scott,Beat 4/Contrell,74,,3
Thad Cochran,U.S. Senate,,Republican,Scott,Beat 4/Contrell,41,,3
Shawn O'Hara,U.S. Senate,,Reform,Scott,Beat 4/Contrell,2,,3
Gregg Harper,U.S. House,3,Republican,Scott,Beat 4/Contrell,9,,3
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Scott,Beat 4/Contrell,41,,3
Roger Gerrard,U.S. House,3,Independent,Scott,Beat 4/Contrell,62,,3
Barbara Dale Washer,U.S. House,3,Reform,Scott,Beat 4/Contrell,2,,3
Travis W. Childers,U.S. Senate,,Democrat,Scott,Beat 4/Forkville,12,,3
Thad Cochran,U.S. Senate,,Republican,Scott,Beat 4/Forkville,130,,3
Shawn O'Hara,U.S. Senate,,Reform,Scott,Beat 4/Forkville,2,,3
Gregg Harper,U.S. House,3,Republican,Scott,Beat 4/Forkville,4,,3
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Scott,Beat 4/Forkville,127,,3
Roger Gerrard,U.S. House,3,Independent,Scott,Beat 4/Forkville,8,,3
Barbara Dale Washer,U.S. House,3,Reform,Scott,Beat 4/Forkville,2,,3
Travis W. Childers,U.S. Senate,,Democrat,Scott,Beat 4/Liberty,55,,3
Thad Cochran,U.S. Senate,,Republican,Scott,Beat 4/Liberty,205,,3
Shawn O'Hara,U.S. Senate,,Reform,Scott,Beat 4/Liberty,3,,3
Gregg Harper,U.S. House,3,Republican,Scott,Beat 4/Liberty,4,,3
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Scott,Beat 4/Liberty,211,,3
Roger Gerrard,U.S. House,3,Independent,Scott,Beat 4/Liberty,41,,3
Barbara Dale Washer,U.S. House,3,Reform,Scott,Beat 4/Liberty,2,,3
Travis W. Childers,U.S. Senate,,Democrat,Scott,Beat 4/Ludlow,76,,3
Thad Cochran,U.S. Senate,,Republican,Scott,Beat 4/Ludlow,164,,3
Shawn O'Hara,U.S. Senate,,Reform,Scott,Beat 4/Ludlow,1,,3
Gregg Harper,U.S. House,3,Republican,Scott,Beat 4/Ludlow,2,,3
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Scott,Beat 4/Ludlow,177,,3
Roger Gerrard,U.S. House,3,Independent,Scott,Beat 4/Ludlow,48,,3
Barbara Dale Washer,U.S. House,3,Reform,Scott,Beat 4/Ludlow,1,,3
Travis W. Childers,U.S. Senate,,Democrat,Scott,Beat 4/North Morton,158,,3
Thad Cochran,U.S. Senate,,Republican,Scott,Beat 4/North Morton,113,,3
Shawn O'Hara,U.S. Senate,,Reform,Scott,Beat 4/North Morton,5,,3
Gregg Harper,U.S. House,3,Republican,Scott,Beat 4/North Morton,12,,3
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Scott,Beat 4/North Morton,121,,3
Roger Gerrard,U.S. House,3,Independent,Scott,Beat 4/North Morton,133,,3
Barbara Dale Washer,U.S. House,3,Reform,Scott,Beat 4/North Morton,3,,3
Travis W. Childers,U.S. Senate,,Democrat,Scott,Beat 5/Langas Mill,64,,3
Thad Cochran,U.S. Senate,,Republican,Scott,Beat 5/Langas Mill,161,,3
Shawn O'Hara,U.S. Senate,,Reform,Scott,Beat 5/Langas Mill,1,,3
Gregg Harper,U.S. House,3,Republican,Scott,Beat 5/Langas Mill,4,,3
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Scott,Beat 5/Langas Mill,172,,3
Roger Gerrard,U.S. House,3,Independent,Scott,Beat 5/Langas Mill,49,,3
Barbara Dale Washer,U.S. House,3,Reform,Scott,Beat 5/Langas Mill,1,,3
Travis W. Childers,U.S. Senate,,Democrat,Scott,Beat 5/Northeast Forest,33,,3
Thad Cochran,U.S. Senate,,Republican,Scott,Beat 5/Northeast Forest,235,,3
Shawn O'Hara,U.S. Senate,,Reform,Scott,Beat 5/Northeast Forest,2,,3
Gregg Harper,U.S. House,3,Republican,Scott,Beat 5/Northeast Forest,6,,3
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Scott,Beat 5/Northeast Forest,242,,3
Roger Gerrard,U.S. House,3,Independent,Scott,Beat 5/Northeast Forest,18,,3
Barbara Dale Washer,U.S. House,3,Reform,Scott,Beat 5/Northeast Forest,0,,3
Travis W. Childers,U.S. Senate,,Democrat,Scott,Beat 5/Salem,78,,4
Thad Cochran,U.S. Senate,,Republican,Scott,Beat 5/Salem,91,,4
Shawn O'Hara,U.S. Senate,,Reform,Scott,Beat 5/Salem,5,,4
Gregg Harper,U.S. House,3,Republican,Scott,Beat 5/Salem,4,,4
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Scott,Beat 5/Salem,97,,4
Roger Gerrard,U.S. House,3,Independent,Scott,Beat 5/Salem,66,,4
Barbara Dale Washer,U.S. House,3,Reform,Scott,Beat 5/Salem,1,,4
Travis W. Childers,U.S. Senate,,Democrat,Scott,Beat 5/Sebastopol,17,,4
Thad Cochran,U.S. Senate,,Republican,Scott,Beat 5/Sebastopol,164,,4
Shawn O'Hara,U.S. Senate,,Reform,Scott,Beat 5/Sebastopol,4,,4
Gregg Harper,U.S. House,3,Republican,Scott,Beat 5/Sebastopol,0,,4
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Scott,Beat 5/Sebastopol,180,,4
Roger Gerrard,U.S. House,3,Independent,Scott,Beat 5/Sebastopol,5,,4
Barbara Dale Washer,U.S. House,3,Reform,Scott,Beat 5/Sebastopol,0,,4
Travis W. Childers,U.S. Senate,,Democrat,Scott,Beat 5/Steele,128,,4
Thad Cochran,U.S. Senate,,Republican,Scott,Beat 5/Steele,106,,4
Shawn O'Hara,U.S. Senate,,Reform,Scott,Beat 5/Steele,12,,4
Gregg Harper,U.S. House,3,Republican,Scott,Beat 5/Steele,4,,4
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Scott,Beat 5/Steele,124,,4
Roger Gerrard,U.S. House,3,Independent,Scott,Beat 5/Steele,104,,4
Barbara Dale Washer,U.S. House,3,Reform,Scott,Beat 5/Steele,3,,4
Travis W. Childers,U.S. Senate,,Democrat,Scott,Total,1803,,4
Thad Cochran,U.S. Senate,,Republican,Scott,Total,3117,WINNER,4
Shawn O'Hara,U.S. Senate,,Reform,Scott,Total,92,,4
Gregg Harper,U.S. House,3,Republican,Scott,Total,120,,4
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Scott,Total,3292,WINNER,4
Roger Gerrard,U.S. House,3,Independent,Scott,Total,1453,,4
Barbara Dale Washer,U.S. House,3,Reform,Scott,Total,38,,4
