candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Tate,Arkabutla,3,
Thad Cochran,U.S. Senate,,Republican,Tate,Arkabutla,53,
Chris McDaniel,U.S. Senate,,Republican,Tate,Arkabutla,96,
Alan Nunnelee,U.S. House,1,Republican,Tate,Arkabutla,127,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Coldwater 3,1,
Thad Cochran,U.S. Senate,,Republican,Tate,Coldwater 3,53,
Chris McDaniel,U.S. Senate,,Republican,Tate,Coldwater 3,92,
Alan Nunnelee,U.S. House,1,Republican,Tate,Coldwater 3,132,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Evansville,0,
Thad Cochran,U.S. Senate,,Republican,Tate,Evansville,9,
Chris McDaniel,U.S. Senate,,Republican,Tate,Evansville,35,
Alan Nunnelee,U.S. House,1,Republican,Tate,Evansville,37,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Independence,3,
Thad Cochran,U.S. Senate,,Republican,Tate,Independence,86,
Chris McDaniel,U.S. Senate,,Republican,Tate,Independence,217,
Alan Nunnelee,U.S. House,1,Republican,Tate,Independence,243,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Looxahoma,0,
Thad Cochran,U.S. Senate,,Republican,Tate,Looxahoma,45,
Chris McDaniel,U.S. Senate,,Republican,Tate,Looxahoma,115,
Alan Nunnelee,U.S. House,1,Republican,Tate,Looxahoma,139,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Palestine,0,
Thad Cochran,U.S. Senate,,Republican,Tate,Palestine,29,
Chris McDaniel,U.S. Senate,,Republican,Tate,Palestine,53,
Alan Nunnelee,U.S. House,1,Republican,Tate,Palestine,61,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Poagville 4,1,
Thad Cochran,U.S. Senate,,Republican,Tate,Poagville 4,60,
Chris McDaniel,U.S. Senate,,Republican,Tate,Poagville 4,121,
Alan Nunnelee,U.S. House,1,Republican,Tate,Poagville 4,151,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Poagville 5,3,
Thad Cochran,U.S. Senate,,Republican,Tate,Poagville 5,29,
Chris McDaniel,U.S. Senate,,Republican,Tate,Poagville 5,37,
Alan Nunnelee,U.S. House,1,Republican,Tate,Poagville 5,57,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Sarah,0,
Thad Cochran,U.S. Senate,,Republican,Tate,Sarah,15,
Chris McDaniel,U.S. Senate,,Republican,Tate,Sarah,16,
Alan Nunnelee,U.S. House,1,Republican,Tate,Sarah,27,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Senatobia 1,2,
Thad Cochran,U.S. Senate,,Republican,Tate,Senatobia 1,237,
Chris McDaniel,U.S. Senate,,Republican,Tate,Senatobia 1,261,
Alan Nunnelee,U.S. House,1,Republican,Tate,Senatobia 1,434,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Senatobia 2,1,
Thad Cochran,U.S. Senate,,Republican,Tate,Senatobia 2,132,
Chris McDaniel,U.S. Senate,,Republican,Tate,Senatobia 2,167,
Alan Nunnelee,U.S. House,1,Republican,Tate,Senatobia 2,264,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Senatobia 3,0,
Thad Cochran,U.S. Senate,,Republican,Tate,Senatobia 3,15,
Chris McDaniel,U.S. Senate,,Republican,Tate,Senatobia 3,16,
Alan Nunnelee,U.S. House,1,Republican,Tate,Senatobia 3,29,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Senatobia 4,1,
Thad Cochran,U.S. Senate,,Republican,Tate,Senatobia 4,121,
Chris McDaniel,U.S. Senate,,Republican,Tate,Senatobia 4,124,
Alan Nunnelee,U.S. House,1,Republican,Tate,Senatobia 4,213,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Sherrod,0,
Thad Cochran,U.S. Senate,,Republican,Tate,Sherrod,25,
Chris McDaniel,U.S. Senate,,Republican,Tate,Sherrod,51,
Alan Nunnelee,U.S. House,1,Republican,Tate,Sherrod,64,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Strayhorn 1,1,
Thad Cochran,U.S. Senate,,Republican,Tate,Strayhorn 1,23,
Chris McDaniel,U.S. Senate,,Republican,Tate,Strayhorn 1,50,
Alan Nunnelee,U.S. House,1,Republican,Tate,Strayhorn 1,65,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Strayhorn 2,0,
Thad Cochran,U.S. Senate,,Republican,Tate,Strayhorn 2,33,
Chris McDaniel,U.S. Senate,,Republican,Tate,Strayhorn 2,54,
Alan Nunnelee,U.S. House,1,Republican,Tate,Strayhorn 2,78,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Taylor,0,
Thad Cochran,U.S. Senate,,Republican,Tate,Taylor,4,
Chris McDaniel,U.S. Senate,,Republican,Tate,Taylor,19,
Alan Nunnelee,U.S. House,1,Republican,Tate,Taylor,18,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Thyatira,0,
Thad Cochran,U.S. Senate,,Republican,Tate,Thyatira,26,
Chris McDaniel,U.S. Senate,,Republican,Tate,Thyatira,28,
Alan Nunnelee,U.S. House,1,Republican,Tate,Thyatira,49,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Tyro,0,
Thad Cochran,U.S. Senate,,Republican,Tate,Tyro,13,
Chris McDaniel,U.S. Senate,,Republican,Tate,Tyro,37,
Alan Nunnelee,U.S. House,1,Republican,Tate,Tyro,45,
Thomas L. Carey,U.S. Senate,,Republican,Tate,Wyatte,2,
Thad Cochran,U.S. Senate,,Republican,Tate,Wyatte,17,
Chris McDaniel,U.S. Senate,,Republican,Tate,Wyatte,36,
Alan Nunnelee,U.S. House,1,Republican,Tate,Wyatte,44,
Thomas L. Carey,U.S. Senate,,Republican,Tate,,18,
Thad Cochran,U.S. Senate,,Republican,Tate,,1025,
Chris McDaniel,U.S. Senate,,Republican,Tate,,1625,TRUE
Alan Nunnelee,U.S. House,1,Republican,Tate,,2277,TRUE
