candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Prentiss,Baldwyn,145,
Chris McDaniel,U.S. Senate,,Republican,Prentiss,Baldwyn,96,
Thad Cochran,U.S. Senate,,Republican,Prentiss,Blackland,54,
Chris McDaniel,U.S. Senate,,Republican,Prentiss,Blackland,31,
Thad Cochran,U.S. Senate,,Republican,Prentiss,Booneville,112,
Chris McDaniel,U.S. Senate,,Republican,Prentiss,Booneville,90,
Thad Cochran,U.S. Senate,,Republican,Prentiss,Cairo,37,
Chris McDaniel,U.S. Senate,,Republican,Prentiss,Cairo,46,
Thad Cochran,U.S. Senate,,Republican,Prentiss,Cross Roads,34,
Chris McDaniel,U.S. Senate,,Republican,Prentiss,Cross Roads,48,
Thad Cochran,U.S. Senate,,Republican,Prentiss,East Booneville,73,
Chris McDaniel,U.S. Senate,,Republican,Prentiss,East Booneville,64,
Thad Cochran,U.S. Senate,,Republican,Prentiss,Hills Chapel - New Hope,88,
Chris McDaniel,U.S. Senate,,Republican,Prentiss,Hills Chapel - New Hope,82,
Thad Cochran,U.S. Senate,,Republican,Prentiss,Ingram,30,
Chris McDaniel,U.S. Senate,,Republican,Prentiss,Ingram,35,
Thad Cochran,U.S. Senate,,Republican,Prentiss,Marietta,46,
Chris McDaniel,U.S. Senate,,Republican,Prentiss,Marietta,42,
Thad Cochran,U.S. Senate,,Republican,Prentiss,New Site,44,
Chris McDaniel,U.S. Senate,,Republican,Prentiss,New Site,60,
Thad Cochran,U.S. Senate,,Republican,Prentiss,North Booneville,24,
Chris McDaniel,U.S. Senate,,Republican,Prentiss,North Booneville,22,
Thad Cochran,U.S. Senate,,Republican,Prentiss,Thrasher,55,
Chris McDaniel,U.S. Senate,,Republican,Prentiss,Thrasher,26,
Thad Cochran,U.S. Senate,,Republican,Prentiss,Tuscumbia-New Candler,48,
Chris McDaniel,U.S. Senate,,Republican,Prentiss,Tuscumbia-New Candler,75,
Thad Cochran,U.S. Senate,,Republican,Prentiss,West Booneville,281,
Chris McDaniel,U.S. Senate,,Republican,Prentiss,West Booneville,171,
Thad Cochran,U.S. Senate,,Republican,Prentiss,Wheeler,81,
Chris McDaniel,U.S. Senate,,Republican,Prentiss,Wheeler,56,
Thad Cochran,U.S. Senate,,Republican,Prentiss,,1152,TRUE
Chris McDaniel,U.S. Senate,,Republican,Prentiss,,944,
