candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Yazoo,3-1 West,30,
William Bond Compton Jr.,U.S. Senate,,Democrat,Yazoo,3-1 West,0,
Bill Marcy,U.S. Senate,,Democrat,Yazoo,3-1 West,5,
Jonathan Rawl,U.S. Senate,,Democrat,Yazoo,3-1 West,2,
Damien Fairconetue,U.S. House,2,Democrat,Yazoo,3-1 West,2,
Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,3-1 West,45,
Travis W. Childers,U.S. Senate,,Democrat,Yazoo,3-2 East,45,
William Bond Compton Jr.,U.S. Senate,,Democrat,Yazoo,3-2 East,7,
Bill Marcy,U.S. Senate,,Democrat,Yazoo,3-2 East,16,
Jonathan Rawl,U.S. Senate,,Democrat,Yazoo,3-2 East,2,
Damien Fairconetue,U.S. House,2,Democrat,Yazoo,3-2 East,3,
Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,3-2 East,92,
Travis W. Childers,U.S. Senate,,Democrat,Yazoo,3-4 South,21,
William Bond Compton Jr.,U.S. Senate,,Democrat,Yazoo,3-4 South,2,
Bill Marcy,U.S. Senate,,Democrat,Yazoo,3-4 South,6,
Jonathan Rawl,U.S. Senate,,Democrat,Yazoo,3-4 South,0,
Damien Fairconetue,U.S. House,2,Democrat,Yazoo,3-4 South,2,
Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,3-4 South,32,
Travis W. Childers,U.S. Senate,,Democrat,Yazoo,Benton,29,
William Bond Compton Jr.,U.S. Senate,,Democrat,Yazoo,Benton,3,
Bill Marcy,U.S. Senate,,Democrat,Yazoo,Benton,17,
Jonathan Rawl,U.S. Senate,,Democrat,Yazoo,Benton,0,
Damien Fairconetue,U.S. House,2,Democrat,Yazoo,Benton,1,
Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,Benton,52,
Travis W. Childers,U.S. Senate,,Democrat,Yazoo,Center Ridge,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Yazoo,Center Ridge,1,
Bill Marcy,U.S. Senate,,Democrat,Yazoo,Center Ridge,0,
Jonathan Rawl,U.S. Senate,,Democrat,Yazoo,Center Ridge,0,
Damien Fairconetue,U.S. House,2,Democrat,Yazoo,Center Ridge,1,
Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,Center Ridge,6,
Travis W. Childers,U.S. Senate,,Democrat,Yazoo,Deasonville,37,
William Bond Compton Jr.,U.S. Senate,,Democrat,Yazoo,Deasonville,2,
Bill Marcy,U.S. Senate,,Democrat,Yazoo,Deasonville,7,
Jonathan Rawl,U.S. Senate,,Democrat,Yazoo,Deasonville,2,
Damien Fairconetue,U.S. House,2,Democrat,Yazoo,Deasonville,3,
Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,Deasonville,48,
Travis W. Childers,U.S. Senate,,Democrat,Yazoo,Dover,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Yazoo,Dover,3,
Bill Marcy,U.S. Senate,,Democrat,Yazoo,Dover,1,
Jonathan Rawl,U.S. Senate,,Democrat,Yazoo,Dover,1,
Damien Fairconetue,U.S. House,2,Democrat,Yazoo,Dover,0,
Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,Dover,13,
Travis W. Childers,U.S. Senate,,Democrat,Yazoo,East Bentonia,18,
William Bond Compton Jr.,U.S. Senate,,Democrat,Yazoo,East Bentonia,1,
Bill Marcy,U.S. Senate,,Democrat,Yazoo,East Bentonia,7,
Jonathan Rawl,U.S. Senate,,Democrat,Yazoo,East Bentonia,1,
Damien Fairconetue,U.S. House,2,Democrat,Yazoo,East Bentonia,1,
Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,East Bentonia,33,
Travis W. Childers,U.S. Senate,,Democrat,Yazoo,East Midway,21,
William Bond Compton Jr.,U.S. Senate,,Democrat,Yazoo,East Midway,0,
Bill Marcy,U.S. Senate,,Democrat,Yazoo,East Midway,3,
Jonathan Rawl,U.S. Senate,,Democrat,Yazoo,East Midway,2,
Damien Fairconetue,U.S. House,2,Democrat,Yazoo,East Midway,1,
Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,East Midway,26,
Travis W. Childers,U.S. Senate,,Democrat,Yazoo,Eden,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Yazoo,Eden,3,
Bill Marcy,U.S. Senate,,Democrat,Yazoo,Eden,6,
Jonathan Rawl,U.S. Senate,,Democrat,Yazoo,Eden,0,
Damien Fairconetue,U.S. House,2,Democrat,Yazoo,Eden,9,
Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,Eden,10,
Travis W. Childers,U.S. Senate,,Democrat,Yazoo,Free Run,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Yazoo,Free Run,1,
Bill Marcy,U.S. Senate,,Democrat,Yazoo,Free Run,2,
Jonathan Rawl,U.S. Senate,,Democrat,Yazoo,Free Run,0,
Damien Fairconetue,U.S. House,2,Democrat,Yazoo,Free Run,1,
Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,Free Run,5,
Travis W. Childers,U.S. Senate,,Democrat,Yazoo,Fugates,31,
William Bond Compton Jr.,U.S. Senate,,Democrat,Yazoo,Fugates,5,
Bill Marcy,U.S. Senate,,Democrat,Yazoo,Fugates,3,
Jonathan Rawl,U.S. Senate,,Democrat,Yazoo,Fugates,3,
Damien Fairconetue,U.S. House,2,Democrat,Yazoo,Fugates,2,
Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,Fugates,51,
Travis W. Childers,U.S. Senate,,Democrat,Yazoo,Harttown,16,
William Bond Compton Jr.,U.S. Senate,,Democrat,Yazoo,Harttown,8,
Bill Marcy,U.S. Senate,,Democrat,Yazoo,Harttown,4,
Jonathan Rawl,U.S. Senate,,Democrat,Yazoo,Harttown,0,
Damien Fairconetue,U.S. House,2,Democrat,Yazoo,Harttown,1,
Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,Harttown,36,
Travis W. Childers,U.S. Senate,,Democrat,Yazoo,Holly Bluff,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Yazoo,Holly Bluff,4,
Bill Marcy,U.S. Senate,,Democrat,Yazoo,Holly Bluff,0,
Jonathan Rawl,U.S. Senate,,Democrat,Yazoo,Holly Bluff,0,
Damien Fairconetue,U.S. House,2,Democrat,Yazoo,Holly Bluff,0,
Bennie G. Thompson,U.S. House,2,Democrat,Yazoo,Holly Bluff,17,
Travis W. Childers,U.S. Senate,,Democrat,Yazoo,Jonestown,14,
William Bond Compton Jr.,U.S. Senate,,Democrat,Yazoo,Jonestown,4,
Bill Marcy,U.S. Senate,,Democrat,Yazoo,Jonestown,16,
Jonathan Rawl,U.S. Senate,,Democrat,Yazoo,Jonestown,2,
Damien Fairconetue,U.S. House,2,Democrat,Yazoo,Jonestown,1,
