candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Quitman,Crenshaw,0,
Chris McDaniel,U.S. Senate,,Republican,Quitman,Crenshaw,0,
Thad Cochran,U.S. Senate,,Republican,Quitman,Crowder,39,
Chris McDaniel,U.S. Senate,,Republican,Quitman,Crowder,59,
Thad Cochran,U.S. Senate,,Republican,Quitman,Darling,12,
Chris McDaniel,U.S. Senate,,Republican,Quitman,Darling,4,
Thad Cochran,U.S. Senate,,Republican,Quitman,District 3 North,83,
Chris McDaniel,U.S. Senate,,Republican,Quitman,District 3 North,20,
Thad Cochran,U.S. Senate,,Republican,Quitman,District 3 South,64,
Chris McDaniel,U.S. Senate,,Republican,Quitman,District 3 South,39,
Thad Cochran,U.S. Senate,,Republican,Quitman,Lambert,22,
Chris McDaniel,U.S. Senate,,Republican,Quitman,Lambert,11,
Thad Cochran,U.S. Senate,,Republican,Quitman,North West Marks,47,
Chris McDaniel,U.S. Senate,,Republican,Quitman,North West Marks,14,
Thad Cochran,U.S. Senate,,Republican,Quitman,Sledge,17,
Chris McDaniel,U.S. Senate,,Republican,Quitman,Sledge,7,
Thad Cochran,U.S. Senate,,Republican,Quitman,South West Marks,27,
Chris McDaniel,U.S. Senate,,Republican,Quitman,South West Marks,6,
Thad Cochran,U.S. Senate,,Republican,Quitman,West Lambert,18,
Chris McDaniel,U.S. Senate,,Republican,Quitman,West Lambert,15,
Thad Cochran,U.S. Senate,,Republican,Quitman,,329,TRUE
Chris McDaniel,U.S. Senate,,Republican,Quitman,,175,
