candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Pearl River,Anchor Lake/West Union Beat 5,14,
Thad Cochran,U.S. Senate,,Republican,Pearl River,Anchor Lake/West Union Beat 5,70,
Chris McDaniel,U.S. Senate,,Republican,Pearl River,Anchor Lake/West Union Beat 5,181,
Tom Carter,U.S. House,4,Republican,Pearl River,Anchor Lake/West Union Beat 5,25,
Tavish C. Kelly,U.S. House,4,Republican,Pearl River,Anchor Lake/West Union Beat 5,17,
Steven McCarty Palazzo,U.S. House,4,Republican,Pearl River,Anchor Lake/West Union Beat 5,161,
Gene Taylor,U.S. House,4,Republican,Pearl River,Anchor Lake/West Union Beat 5,61,
Ron Vincent,U.S. House,4,Republican,Pearl River,Anchor Lake/West Union Beat 5,5,
Thomas L. Carey,U.S. Senate,,Republican,Pearl River,Buck Branch Beat 2,9,
Thad Cochran,U.S. Senate,,Republican,Pearl River,Buck Branch Beat 2,42,
Chris McDaniel,U.S. Senate,,Republican,Pearl River,Buck Branch Beat 2,127,
Tom Carter,U.S. House,4,Republican,Pearl River,Buck Branch Beat 2,7,
Tavish C. Kelly,U.S. House,4,Republican,Pearl River,Buck Branch Beat 2,7,
Steven McCarty Palazzo,U.S. House,4,Republican,Pearl River,Buck Branch Beat 2,135,
Gene Taylor,U.S. House,4,Republican,Pearl River,Buck Branch Beat 2,24,
Ron Vincent,U.S. House,4,Republican,Pearl River,Buck Branch Beat 2,4,
Thomas L. Carey,U.S. Senate,,Republican,Pearl River,Byrdline Beat 2,4,
Thad Cochran,U.S. Senate,,Republican,Pearl River,Byrdline Beat 2,24,
Chris McDaniel,U.S. Senate,,Republican,Pearl River,Byrdline Beat 2,51,
Tom Carter,U.S. House,4,Republican,Pearl River,Byrdline Beat 2,0,
Tavish C. Kelly,U.S. House,4,Republican,Pearl River,Byrdline Beat 2,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Pearl River,Byrdline Beat 2,60,
Gene Taylor,U.S. House,4,Republican,Pearl River,Byrdline Beat 2,20,
Ron Vincent,U.S. House,4,Republican,Pearl River,Byrdline Beat 2,1,
Thomas L. Carey,U.S. Senate,,Republican,Pearl River,Carriere Beat 5,15,
Thad Cochran,U.S. Senate,,Republican,Pearl River,Carriere Beat 5,85,
Chris McDaniel,U.S. Senate,,Republican,Pearl River,Carriere Beat 5,217,
Tom Carter,U.S. House,4,Republican,Pearl River,Carriere Beat 5,31,
Tavish C. Kelly,U.S. House,4,Republican,Pearl River,Carriere Beat 5,20,
Steven McCarty Palazzo,U.S. House,4,Republican,Pearl River,Carriere Beat 5,187,
Gene Taylor,U.S. House,4,Republican,Pearl River,Carriere Beat 5,78,
Ron Vincent,U.S. House,4,Republican,Pearl River,Carriere Beat 5,2,
Thomas L. Carey,U.S. Senate,,Republican,Pearl River,Ceasar Beat 3,3,
Thad Cochran,U.S. Senate,,Republican,Pearl River,Ceasar Beat 3,47,
Chris McDaniel,U.S. Senate,,Republican,Pearl River,Ceasar Beat 3,133,
Tom Carter,U.S. House,4,Republican,Pearl River,Ceasar Beat 3,4,
Tavish C. Kelly,U.S. House,4,Republican,Pearl River,Ceasar Beat 3,8,
Steven McCarty Palazzo,U.S. House,4,Republican,Pearl River,Ceasar Beat 3,119,
Gene Taylor,U.S. House,4,Republican,Pearl River,Ceasar Beat 3,52,
Ron Vincent,U.S. House,4,Republican,Pearl River,Ceasar Beat 3,1,
Thomas L. Carey,U.S. Senate,,Republican,Pearl River,Derby Bt. 1,9,
Thad Cochran,U.S. Senate,,Republican,Pearl River,Derby Bt. 1,39,
Chris McDaniel,U.S. Senate,,Republican,Pearl River,Derby Bt. 1,81,
Tom Carter,U.S. House,4,Republican,Pearl River,Derby Bt. 1,5,
Tavish C. Kelly,U.S. House,4,Republican,Pearl River,Derby Bt. 1,8,
Steven McCarty Palazzo,U.S. House,4,Republican,Pearl River,Derby Bt. 1,84,
Gene Taylor,U.S. House,4,Republican,Pearl River,Derby Bt. 1,31,
Ron Vincent,U.S. House,4,Republican,Pearl River,Derby Bt. 1,0,
Thomas L. Carey,U.S. Senate,,Republican,Pearl River,Ford's Creek Beat 2,3,
Thad Cochran,U.S. Senate,,Republican,Pearl River,Ford's Creek Beat 2,18,
Chris McDaniel,U.S. Senate,,Republican,Pearl River,Ford's Creek Beat 2,36,
Tom Carter,U.S. House,4,Republican,Pearl River,Ford's Creek Beat 2,4,
Tavish C. Kelly,U.S. House,4,Republican,Pearl River,Ford's Creek Beat 2,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Pearl River,Ford's Creek Beat 2,33,
Gene Taylor,U.S. House,4,Republican,Pearl River,Ford's Creek Beat 2,18,
Ron Vincent,U.S. House,4,Republican,Pearl River,Ford's Creek Beat 2,0,
Thomas L. Carey,U.S. Senate,,Republican,Pearl River,Gumpond Beat 3,8,
Thad Cochran,U.S. Senate,,Republican,Pearl River,Gumpond Beat 3,92,
Chris McDaniel,U.S. Senate,,Republican,Pearl River,Gumpond Beat 3,174,
Tom Carter,U.S. House,4,Republican,Pearl River,Gumpond Beat 3,9,
Tavish C. Kelly,U.S. House,4,Republican,Pearl River,Gumpond Beat 3,15,
Steven McCarty Palazzo,U.S. House,4,Republican,Pearl River,Gumpond Beat 3,163,
Gene Taylor,U.S. House,4,Republican,Pearl River,Gumpond Beat 3,84,
Ron Vincent,U.S. House,4,Republican,Pearl River,Gumpond Beat 3,1,
Thomas L. Carey,U.S. Senate,,Republican,Pearl River,Henleyfield Beat 2,6,
Thad Cochran,U.S. Senate,,Republican,Pearl River,Henleyfield Beat 2,68,
Chris McDaniel,U.S. Senate,,Republican,Pearl River,Henleyfield Beat 2,206,
Tom Carter,U.S. House,4,Republican,Pearl River,Henleyfield Beat 2,13,
Tavish C. Kelly,U.S. House,4,Republican,Pearl River,Henleyfield Beat 2,13,
Steven McCarty Palazzo,U.S. House,4,Republican,Pearl River,Henleyfield Beat 2,201,
Gene Taylor,U.S. House,4,Republican,Pearl River,Henleyfield Beat 2,46,
Ron Vincent,U.S. House,4,Republican,Pearl River,Henleyfield Beat 2,9,
Thomas L. Carey,U.S. Senate,,Republican,Pearl River,Hickory Grove Beat 3,3,
Thad Cochran,U.S. Senate,,Republican,Pearl River,Hickory Grove Beat 3,26,
Chris McDaniel,U.S. Senate,,Republican,Pearl River,Hickory Grove Beat 3,39,
Tom Carter,U.S. House,4,Republican,Pearl River,Hickory Grove Beat 3,0,
Tavish C. Kelly,U.S. House,4,Republican,Pearl River,Hickory Grove Beat 3,1,
Steven McCarty Palazzo,U.S. House,4,Republican,Pearl River,Hickory Grove Beat 3,34,
Gene Taylor,U.S. House,4,Republican,Pearl River,Hickory Grove Beat 3,34,
Ron Vincent,U.S. House,4,Republican,Pearl River,Hickory Grove Beat 3,1,
Thomas L. Carey,U.S. Senate,,Republican,Pearl River,Hide-A-Way/North Hill Bt. 5,7,
Thad Cochran,U.S. Senate,,Republican,Pearl River,Hide-A-Way/North Hill Bt. 5,156,
Chris McDaniel,U.S. Senate,,Republican,Pearl River,Hide-A-Way/North Hill Bt. 5,340,
Tom Carter,U.S. House,4,Republican,Pearl River,Hide-A-Way/North Hill Bt. 5,32,
Tavish C. Kelly,U.S. House,4,Republican,Pearl River,Hide-A-Way/North Hill Bt. 5,17,
Steven McCarty Palazzo,U.S. House,4,Republican,Pearl River,Hide-A-Way/North Hill Bt. 5,339,
Gene Taylor,U.S. House,4,Republican,Pearl River,Hide-A-Way/North Hill Bt. 5,108,
Ron Vincent,U.S. House,4,Republican,Pearl River,Hide-A-Way/North Hill Bt. 5,7,
Thomas L. Carey,U.S. Senate,,Republican,Pearl River,Mcneill Beat 3,7,
Thad Cochran,U.S. Senate,,Republican,Pearl River,Mcneill Beat 3,48,
Chris McDaniel,U.S. Senate,,Republican,Pearl River,Mcneill Beat 3,137,
Tom Carter,U.S. House,4,Republican,Pearl River,Mcneill Beat 3,13,
Tavish C. Kelly,U.S. House,4,Republican,Pearl River,Mcneill Beat 3,8,
Steven McCarty Palazzo,U.S. House,4,Republican,Pearl River,Mcneill Beat 3,107,
Gene Taylor,U.S. House,4,Republican,Pearl River,Mcneill Beat 3,62,
Ron Vincent,U.S. House,4,Republican,Pearl River,Mcneill Beat 3,1,
Thomas L. Carey,U.S. Senate,,Republican,Pearl River,Mill Creek Beat 2,4,
Thad Cochran,U.S. Senate,,Republican,Pearl River,Mill Creek Beat 2,42,
Chris McDaniel,U.S. Senate,,Republican,Pearl River,Mill Creek Beat 2,135,
Tom Carter,U.S. House,4,Republican,Pearl River,Mill Creek Beat 2,22,
Tavish C. Kelly,U.S. House,4,Republican,Pearl River,Mill Creek Beat 2,9,
Steven McCarty Palazzo,U.S. House,4,Republican,Pearl River,Mill Creek Beat 2,106,
Gene Taylor,U.S. House,4,Republican,Pearl River,Mill Creek Beat 2,40,
Ron Vincent,U.S. House,4,Republican,Pearl River,Mill Creek Beat 2,3,
Thomas L. Carey,U.S. Senate,,Republican,Pearl River,Nicholson Beat 4,3,
Thad Cochran,U.S. Senate,,Republican,Pearl River,Nicholson Beat 4,63,
Chris McDaniel,U.S. Senate,,Republican,Pearl River,Nicholson Beat 4,116,
Tom Carter,U.S. House,4,Republican,Pearl River,Nicholson Beat 4,16,
Tavish C. Kelly,U.S. House,4,Republican,Pearl River,Nicholson Beat 4,19,
Steven McCarty Palazzo,U.S. House,4,Republican,Pearl River,Nicholson Beat 4,89,
